      Lazurite
      Evsyunin V G, Rastsvetaeva R K, Sapozhnikov A N, Kashaev A A
      Kristallografiya 43 (1998) 1057-1060
      Modulated structure of orthorhombic lazurite
      Locality: Lyazhvardarinskii deposit, Pamir Mountains, central Asia
      _database_code_amcsd 0014197
      CELL PARAMETERS:   9.0530 12.8370 38.4450   90.000   90.000   90.000
      SPACE GROUP: Pnaa      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   4467.823
      Density (g/cm3):      2.401
      MAX. ABS. INTENSITY / VOLUME**2:      6.567360206    
      RIR:      1.277
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 5.34          5.51       19.2225    0   0   2         2
                 8.43          7.06       12.1762    0   1   1         4
                10.69          4.01        9.6112    0   0   4         2
                14.16          2.46        7.2650    1   1   1         8
                15.60          3.10        6.5963    0   1   5         4
                16.03         10.78        6.4185    0   2   0         2
                16.06          3.73        6.4075    0   0   6         2
                16.06         27.91        6.4072    1   1   3         8
                17.57          1.58        5.8626    1   1   4         8
                20.42          1.79        5.0494    0   1   7         4
                21.28          3.65        4.8470    1   2   3         8
                22.77          4.34        4.5347    0   2   6         4
                22.81          2.01        4.5265    2   0   0         2
                25.67          7.68        4.0301    1   1   8         8
                26.53          4.60        3.9008    2   0   5         4
                27.97         66.56        3.7035    1   3   3         8
                28.01         62.30        3.6993    1   1   9         8
                28.01         37.70        3.6991    2   2   0         4
                28.02         21.05        3.6970    2   0   6         4
                29.70          5.27        3.4930    2   0   7         4
                30.42          5.11        3.4114    1   1  10         8
                33.46          3.33        3.1095    2   3   0         4
                36.35          4.12        2.8695    0   4   6         4
                36.38          8.46        2.8675    1   3   9         8
                36.39          4.87        2.8665    0   2  12         4
                36.43          6.87        2.8633    3   1   3         8
                37.76          4.43        2.7664    2   0  11         4
                39.99         25.82        2.6180    2   4   0         4
                40.04         21.92        2.6150    2   0  12         4
                41.85          1.16        2.5064    3   1   8         8
                42.39          4.64        2.4758    2   0  13         4
                43.32          1.65        2.4254    1   5   3         8
                43.35          2.11        2.4235    2   4   6         8
                43.38          2.14        2.4218    1   1  15         8
                43.39          1.66        2.4217    2   2  12         8
                43.39          2.82        2.4217    3   3   3         8
                46.51          9.16        2.2673    0   4  12         4
                46.60          2.33        2.2633    4   0   0         2
                46.68          2.35        2.2593    4   0   1         4
                47.12          1.62        2.2393    1   3  14         8
                47.26          1.16        2.2332    2   5   0         4
                47.36          1.34        2.2289    4   1   0         4
                48.09          1.50        2.1968    1   5   8         8
                48.16          1.73        2.1941    3   3   8         8
                49.47          2.74        2.1395    0   6   0         2
                49.56          3.86        2.1358    0   0  18         2
                49.56         11.30        2.1357    3   3   9         8
                49.67          2.20        2.1312    4   2   1         8
                50.33          1.58        2.1051    4   1   6         8
                51.03          2.52        2.0781    1   5  10         8
                51.09          1.32        2.0757    3   3  10         8
                51.27          1.04        2.0691    0   5  11         4
                52.02          2.71        2.0411    1   3  16         8
                55.17          1.93        1.9331    3   5   3         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
