      Rhonite
      Bonaccorsi E, Merlino S, Pasero M
      European Journal of Mineralogy 2 (1990) 203-218
      Rhonite: structural and microstructural features, crystal
      chemistry and polysomatic relationships
      Locality: volcanic breccias of Scharnhausen
      _database_code_amcsd 0006382
      CELL PARAMETERS:  10.4280 10.8070  8.9250  105.910   96.130  124.800
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    748.853
      Density (g/cm3):      3.491
      MAX. ABS. INTENSITY / VOLUME**2:      3.756762834    
      RIR:      0.502
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.70          8.93        8.0924    0   1   0         2
                12.70         11.05        8.0922    0   0   1         2
                12.73         12.60        8.0732    1   0   0         2
                13.80          6.14        7.4521    0  -1   1         2
                16.06         10.84        6.4090    1  -1   1         2
                21.23         12.23        4.8591   -1  -1   1         2
                21.41         21.92        4.8182    0   1   1         2
                24.51          5.18        4.2172    2  -2   1         2
                24.51          5.05        4.2170   -2   0   1         2
                25.56          1.45        4.0462    0   2   0         2
                25.56          1.26        4.0461    0   0   2         2
                27.27          9.06        3.7970    1  -2   2         2
                27.80         13.48        3.7260    0  -2   2         2
                29.99         18.91        3.4596   -2   3   0         2
                29.99         19.00        3.4595   -2   1   2         2
                30.06          1.83        3.4521   -3   2   0         2
                30.77          2.92        3.3742    1   1   1         2
                31.67          1.85        3.2805   -3   1   1         2
                32.35          5.69        3.2135    1   0   2         2
                32.44          7.62        3.2045    2  -2   2         2
                32.44          7.66        3.2044   -2  -1   1         2
                33.13         28.26        3.1401    0   2   1         2
                33.13         26.18        3.1400    0   1   2         2
                33.79          3.12        3.0805   -1  -2   2         2
                34.69          2.78        3.0026    3  -3   1         2
                35.32          6.37        2.9509    1   2   0         2
                35.35         15.12        2.9481    2  -1   2         2
                35.35         14.99        2.9481    2   1   0         2
                35.36         30.40        2.9475    0  -3   1         2
                35.36         30.48        2.9475    0  -1   3         2
                35.50         11.46        2.9359   -2   3   1         2
                35.50         11.31        2.9359   -2   2   2         2
                36.64          1.74        2.8477    0  -3   2         2
                36.64          2.09        2.8477    0  -2   3         2
                36.88         14.28        2.8296   -3   3   1         2
                37.48         14.94        2.7862   -1   2   2         2
                37.52         27.01        2.7834    3  -1   1         2
                38.24         11.07        2.7328   -3   2   2         2
                38.76          2.88        2.6975    0   3   0         2
                38.76          2.96        2.6974    0   0   3         2
                38.78         40.86        2.6961    2  -4   1         2
                38.78         43.15        2.6960   -2   0   3         2
                38.82         12.34        2.6937   -1   3   1         2
                38.84          2.91        2.6925   -3   0   2         2
                38.86         16.72        2.6911    3   0   0         2
                39.41          4.82        2.6551    1  -1   3         2
                40.63          2.88        2.5786    1  -3   3         2
                40.84          7.06        2.5658   -3   4   0         2
                40.85         10.21        2.5647   -2   4   0         2
                40.86         10.61        2.5646   -2   1   3         2
                40.98         62.00        2.5574   -4   2   0         2
                41.08         50.22        2.5511    2  -4   2         2
                41.08         49.78        2.5510   -2  -1   3         2
                41.39          8.42        2.5332   -1   1   3         2
                41.42          7.84        2.5311    3  -2   2         2
                42.24          6.10        2.4840    0  -3   3         2
                42.41          9.64        2.4748    2   0   2         2
                42.41          9.78        2.4748    2   1   1         2
                43.19         20.77        2.4320    2  -2   3         2
                43.19         20.47        2.4319   -2  -2   1         2
                43.62          3.63        2.4091    0   2   2         2
                43.84          1.11        2.3977    3  -4   2         2
                44.36          2.91        2.3711   -1  -3   1         2
                44.50          5.42        2.3641   -3   1   3         2
                44.96          3.21        2.3410   -4   4   0         2
                44.96          2.83        2.3410   -4   2   2         2
                45.01          4.75        2.3387   -1   4   0         2
                45.04          3.42        2.3369   -3  -1   1         2
                45.15          4.28        2.3318    4  -2   1         2
                45.15          4.72        2.3318   -4   1   0         2
                47.11          1.02        2.2401    2   2   0         2
                47.23          2.60        2.2345    2  -4   3         2
                47.23          2.69        2.2344   -2  -2   3         2
                47.75          1.30        2.2118   -1  -3   3         2
                47.84          2.37        2.2079    0  -4   2         2
                47.84          1.79        2.2079    0  -2   4         2
                48.07          1.24        2.1976   -4   4   1         2
                48.07          1.11        2.1976   -4   3   2         2
                48.37          3.01        2.1850    0  -4   1         2
                48.37          3.01        2.1849    0  -1   4         2
                49.51          3.74        2.1376   -1   0   4         2
                49.54          1.33        2.1363    3  -3   3         2
                49.64          1.60        2.1324    4  -3   2         2
                49.64          1.78        2.1323   -4   0   1         2
                50.14         45.78        2.1126   -2   0   4         2
                50.24          4.81        2.1086    4  -4   2         2
                50.24          4.57        2.1085   -4   0   2         2
                50.55         49.64        2.0967    4  -1   1         2
                52.66          2.10        2.0183    4  -2   2         2
                52.66          2.11        2.0183    4   0   0         2
                53.30         10.18        1.9958   -2   1   4         2
                54.21          1.91        1.9645    2  -3   4         2
                54.21          2.16        1.9645   -2  -3   2         2
                54.31          2.59        1.9613   -3   0   4         2
                54.36          1.37        1.9597    3   0   2         2
                54.37          3.60        1.9594   -4   0   3         2
                54.51          1.17        1.9547   -2  -2   4         2
                54.56         12.64        1.9530   -4   4   2         2
                54.78          1.72        1.9457   -3  -2   2         2
                55.58          3.27        1.9198    2  -2   4         2
                55.58          2.71        1.9198   -2  -3   1         2
                55.85          2.71        1.9114    0   3   2         2
                55.85          2.79        1.9114    0   2   3         2
                56.57          3.35        1.8891   -4   3   3         2
                58.77          1.17        1.8242    1   0   4         2
                58.89          1.48        1.8210    4  -1   2         2
                58.89          1.43        1.8210    4   0   1         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
