      Calcio-olivine
      Udagawa S, Urabe K, Natsume M, Yano T
      Cement and Concrete Research 10 (1980) 139-144
      Refinement of the crystal structure of gamma-Ca2SiO4
      Locality: synthetic
      _database_code_amcsd 0017745
      CELL PARAMETERS:   5.0810 11.2240  6.7780   90.000   90.000   90.000
      SPACE GROUP: Pbnm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    386.544
      Density (g/cm3):      2.959
      MAX. ABS. INTENSITY / VOLUME**2:      8.550951855    
      RIR:      1.349
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.36         13.08        5.6120    0   2   0         2
                23.90         32.39        4.3226    0   2   1         4
                25.44         13.32        4.0655    1   0   1         4
                27.09         28.87        3.8225    1   1   1         8
                27.50          8.48        3.7666    1   2   0         4
                30.63         12.61        3.3890    0   0   2         2
                31.55          3.03        3.2924    1   2   1         8
                34.57         77.62        3.0127    1   3   0         4
                35.94         16.40        2.9011    0   2   2         4
                37.21          4.10        2.8060    0   4   0         2
                37.95         64.25        2.7530    1   3   1         8
                38.22        100.00        2.7344    1   1   2         8
                40.40         10.96        2.5926    0   4   1         4
                41.26          7.35        2.5405    2   0   0         2
                41.62         13.99        2.5193    1   2   2         8
                42.36          6.88        2.4778    2   1   0         4
                42.74         12.78        2.4563    1   4   0         4
                45.24          9.65        2.3272    2   1   1         8
                46.85          5.47        2.2516    1   3   2         8
                48.25          2.40        2.1902    2   2   1         8
                48.93          2.10        2.1613    0   4   2         4
                51.39          1.09        2.0644    1   0   3         4
                51.69          2.97        2.0533    1   5   0         4
                52.32          8.41        2.0304    1   1   3         8
                54.20          5.02        1.9651    1   5   1         8
                55.03          3.99        1.9375    1   2   3         8
                55.86         57.20        1.9112    2   2   2         8
                56.76         15.86        1.8833    2   4   0         4
                59.12         10.78        1.8145    2   4   1         8
                59.37         15.42        1.8075    1   3   3         8
                59.53         12.99        1.8032    0   6   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
