      Carpholite
      Naumova I S, Pobedimskaya E A, Belov N V
      Kristallografiya 19 (1974) 1155-1160
      Crystal structure of carpholite MnAl2(Si2O6)(OH)4
      _database_code_amcsd 0017756
      CELL PARAMETERS:  13.8310 20.2960  5.1210   90.000   90.000   90.000
      SPACE GROUP: Ccca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1437.536
      Density (g/cm3):      3.004
      MAX. ABS. INTENSITY / VOLUME**2:      8.146554230    
      RIR:      1.266
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.02        100.00        5.7147    2   2   0         4
                20.32         52.76        5.0740    0   4   0         2
                22.09         43.13        4.6733    1   1   1         8
                26.43          2.58        3.9161    1   3   1         8
                27.15         23.41        3.8138    2   2   1         8
                30.01         25.75        3.4578    4   0   0         2
                30.69          6.59        3.3827    0   6   0         2
                30.73          8.94        3.3786    3   1   1         8
                31.74          5.52        3.2730    4   2   0         4
                33.57         16.08        3.1001    1   5   1         8
                34.06         29.34        3.0567    3   3   1         8
                34.27         13.62        3.0386    2   6   0         4
                36.51         10.35        2.8574    4   4   0         4
                37.88         24.70        2.7578    4   2   1         8
                39.98         53.75        2.6183    3   5   1         8
                40.06         26.23        2.6132    2   6   1         8
                40.93          2.28        2.5605    0   0   2         2
                41.32          5.78        2.5370    0   8   0         2
                41.99         10.13        2.4986    1   1   2         8
                42.05          2.20        2.4952    4   4   1         8
                42.28          2.40        2.4821    1   7   1         8
                43.46          1.70        2.4180    4   6   0         4
                43.48          1.43        2.4165    5   1   1         8
                43.78          7.78        2.4012    2   0   2         4
                44.59         13.28        2.3596    1   3   2         8
                47.45          9.73        2.2250    3   1   2         8
                47.71          8.88        2.2133    3   7   1         8
                48.33          2.02        2.1865    4   6   1         8
                48.71         13.85        2.1704    2   4   2         8
                48.97          7.61        2.1596    2   8   1         8
                50.49          1.18        2.0987    6   4   0         4
                50.79          1.38        2.0874    5   5   1         8
                51.56         10.32        2.0583    6   2   1         8
                51.57         12.03        2.0577    4   0   2         4
                51.90          4.12        2.0455    4   8   0         4
                52.01          1.81        2.0416    0   6   2         4
                52.02          2.50        2.0413    1   9   1         8
                52.34          1.79        2.0296    0  10   0         2
                52.70          2.56        2.0167    4   2   2         8
                54.41          4.14        1.9580    2   6   2         8
                54.73          2.97        1.9475    2  10   0         4
                54.90          3.79        1.9420    6   4   1         8
                55.99          3.72        1.9069    4   4   2         8
                57.40         20.45        1.8641    5   7   1         8
                58.36          2.65        1.8358    7   1   1         8
                59.56          2.78        1.8022    0   8   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
