      Whitlockite
      Gopal R, Calvo C
      Nature Physical Science 237 (1972) 30-32
      Structural relationship of whitlockite and beta-Ca3(PO4)2
      Locality: Palermo Quarry
      Sample: Heated
      _database_code_amcsd 0014685
      CELL PARAMETERS:  10.3240 10.3240 37.1030   90.000   90.000  120.000
      SPACE GROUP: R3c       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3424.804
      Density (g/cm3):      3.103
      MAX. ABS. INTENSITY / VOLUME**2:      8.744484587    
      RIR:      1.315
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.76         16.03        8.0543    0   1   2         3
                15.99         25.33        6.4373    1   0   4         3
                16.65          5.18        6.1838    0   0   6         1
                19.97         31.68        5.1620    1   1   0         6
                23.77          6.70        4.3460    2   0   2         3
                25.12          1.15        4.1169    0   1   8         3
                25.69          9.62        4.0271    0   2   4         3
                26.11          1.16        3.9628    1   1   6         6
                30.28         25.68        3.4269    1   0  10         3
                30.85          3.96        3.3654    2   1   1         6
                31.24          6.08        3.3246    1   2   2         6
                32.27          3.40        3.2213    1   1   9         6
                32.30          1.44        3.2186    2   0   8         3
                32.75         46.70        3.1752    2   1   4         6
                34.96         13.52        2.9803    3   0   0         3
                36.54        100.00        2.8551    0   2  10         3
                38.26         18.04        2.7312    1   2   8         6
                38.95          2.71        2.6848    3   0   6         3
                38.95          4.03        2.6848    0   3   6         3
                39.45          4.04        2.6525    1   1  12         6
                40.59         66.15        2.5810    2   2   0         6
                41.25          4.03        2.5409    0   1  14         3
                41.50          4.88        2.5266    2   2   3         6
                41.99         13.44        2.4984    2   1  10         6
                42.42          3.73        2.4742    1   3   1         6
                43.88          1.69        2.3956    1   3   4         6
                44.04          1.99        2.3873    1   2  11         6
                44.15          6.23        2.3819    2   2   6         6
                44.74          3.67        2.3519    3   1   5         6
                46.24          1.21        2.2797    2   0  14         3
                47.00          6.43        2.2447    1   0  16         3
                47.32          2.49        2.2307    1   1  15         6
                48.48          1.12        2.1805    2   1  13         6
                48.65         11.22        2.1730    4   0   4         3
                49.31         11.98        2.1458    3   0  12         3
                49.31          1.41        2.1458    0   3  12         3
                50.84          2.34        2.0854    1   2  14         6
                51.47          2.49        2.0617    1   3  10         6
                51.48          2.43        2.0613    0   0  18         1
                51.55          1.53        2.0585    0   2  16         3
                51.83          2.31        2.0480    3   2   1         6
                52.09          4.35        2.0387    2   3   2         6
                52.79          7.44        2.0136    0   4   8         3
                53.10          4.85        2.0028    3   2   4         6
                53.72          4.50        1.9814    2   2  12         6
                54.62          1.01        1.9511    4   1   0         6
                55.35          1.67        1.9272    1   4   3         6
                55.75         21.89        1.9146    4   0  10         3
                57.00         14.74        1.8759    2   3   8         6
                57.51          6.57        1.8606    1   4   6         6
                57.51          7.00        1.8606    4   1   6         6
                59.05          4.79        1.8165    0   1  20         3
                59.82          5.67        1.7951    3   2  10         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
