      Natronambulite
      Nagashima M, Armbruster T, Kolitsch U, Pettke T
      American Mineralogist 99 (2014) 1462-1470
      The relation between Li <-> Na substitution and hydrogen bonding in five-periodic
      single-chain silicates nambulite and marsturite: A single-crystal X-ray study
      Locality: Gozaisho mine, Iwaki, Japan
      _database_code_amcsd 0020224
      CELL PARAMETERS:   7.6115 11.7340  6.7324   92.876   94.846  106.650
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    572.278
      Density (g/cm3):      3.539
      MAX. ABS. INTENSITY / VOLUME**2:      6.129093470    
      RIR:      0.809
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.16          4.57       11.2079    0   1   0         2
                14.18          1.11        7.2534    1   0   0         2
                14.46         23.92        7.1103   -1   1   0         2
                15.38         23.28        6.6879    0   0   1         2
                18.38          1.87        5.6039    0   2   0         2
                19.86          4.54        5.1914   -1   0   1         2
                21.72         15.26        4.7502    1  -1   1         2
                25.06          2.50        4.1264   -1   2   1         2
                26.43          1.12        3.9155    1   2   0         2
                27.22          3.74        3.8044   -1   3   0         2
                27.32          3.13        3.7901   -2   1   0         2
                28.58          1.15        3.6267    2   0   0         2
                29.17         14.09        3.5551   -2   2   0         2
                29.18          1.91        3.5541   -1  -2   1         2
                31.05         10.24        3.3440    0   0   2         2
                31.06          4.78        3.3432    1  -3   1         2
                31.13          8.68        3.3358   -2   0   1         2
                31.76          2.87        3.2717   -1   3   1         2
                32.61          2.66        3.1884    2   1   0         2
                32.62          2.50        3.1877    2  -1   1         2
                32.87         44.08        3.1636   -1   0   2         2
                32.93          1.42        3.1585    0   3   1         2
                33.15         20.71        3.1381    0   1   2         2
                33.65         10.28        3.0927   -2   3   0         2
                33.70          7.63        3.0883   -1   1   2         2
                33.86         35.32        3.0738    2  -2   1         2
                34.56          1.06        3.0134   -2  -1   1         2
                34.69         23.81        3.0027   -1  -1   2         2
                34.90          2.83        2.9852    1   3   0         2
                35.02         17.99        2.9754    0  -2   2         2
                35.12         55.54        2.9674    1  -1   2         2
                35.65          1.88        2.9241    1   0   2         2
                35.76        100.00        2.9157   -1   4   0         2
                36.84          1.99        2.8327   -2   3   1         2
                37.07          2.36        2.8160    1  -2   2         2
                37.54          1.13        2.7822    2  -3   1         2
                38.54          1.57        2.7123    1  -4   1         2
                38.59          3.50        2.7090    1   1   2         2
                38.64         92.07        2.7054    2   2   0         2
                39.34          2.09        2.6592    0  -4   1         2
                39.72         23.52        2.6349   -1   4   1         2
                40.03         28.98        2.6157   -2   1   2         2
                40.05          8.36        2.6144   -2  -2   1         2
                40.35          2.95        2.5957   -2   0   2         2
                41.61          7.23        2.5201   -3   1   0         2
                41.93         22.96        2.5017   -3   2   0         2
                43.52         18.53        2.4148    1   2   2         2
                43.54          1.66        2.4136    2   2   1         2
                43.79          1.59        2.4006   -3   2   1         2
                43.79          5.00        2.4004    0   3   2         2
                44.28          2.59        2.3751    2  -2   2         2
                44.38          2.40        2.3701   -3   3   0         2
                44.73          2.46        2.3527   -1  -3   2         2
                44.91          1.11        2.3435   -1   5   0         2
                44.96          1.72        2.3409    2   0   2         2
                46.00          2.26        2.2910    3  -1   1         2
                46.98          1.08        2.2456    1  -5   1         2
                47.01          1.20        2.2443    2  -3   2         2
                47.22         19.67        2.2351    0  -4   2         2
                47.27         12.58        2.2328    3   1   0         2
                47.28          1.57        2.2322   -2  -2   2         2
                47.56          3.86        2.2198    0  -1   3         2
                47.59         22.28        2.2186   -2   5   0         2
                48.12         30.06        2.1956   -1   0   3         2
                48.44          1.12        2.1818    1   4   1         2
                48.56          1.71        2.1771    0  -5   1         2
                48.70          4.00        2.1709   -3   4   0         2
                49.07          1.17        2.1558   -1   4   2         2
                49.10          1.36        2.1546    0   1   3         2
                49.72          1.60        2.1292    0  -2   3         2
                50.09         13.30        2.1145    2  -5   1         2
                50.60          1.89        2.0947    2   3   1         2
                51.08          4.97        2.0763   -3   2   2         2
                51.76         19.60        2.0506    3   1   1         2
                53.35          5.16        1.9940   -2   1   3         2
                55.18          5.29        1.9329    0  -5   2         2
                56.60          1.02        1.8880    3  -3   2         2
                56.91          2.48        1.8787   -4   1   0         2
                56.96          6.19        1.8772   -1   5   2         2
                57.51          1.69        1.8607    2  -5   2         2
                57.59          3.82        1.8585   -4   3   0         2
                57.61          1.03        1.8579    1   4   2         2
                57.81          1.65        1.8519    0   3   3         2
                57.82          2.71        1.8516    1   2   3         2
                58.33          2.07        1.8370   -2   5   2         2
                58.60          3.48        1.8291   -2   3   3         2
                58.70          1.27        1.8263   -2  -2   3         2
                58.83          2.56        1.8225   -4   3   1         2
                58.89          3.55        1.8209   -3  -2   2         2
                59.11          1.08        1.8148    0  -4   3         2
                59.16          1.73        1.8133    4   0   0         2
                59.76          4.64        1.7968    2   3   2         2
                59.84          1.58        1.7945    3  -4   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
