      Manganbabingtonite
      Nagashima M, Mitani K, Akasaka M
      Mineralogy and Petrology 108 (2014) 287-301
      Structural variation of babingtonite depending on cation
      distribution at the octahedral sites
      Note: Sample 6
      Locality: Iron Cap mine, Graham County, Arizona, USA
      _database_code_amcsd 0020458
      CELL PARAMETERS:   7.4967 11.6632  6.7014   91.602   93.989  104.574
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    565.086
      Density (g/cm3):      3.354
      MAX. ABS. INTENSITY / VOLUME**2:      4.823173472    
      RIR:      0.671
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.11         38.96       11.2754    0   1   0         2
                14.22          4.32        7.2327    1   0   0         2
                14.82         31.51        6.9429   -1   1   0         2
                15.41         33.37        6.6778    0   0   1         2
                17.55          2.36        5.8681    0  -1   1         2
                18.27          3.92        5.6377    0   2   0         2
                18.78          1.49        5.4867    1   1   0         2
                20.13          2.08        5.1227   -1   2   0         2
                20.17          5.28        5.1122   -1   0   1         2
                21.85          7.40        4.7235    1   0   1         2
                21.94          4.62        4.7037    1  -1   1         2
                23.35         15.94        4.4231   -1  -1   1         2
                23.42          1.39        4.4114    0  -2   1         2
                24.55          1.96        4.2111    0   2   1         2
                25.28         23.10        4.0909   -1   2   1         2
                25.37          4.61        4.0766    1   1   1         2
                25.98          6.70        3.9825    1   2   0         2
                27.56          4.16        3.7585    0   3   0         2
                27.64          8.57        3.7477   -1   3   0         2
                27.77          6.07        3.7305   -2   1   0         2
                29.28          2.43        3.5423   -1  -2   1         2
                29.89         26.55        3.4714   -2   2   0         2
                30.97          4.16        3.3525   -2   1   1         2
                31.06          3.29        3.3433    0  -3   1         2
                31.10          9.36        3.3389    0   0   2         2
                31.38          1.09        3.3103    1   2   1         2
                31.57          7.51        3.2910   -2   0   1         2
                31.71          4.69        3.2765    1  -3   1         2
                31.87          2.03        3.2600   -1   3   1         2
                32.34          1.94        3.2141    2   1   0         2
                32.37          1.99        3.2113    0   3   1         2
                32.82          5.28        3.1688    2  -1   1         2
                32.90          7.14        3.1612    0   1   2         2
                33.27         70.03        3.1271   -1   0   2         2
                33.95          8.02        3.0658   -1   1   2         2
                34.32          4.89        3.0343    1   3   0         2
                34.45         55.06        3.0225    2  -2   1         2
                34.77          1.15        2.9958   -2  -1   1         2
                35.16         44.43        2.9636   -1  -1   2         2
                35.26         51.65        2.9552    1  -1   2         2
                35.40          2.43        2.9440    1   0   2         2
                35.53         10.74        2.9341    0  -2   2         2
                36.13        100.00        2.8865   -1   4   0         2
                37.03          3.19        2.8188    0   4   0         2
                37.56          2.50        2.7803    1  -2   2         2
                37.58          3.91        2.7793   -2   3   1         2
                37.95          7.27        2.7526    1   1   2         2
                38.09         98.83        2.7434    2   2   0         2
                38.41          3.22        2.7210    2  -3   1         2
                39.24          2.00        2.6657    1  -4   1         2
                39.61          3.78        2.6419    0  -4   1         2
                39.74         29.26        2.6337   -1   4   1         2
                40.04          3.62        2.6150   -2  -2   1         2
                40.70         19.36        2.5739   -2   1   2         2
                40.91          2.06        2.5614   -2   4   0         2
                41.00          3.91        2.5561   -2   0   2         2
                42.13         12.88        2.4907   -3   1   0         2
                42.55         36.98        2.4670    1   2   2         2
                42.56          3.12        2.4666    2   2   1         2
                42.79         21.14        2.4537   -3   2   0         2
                43.44          1.01        2.4190   -2  -1   2         2
                43.99          1.62        2.3902   -3   1   1         2
                44.55          1.11        2.3617    2   0   2         2
                44.74          2.03        2.3518    2  -2   2         2
                45.17          1.23        2.3309   -1  -4   1         2
                45.25          4.75        2.3270    2   3   0         2
                46.21          3.48        2.2809    3  -1   1         2
                47.02         18.99        2.2438    3   1   0         2
                47.27          2.22        2.2326    1   4   1         2
                47.70          1.38        2.2139    1  -5   1         2
                47.75          1.32        2.2116   -2  -2   2         2
                47.89         21.09        2.2057    0  -4   2         2
                47.94         12.58        2.2036    0  -1   3         2
                48.43          2.17        2.1824   -3  -1   1         2
                48.43          1.49        2.1823   -1   5   1         2
                48.53         19.05        2.1783   -2   5   0         2
                48.57         22.49        2.1764   -1   0   3         2
                48.82          2.42        2.1659   -1   4   2         2
                48.86          2.89        2.1645    0   1   3         2
                49.34          4.55        2.1447    2   3   1         2
                50.02          4.23        2.1173   -3   4   0         2
                50.35          3.38        2.1045    0  -2   3         2
                51.10         14.53        2.0755    3   1   1         2
                51.18          1.56        2.0723   -2   5   1         2
                51.26         12.70        2.0696    2  -5   1         2
                51.91          3.91        2.0454   -2   4   2         2
                52.15          9.42        2.0365   -3   2   2         2
                54.06          4.10        1.9696   -2   1   3         2
                54.30          2.30        1.9618   -1  -5   1         2
                55.62          2.65        1.9188    1  -3   3         2
                55.86          4.62        1.9110    0  -5   2         2
                55.93          1.30        1.9088   -1   3   3         2
                56.07          1.06        1.9045    3   2   1         2
                56.12          1.17        1.9029    1   4   2         2
                56.57          3.19        1.8891   -1   5   2         2
                56.70          2.66        1.8851    3   0   2         2
                56.79          2.75        1.8824    1   2   3         2
                56.88          1.38        1.8796    1  -6   1         2
                57.48          1.04        1.8615    3  -3   2         2
                57.57          1.20        1.8590   -1  -3   3         2
                58.18          1.86        1.8412    2   3   2         2
                58.39          1.43        1.8350    2  -2   3         2
                58.61          1.10        1.8289    3   3   0         2
                58.65          1.06        1.8278   -4   1   1         2
                58.70          2.55        1.8262   -2   5   2         2
                58.83          2.28        1.8225    2  -5   2         2
                58.91          2.52        1.8203   -4   3   0         2
                59.05          2.43        1.8164   -3   4   2         2
                59.07          6.14        1.8159   -2   3   3         2
                59.35          2.47        1.8082    4   0   0         2
                59.36          4.80        1.8079   -3  -2   2         2
                59.52          3.37        1.8033   -2  -2   3         2
                59.59          1.26        1.8014   -2   6   1         2
                59.84          3.86        1.7946    3   1   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
