      Arrojadite-(KNa)
      Camara F, Oberti R, Chopin C, Medenbach O
      American Mineralogist 91 (2006) 1249-1259
      The arrojadite enigma: I. A new formula and
      a new model for the arrojadite structure
      Sample: Rapid Creek, Yukon, Canada
      _database_code_amcsd 0004190
      CELL PARAMETERS:  16.5520 10.0529 24.6477   90.000  106.509   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3932.195
      Density (g/cm3):      3.417
      MAX. ABS. INTENSITY / VOLUME**2:      6.959907463    
      RIR:      0.951
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.69          7.24       11.8158    0   0   2         1
                12.10          1.06        8.4924    1   1   0         2
                12.22          1.70        8.4093   -1   1   1         2
                12.95          2.80        7.9348    2   0   0         1
                13.40         11.22        7.6734   -2   0   2         1
                13.47          1.20        7.6312    1   1   1         2
                13.79          6.75        7.4541   -1   1   2         2
                15.96         16.88        6.4470    1   1   2         2
                16.42          3.39        6.2702   -1   1   3         2
                17.43         10.41        5.9079    0   0   4         1
                17.57         25.05        5.8614    2   0   2         1
                18.55          9.11        5.5547   -2   0   4         1
                20.52         31.49        5.0265    0   2   0         2
                21.57          2.19        4.7836   -3   1   2         2
                22.32          3.53        4.6253    0   2   2         2
                22.65          1.01        4.5592   -3   1   3         2
                22.76          7.21        4.5371    1   1   4         2
                24.39          2.38        4.2373    0   2   3         2
                24.58          4.09        4.2047   -2   2   2         2
                25.02          5.32        4.1320   -4   0   2         1
                25.39          1.57        4.0728    2   2   1         2
                25.73          1.18        4.0198    3   1   2         2
                26.08          1.47        3.9674    4   0   0         1
                27.04          1.71        3.8283    0   2   4         2
                28.46          1.35        3.6421    3   1   3         2
                29.46          1.44        3.5208    2   2   3         2
                29.86          5.51        3.4749   -3   1   6         2
                30.14          3.37        3.4432    0   2   5         2
                30.27          3.09        3.4285   -2   2   5         2
                30.69         15.77        3.3821    1   1   6         2
                31.44          1.18        3.3037   -4   0   6         1
                31.59         12.17        3.2886    3   1   4         2
                31.69          4.57        3.2787    1   3   0         2
                32.25          2.77        3.2235    2   2   4         2
                32.26          2.19        3.2219    1   3   1         2
                32.40         18.35        3.2082   -1   3   2         2
                32.64         33.32        3.1857    2   0   6         1
                32.69          1.81        3.1808   -4   2   1         2
                33.15          3.72        3.1381   -3   1   7         2
                33.18          1.94        3.1351   -2   2   6         2
                33.43          1.93        3.1126    1   3   2         2
                33.45          1.62        3.1102   -5   1   1         2
                33.56          1.15        3.1002    0   2   6         2
                34.13          5.33        3.0499   -5   1   4         2
                34.14         94.67        3.0498   -4   2   4         2
                35.13          1.38        2.9658    1   3   3         2
