      Clinotobermorite
      Merlino S, Bonaccorsi E, Armbruster T
      American Mineralogist 84 (1999) 1613-1621
      Tobermorites: Their real structure and order-disorder (OD) character
      _database_code_amcsd 0002328
      CELL PARAMETERS:  11.2740  7.3440 11.4680   99.180   97.190   90.030
      SPACE GROUP: C1        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    929.772
      Density (g/cm3):      2.577
      MAX. ABS. INTENSITY / VOLUME**2:      7.343553027    
      RIR:      1.330
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.14        100.00       11.2296    0   0   1         1
                16.76          3.20        6.1414   -1   1   0         1
                17.09          8.39        6.0252    1   1   0         1
                17.69          3.26        5.8219   -1  -1   1         1
                18.35          4.47        5.6148    0   0   2         1
                18.42         11.92        5.5914    2   0   0         1
                18.58          4.73        5.5460    1  -1   1         1
                19.52         15.86        5.2797   -2   0   1         1
                19.66          1.57        5.2432   -1   1   1         1
                21.00         12.21        4.9118    1   1   1         1
                21.63          1.18        4.7697    2   0   1         1
                25.78          1.66        4.0129   -1   1   2         1
                27.64          1.75        3.7473    1   1   2         1
                27.67          4.29        3.7432    0   0   3         1
                27.75          8.02        3.7323    2   0   2         1
                28.60          6.41        3.6242    0   2   0         1
                28.60          5.82        3.6236    0  -2   1         1
                29.52          2.02        3.5137   -1  -1   3         1
                31.06          6.60        3.3435   -3   1   0         1
                31.37         20.60        3.3108   -2   0   3         1
                31.50          6.93        3.2974    0   2   1         1
                31.52          6.47        3.2961    0  -2   2         1
                31.52          5.15        3.2954    1  -1   3         1
                31.60          7.20        3.2871    3   1   0         1
                32.80          8.94        3.1704    3  -1   1         1
                33.50         10.54        3.1057   -1   1   3         1
                33.90         21.15        3.0707   -2   2   0         1
                33.92         20.31        3.0690   -2  -2   1         1
                34.56         33.07        3.0135    2  -2   1         1
                34.57         34.29        3.0126    2   2   0         1
                34.62          1.59        3.0084    3   1   1         1
                35.42          8.18        2.9427    2   0   3         1
                35.65          1.39        2.9241   -3   1   2         1
                35.79          5.65        2.9130   -2   2   1         1
                35.82          5.09        2.9110   -2  -2   2         1
                37.19         11.33        2.8074    0   0   4         1
                37.33         19.70        2.7974   -4   0   1         1
                37.35          6.57        2.7957    4   0   0         1
                37.74          9.10        2.7678   -1  -1   4         1
                39.53         16.21        2.6472   -2   0   4         1
                39.64          5.42        2.6398   -4   0   2         1
                39.76          3.08        2.6325    3   1   2         1
                39.93          1.39        2.6216   -2   2   2         1
                39.96          1.58        2.6197   -2  -2   3         1
                42.12          5.20        2.4913   -1   1   4         1
                42.93          2.47        2.4460    3  -1   3         1
                43.48          4.73        2.4167    0   2   3         1
                43.50          4.72        2.4155    0  -2   4         1
                43.99         12.24        2.3903    2   0   4         1
                44.09          4.85        2.3848    4   0   2         1
                44.56          1.81        2.3612   -3  -1   4         1
                45.26          1.50        2.3261   -1  -3   2         1
                46.44          1.74        2.2706    3   1   3         1
                46.63          1.07        2.2616   -1   3   1         1
                46.98         10.46        2.2459    0   0   5         1
                48.15          2.37        2.1942   -4   2   1         1
                48.18          2.44        2.1929   -4  -2   2         1
                49.60          1.32        2.1339    1  -3   3         1
                49.95          1.24        2.1200   -4   0   4         1
                50.08          1.02        2.1150    4   0   3         1
                51.00          5.00        2.0792   -4   2   2         1
                51.04          5.34        2.0779   -4  -2   3         1
                51.08          6.93        2.0761    4  -2   2         1
                51.10          6.37        2.0756    4   2   1         1
                51.39          2.96        2.0644    0   2   4         1
                51.42          2.72        2.0635    0  -2   5         1
                51.78          1.19        2.0501   -3  -3   1         1
                52.99          4.63        2.0065   -2   2   4         1
                53.03          4.46        2.0052   -2  -2   5         1
                53.82          1.03        1.9777    1   1   5         1
                55.52          3.72        1.9217   -4   2   3         1
                55.56          3.88        1.9205   -4  -2   4         1
                55.64          4.20        1.9180    4  -2   3         1
                55.65          4.19        1.9178    4   2   2         1
                55.86          1.41        1.9112    3   3   1         1
                57.08          3.33        1.8737    2   2   4         1
                57.09          3.36        1.8732    2  -2   5         1
                58.36         20.72        1.8360    0  -4   1         1
                59.21          1.17        1.8121    0   4   0         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
