      Gedrite
      Papike J J, Ross M
      American Mineralogist 55 (1970) 1945-1972
      Gedrites: Crystal structures and intracrystalline cation distributions
      sample 001
      _database_code_amcsd 0000215
      CELL PARAMETERS:  18.5310 17.7410  5.2490   90.000   90.000   90.000
      SPACE GROUP: Pnma      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1725.653
      Density (g/cm3):      3.187
      MAX. ABS. INTENSITY / VOLUME**2:      3.576814956    
      RIR:      0.524
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.58         68.81        8.8705    0   2   0         2
                12.51         83.51        8.2129    2   1   0         4
                20.42          1.10        5.0503    1   0   1         4
                20.49          3.76        5.0333    0   1   1         4
                20.69          5.21        4.9849    2   3   0         4
                21.24         15.36        4.8573    1   1   1         8
                22.61          3.45        4.5671    2   0   1         4
                23.29         22.84        4.4352    0   4   0         2
                23.35         11.53        4.4229    2   1   1         8
                23.54          2.35        4.3888    1   2   1         8
                25.18          9.79        4.1064    4   2   0         4
                25.47          3.63        4.0605    2   2   1         8
                26.52          2.81        3.9019    3   1   1         8
                26.96         19.00        3.8404    1   3   1         8
                28.68         42.27        3.6146    2   3   1         8
                31.35         21.20        3.3132    3   3   1         8
                32.13         15.57        3.2343    4   2   1         8
                32.45         56.15        3.2037    4   4   0         4
                32.68          1.72        3.1818    2   4   1         8
                34.22        100.00        3.0427    6   1   0         4
                34.39          1.17        3.0276    5   0   1         4
                34.78         15.93        2.9950    4   3   1         8
                34.91          1.58        2.9844    5   1   1         8
                35.46          3.44        2.9396    0   5   1         4
                35.92          7.34        2.9033    1   5   1         8
                36.41         30.46        2.8653    5   2   1         8
                37.26         55.12        2.8020    2   5   1         8
                38.17         20.80        2.7376    6   3   0         4
                38.80         12.21        2.6949    5   3   1         8
                39.30          1.06        2.6619    6   0   1         4
                39.42         45.02        2.6543    3   5   1         8
                39.76          1.74        2.6324    6   1   1         8
                40.30          2.24        2.5986    1   0   2         4
                41.07         53.08        2.5517    1   6   1         8
                41.11          9.18        2.5496    6   2   1         8
                41.52         68.28        2.5252    2   0   2         4
                42.10          1.89        2.4924    4   6   0         4
                42.28         27.16        2.4821    4   5   1         8
                42.28         12.19        2.4821    2   6   1         8
                43.28          1.66        2.4273    6   3   1         8
                43.50         14.59        2.4155    3   0   2         4
                43.93          3.37        2.3934    3   1   2         8
                44.23          3.60        2.3777    3   6   1         8
                45.17          1.77        2.3306    3   2   2         8
                45.19          5.26        2.3296    6   5   0         4
                45.74         21.48        2.3031    5   5   1         8
                46.15          6.17        2.2840    7   2   1         8
                46.55          5.52        2.2652    1   7   1         8
                46.56          2.89        2.2648    4   1   2         8
                46.85          4.56        2.2515    4   6   1         8
                47.65          9.70        2.2161    2   7   1         8
                49.41         31.97        2.1419    5   0   2         4
                49.70          1.69        2.1302    4   3   2         8
                49.79         11.76        2.1264    5   1   2         8
                49.92          4.19        2.1213    3   4   2         8
                50.07         23.46        2.1154    5   6   1         8
                50.55          1.32        2.0965    1   5   2         8
                51.48          7.05        2.0612    8   2   1         8
                51.85          1.22        2.0473    4   7   1         8
                52.32          1.34        2.0305    1   8   1         8
                52.78          3.48        2.0138    5   3   2         8
                53.17          4.65        2.0003    4   8   0         4
                53.81         29.42        1.9783    6   6   1         8
                54.14         10.29        1.9672    7   5   1         8
                54.37          3.10        1.9592    6   7   0         4
                54.85          4.10        1.9434    5   7   1         8
                55.33          1.88        1.9281    2   9   0         4
                55.57          1.64        1.9202    4   5   2         8
                57.41          8.82        1.8638    7   0   2         4
                58.11          7.17        1.8431   10   1   0         4
                58.35          5.87        1.8363    1   9   1         8
                58.44          1.54        1.8337    5   5   2         8
                58.78          1.52        1.8240    7   2   2         8
                58.80          1.32        1.8235    8   6   0         4
                58.81          6.66        1.8232    6   4   2         8
                58.94          7.64        1.8194    8   5   1         8
                59.12          1.31        1.8144    1   7   2         8
                59.29          7.27        1.8098    2   9   1         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
