      Olmiite
      Bonazzi P, Bindi L, Medenbach O, Pagano R, Lampronti G I, Menchetti S
      Mineralogical Magazine 71 (2007) 193-201
      Olmiite, CaMn[SiO3(OH)](OH), the Mn-dominant analogue of poldervaartite,
      a new mineral species from Kalahari manganese fields (Republic of South Africa)
      Locality: N'Chwaning II mine, Republic of South Africa
      _database_code_amcsd 0014579
      CELL PARAMETERS:   9.2490  9.0760 10.3420   90.000   90.000   90.000
      SPACE GROUP: Pbca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    868.148
      Density (g/cm3):      3.098
      MAX. ABS. INTENSITY / VOLUME**2:      7.270497081    
      RIR:      1.096
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                18.77          7.60        5.4899    1   1   1         8
                19.94         22.84        5.1710    0   0   2         2
                22.32          3.52        4.6245    2   0   0         2
                22.75          3.03        4.5380    0   2   0         2
                22.88          2.93        4.5135    1   0   2         4
                24.88         26.52        4.1555    0   2   1         4
                25.09         24.49        4.1205    2   1   0         4
                25.59         13.66        4.0413    1   1   2         8
                27.05         20.47        3.8278    2   1   1         8
                27.32          2.33        3.7905    1   2   1         8
                30.10         32.15        3.4471    2   0   2         4
                30.43          3.44        3.4108    0   2   2         4
                32.09         11.07        3.2390    2   2   0         4
                32.26          9.05        3.2225    2   1   2         8
                32.49        100.00        3.2001    1   2   2         8
                33.67          2.69        3.0910    2   2   1         8
                34.21          2.06        3.0432    1   1   3         8
                37.16         41.90        2.8094    3   1   1         8
                37.70         31.73        2.7703    1   3   1         8
                38.06         13.21        2.7451    0   2   3         4
                38.06          5.42        2.7450    2   2   2         8
                39.51         12.96        2.6481    3   0   2         4
                39.58          2.14        2.6440    2   1   3         8
                39.77         10.23        2.6316    1   2   3         8
                40.51         21.89        2.5855    0   0   4         2
                41.24         35.01        2.5421    3   1   2         8
                41.41         22.37        2.5317    2   3   0         4
                42.14          3.33        2.4900    1   0   4         4
                42.39         20.27        2.4760    3   2   1         8
                42.69          4.30        2.4591    2   3   1         8
                43.77          7.94        2.4013    1   1   4         8
                44.57         59.59        2.3605    2   2   3         8
                46.08          3.29        2.2871    3   2   2         8
                46.37          5.20        2.2738    2   3   2         8
                46.74          1.83        2.2567    2   0   4         4
                46.96          5.56        2.2465    0   2   4         4
                47.64          2.00        2.2163    0   4   1         4
                48.25          7.21        2.1899    4   1   1         8
                48.42          2.65        2.1830    1   2   4         8
                50.11          2.67        2.1138    3   3   1         8
                50.18          8.23        2.1108    4   0   2         4
                51.04          4.21        2.0778    0   4   2         4
                51.51          7.43        2.0602    4   2   0         4
                52.04         10.47        2.0405    2   3   3         8
                52.14          5.09        2.0370    2   4   0         4
                52.41         13.85        2.0272    1   4   2         8
                52.59          2.67        2.0205    4   2   1         8
                53.22          2.43        1.9986    2   4   1         8
                53.39          2.05        1.9926    3   3   2         8
                55.10          5.16        1.9355    3   1   4         8
                55.50          1.02        1.9226    1   3   4         8
                55.77          9.30        1.9139    4   2   2         8
                56.37         10.44        1.8953    0   4   3         4
                56.37          3.71        1.8953    2   4   2         8
                56.80          1.43        1.8821    0   2   5         4
                56.91          4.83        1.8787    4   1   3         8
                57.65          1.23        1.8567    1   4   3         8
                58.07          2.85        1.8443    1   2   5         8
                58.32          2.00        1.8371    4   3   0         4
                59.08          2.89        1.8156    3   2   4         8
                59.32          1.96        1.8089    2   3   4         8
                59.32          4.40        1.8088    4   3   1         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
