      Heneuite
      Romming C, Raade G
      Neues Jahrbuch fur Mineralogie, Monatshefte 1986 (1986) 351-359
      The crystal structure of heneuite, CaMg5(CO3)(PO4)3(OH)
      Locality: Tingelstadtjern serpentine-magnesite deposit, Modum, Norway
      _database_code_amcsd 0014802
      CELL PARAMETERS:   6.3110 10.8430  8.6760   95.010   93.410  101.040
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    578.721
      Density (g/cm3):      3.004
      MAX. ABS. INTENSITY / VOLUME**2:      2.698745581    
      RIR:      0.419
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.70         29.93       10.5882    0   1   0         2
                11.93         18.87        8.6166    0   0   1         2
                16.14          1.87        6.3761    0   1   1         2
                16.67          1.96        6.1754    1   0   0         2
                17.56          4.74        5.8629   -1   1   0         2
                19.47         12.85        5.2941    0   2   0         2
                21.10         13.02        4.8888   -1   1   1         2
                21.30         24.75        4.8438    1   0   1         2
                21.47         11.13        4.8067    1  -1   1         2
                21.83         10.88        4.7282    0  -2   1         2
                22.98          8.33        4.4936   -1  -1   1         2
                23.05         15.71        4.4810   -1   2   0         2
                23.91         13.23        4.3207    0   2   1         2
                23.98          5.41        4.3083    0   0   2         2
                24.98         20.15        4.1388    0  -1   2         2
                25.29          2.16        4.0893    1   1   1         2
                25.71          2.73        4.0232    1  -2   1         2
                26.84         11.21        3.8572    0   1   2         2
                28.19         35.78        3.6760    1   2   0         2
                28.23          3.85        3.6701   -1   0   2         2
                29.36          3.85        3.5328   -1  -2   1         2
                29.38          1.32        3.5294    0   3   0         2
                29.47          9.87        3.5197    0  -2   2         2
                29.62         19.97        3.5023   -1   1   2         2
                30.15          7.41        3.4420    1  -1   2         2
                30.22          5.29        3.4342   -1  -1   2         2
                30.43          4.52        3.4108    1   0   2         2
                30.64          6.73        3.3880    0  -3   1         2
                30.86          3.38        3.3643   -1   3   0         2
                32.00         10.55        3.2475    1   2   1         2
                32.57         24.75        3.1924    1  -3   1         2
                32.61          4.00        3.1880    0   2   2         2
                32.95         29.35        3.1564    0   3   1         2
                33.01          8.85        3.1513    1  -2   2         2
                33.18         11.28        3.1356   -2   1   0         2
                33.70         25.92        3.0877    2   0   0         2
                33.78          2.84        3.0810    1   1   2         2
                33.81          1.12        3.0785   -1   3   1         2
                34.79          5.20        2.9944   -2   1   1         2
                35.05          1.76        2.9724   -1  -2   2         2
                35.56         15.10        2.9314   -2   2   0         2
                35.95          6.18        2.9009    2  -1   1         2
                36.27         80.75        2.8760    0  -3   2         2
                36.32          1.59        2.8722    0   0   3         2
                36.67         47.50        2.8454    0  -1   3         2
                36.78         43.72        2.8373    2   0   1         2
                36.85         32.15        2.8324    1   3   0         2
                37.04          1.78        2.8182    2   1   0         2
                37.42         64.15        2.7908   -2   2   1         2
                37.86         17.80        2.7596   -2  -1   1         2
                38.66        100.00        2.7040    0   1   3         2
                38.94          9.94        2.6856   -1   0   3         2
                39.51          1.09        2.6484    1   2   2         2
                39.53         11.17        2.6470    0   4   0         2
                39.82          7.51        2.6285   -1   4   0         2
                40.14          3.88        2.6082   -1  -1   3         2
                40.15         22.37        2.6078   -2   0   2         2
                40.19         16.91        2.6051    0  -4   1         2
                40.20         12.67        2.6046    0   3   2         2
                40.21          1.06        2.6042    2   1   1         2
                40.24          1.94        2.6022    1   3   1         2
                40.33          8.71        2.5969   -2   1   2         2
                40.41          4.87        2.5918   -2   3   0         2
                40.52          6.89        2.5853   -1   3   2         2
                41.44          4.07        2.5300    1   0   3         2
                42.18          1.25        2.4878    2  -3   1         2
                42.36         15.25        2.4778    2  -1   2         2
                42.46         10.22        2.4720   -2  -1   2         2
                42.52          7.49        2.4685   -1   4   1         2
                42.61          3.32        2.4635    2   2   0         2
                42.65          8.45        2.4617    0   4   1         2
                42.96          1.85        2.4444   -2   2   2         2
                43.04          1.43        2.4400   -2  -2   1         2
                43.34          4.10        2.4243    0   2   3         2
                43.73          1.28        2.4033    2  -2   2         2
                43.74          4.81        2.4030   -1  -2   3         2
                44.05          6.96        2.3871   -1   2   3         2
                44.50          1.66        2.3641    0  -4   2         2
                44.85          4.08        2.3465    0  -3   3         2
                45.74          3.76        2.3032    2   2   1         2
                46.33          9.18        2.2754    1   4   0         2
                46.55          2.25        2.2655   -1  -4   1         2
                46.90          1.44        2.2494    1   3   2         2
                46.96          3.42        2.2468   -2  -2   2         2
                47.01          2.85        2.2446    1  -3   3         2
                47.10          6.40        2.2405   -2   4   0         2
                47.35          6.22        2.2293    2  -3   2         2
                47.73          1.37        2.2125   -2   3   2         2
                48.68          4.64        2.1720   -2   1   3         2
                49.12          2.58        2.1537    0  -1   4         2
                49.13          3.48        2.1534   -2   4   1         2
                49.31          3.51        2.1457   -1  -3   3         2
                49.32          4.16        2.1454    1   2   3         2
                49.53          2.51        2.1370   -1   5   0         2
                49.73          1.77        2.1288   -1   3   3         2
                49.83          2.89        2.1249    2   3   0         2
                49.95          3.39        2.1202   -2  -3   1         2
                50.00          1.13        2.1180   -2  -1   3         2
                50.07          1.28        2.1153   -1  -4   2         2
                50.17          1.16        2.1114    1  -5   1         2
                50.30         14.76        2.1062    0  -5   1         2
                50.46          4.53        2.0999   -3   1   0         2
                50.85          4.81        2.0851   -1   0   4         2
                51.23          8.86        2.0705    0   1   4         2
                51.28         13.69        2.0687   -3   1   1         2
                51.30          2.43        2.0678    2  -1   3         2
                51.48         13.46        2.0612   -3   2   0         2
                51.55          2.94        2.0585    3   0   0         2
                51.93          3.23        2.0447    2   2   2         2
                52.24          2.97        2.0332    2  -2   3         2
                52.54          7.62        2.0225   -3   2   1         2
                52.81          1.42        2.0128    3  -1   1         2
                52.85         16.37        2.0116    2  -4   2         2
                52.88          9.32        2.0104    2   3   1         2
                52.89          4.75        2.0100    0   5   1         2
                53.22          4.68        1.9985   -2  -3   2         2
                53.57         11.06        1.9864    1   0   4         2
                53.72          2.67        1.9811    0  -5   2         2
                53.93          1.49        1.9741    1  -5   2         2
                54.12          1.21        1.9678    3   0   1         2
                54.66          4.96        1.9497    3   1   0         2
                54.94          5.80        1.9406   -3  -1   1         2
                55.16          1.82        1.9335   -3   1   2         2
                55.19          7.36        1.9324    2  -3   3         2
                55.36          2.48        1.9271    0  -3   4         2
                55.50          2.66        1.9226    1   4   2         2
                55.58          1.10        1.9200   -1   2   4         2
                55.59          5.07        1.9198    2   1   3         2
