      Tridymite
      Dollase W A, Baur W H
      American Mineralogist 61 (1976) 971-978
      The superstructure of meteoritic low tridymite solved by computer simulation
      Locality: Steinbach meteorite, Saxony, Germany
      _database_code_amcsd 0000531
      CELL PARAMETERS:  18.5240  5.0032 23.8100   90.000  105.820   90.000
      SPACE GROUP: Cc        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2123.110
      Density (g/cm3):      2.255
      MAX. ABS. INTENSITY / VOLUME**2:      8.104761629    
      RIR:      1.678
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                22.45          2.40        4.5975   -4   0   2         1
                22.63          1.06        4.5621   -1   1   2         2
                23.87        100.00        4.3278    1   1   2         2
                23.96         56.45        4.3127    2   0   4         1
                24.51          1.65        4.2167   -1   1   3         2
                25.22         82.36        4.0998   -4   0   4         1
                26.63          1.27        3.8871   -3   1   1         2
                27.05         26.92        3.8280   -1   1   4         2
                27.05         26.66        3.8269    3   1   0         2
                27.12         15.64        3.8180    0   0   6         1
                27.13         14.96        3.8159    4   0   2         1
                28.22          3.04        3.6712    3   1   1         2
                30.06          2.46        3.4520    3   1   2         2
                30.08          2.27        3.4491   -1   1   5         2
                30.60          4.46        3.3919   -4   0   6         1
                32.19          3.46        3.2293   -3   1   5         2
                32.41          1.50        3.2072    2   0   6         1
                32.45          1.30        3.2040    1   1   5         2
                33.71          1.09        3.0870   -6   0   2         1
                35.00          5.98        2.9769   -3   1   6         2
                35.01          7.19        2.9758   -5   1   2         2
                35.05          4.40        2.9724   -2   0   8         1
                35.08          4.97        2.9704    6   0   0         1
                35.31          2.05        2.9514    3   1   4         2
                35.47          2.08        2.9390   -5   1   3         2
                37.24          1.90        2.8034    5   1   1         2
                37.60          5.40        2.7779   -4   0   8         1
                38.20          1.20        2.7358   -3   1   7         2
                39.98          3.96        2.6188    1   1   7         2
                40.17          2.57        2.6065   -5   1   6         2
                40.71          1.08        2.5732    4   0   6         1
                41.39          3.35        2.5332    5   1   3         2
                41.93         20.30        2.5016    0   2   0         2
                42.09         10.66        2.4928    3   1   6         2
                45.57          1.75        2.3113   -5   1   8         2
                45.59          4.46        2.3106   -7   1   4         2
                45.61          2.22        2.3093   -4   0  10         1
                45.64          6.49        2.3079   -8   0   2         1
                47.16          2.17        2.2379    5   1   5         2
                48.37          1.57        2.1850    1   1   9         2
                49.57          2.31        2.1355   -4   2   4         2
                49.93          1.80        2.1210    3   1   8         2
                50.66          2.90        2.0925    0   2   6         2
                50.66          2.58        2.0921    4   2   2         2
                50.83          1.90        2.0858    2   0  10         1
                50.85          1.28        2.0851    6   0   6         1
                51.78          2.44        2.0499   -8   0   8         1
                54.81          1.17        1.9447   -7   1   9         2
                58.65          1.07        1.8276    6   0   8         1
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
