      Piemontite
      Bonazzi P, Garbarino C, Menchetti S
      European Journal of Mineralogy 4 (1992) 23-33
      Crystal chemistry of piemontites: REE-bearing
      piemontite from Monte Brugiana, Alpi Apuane, Italy
      Sample: BR1A
      Locality: Monte Brugiana, Alpi Apuane, Italy
      _database_code_amcsd 0006434
      CELL PARAMETERS:   8.8840  5.6850 10.1520   90.000  115.000   90.000
      SPACE GROUP: P2_1/m    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    464.693
      Density (g/cm3):      3.720
      MAX. ABS. INTENSITY / VOLUME**2:      8.173944993    
      RIR:      1.026
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.17          7.94        9.2008    0   0   1         2
                12.77          1.68        8.0516    1   0   0         2
                12.93          2.95        7.9485   -1   0   1         2
                20.27          3.07        5.0867    1   0   1         2
                20.59         22.89        5.0090   -1   0   2         2
                21.33          7.34        4.8363    0   1   1         4
                22.23          3.39        4.6441    1   1   0         4
                22.44          9.31        4.6004    0   0   2         2
                25.69          2.75        4.0258    2   0   0         2
                26.03         14.53        3.9742   -2   0   2         2
                27.32          3.15        3.7908    1   1   1         4
                27.56          1.57        3.7583   -1   1   2         4
                28.99          1.49        3.5762    0   1   2         4
                29.64         37.93        3.4999   -2   1   1         4
                30.35          6.78        3.4200    1   0   2         2
                31.62          2.72        3.2855    2   1   0         4
                31.90          1.56        3.2572   -2   1   2         4
                32.26         15.70        3.2219    2   0   1         2
                33.94          1.92        3.0669    0   0   3         2
                35.76         27.17        2.9158   -3   0   2         2
                35.89        100.00        2.9056   -1   1   3         4
                36.71         32.99        2.8425    0   2   0         2
                37.25         14.46        2.8030    2   1   1         4
                38.74         30.53        2.6992    0   1   3         4
                38.97         16.23        2.6839    3   0   0         2
                39.02         33.07        2.6804    1   2   0         4
                39.49          2.88        2.6495   -3   0   3         2
                40.19         45.98        2.6051   -3   1   1         4
                40.37          1.92        2.5945   -3   1   2         4
                41.21         23.26        2.5434    2   0   2         2
                41.80          7.42        2.5095   -1   0   4         2
                42.46         13.99        2.4722   -1   2   2         4
                43.45         15.23        2.4181    0   2   2         4
                43.77         19.58        2.4015   -3   1   3         4
                43.91          4.83        2.3942   -2   2   1         4
                45.54          2.71        2.3131    1   1   3         4
                45.56         17.63        2.3120   -2   2   2         4
                45.90          2.43        2.2958   -1   1   4         4
                45.98          3.11        2.2919   -2   1   4         4
                46.05          4.24        2.2887   -3   0   4         2
                48.34          3.93        2.1860    1   2   2         4
                48.59          5.62        2.1756   -1   2   3         4
                48.80         16.79        2.1669   -4   0   1         2
                49.14          1.22        2.1526    3   1   1         4
                49.19          3.59        2.1506   -4   0   3         2
                49.64          4.72        2.1323    0   1   4         4
                49.66         19.49        2.1315    2   2   1         4
                50.05         18.64        2.1161   -2   2   3         4
                50.86         11.99        2.0848    0   2   3         4
                51.61          8.48        2.0564    2   0   3         2
                52.04          1.66        2.0405   -3   2   1         4
                52.18          1.24        2.0354   -3   2   2         4
                52.36          1.44        2.0289   -2   0   5         2
                52.81          3.58        2.0129    4   0   0         2
                54.65          1.49        1.9499   -3   0   5         2
                55.15          2.46        1.9338    2   1   3         4
                56.36          9.08        1.8954    2   2   2         4
                56.52          1.32        1.8907    1   2   3         4
                56.66          6.34        1.8864    1   1   4         4
                56.83          3.03        1.8813   -1   2   4         4
                56.90         15.09        1.8791   -2   2   4         4
                57.15          3.32        1.8716    3   1   2         4
                58.06          1.54        1.8446    1   3   0         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
