      Natalyite
      Secco L, Martignago F, Dal Negro A, Reznitskii L Z, Sklyarov E V
      American Mineralogist 87 (2002) 709-714
      Crystal chemistry of Cr-V-rich clinopyroxenes
      Sample 4
      _database_code_amcsd 0002809
      CELL PARAMETERS:   9.6582  8.8273  5.2665   90.000  106.577   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    430.338
      Density (g/cm3):      3.409
      MAX. ABS. INTENSITY / VOLUME**2:      9.847822197    
      RIR:      1.348
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.11          9.21        6.3883    1   1   0         4
                23.40         11.65        4.4137    0   2   0         2
                23.45          4.22        4.4048   -1   1   1         4
                31.26          4.04        3.3226    0   2   1         4
                32.55         11.46        3.1941    2   2   0         4
                35.00        100.00        2.9769   -2   2   1         4
                35.80         38.20        2.9128    3   1   0         4
                36.20         18.94        2.8810   -3   1   1         4
                41.16         24.41        2.5465   -1   3   1         4
                41.25          1.03        2.5414   -2   0   2         2
                41.55         39.98        2.5238    0   0   2         2
                42.19         39.69        2.4869    2   2   1         4
                46.41          9.24        2.2718    3   1   1         4
                47.93         13.49        2.2037    1   1   2         4
                48.23          5.20        2.1909    0   2   2         4
                49.72          5.45        2.1294    3   3   0         4
                50.03         17.46        2.1169   -3   3   1         4
                50.66          9.41        2.0922   -4   2   1         4
                52.55         12.33        2.0220    0   4   1         4
                52.72         10.02        2.0161   -4   0   2         2
                53.47          5.94        1.9900    2   0   2         2
                54.29          3.52        1.9621   -1   3   2         4
                55.08          3.05        1.9359   -2   4   1         4
                56.85          1.46        1.8805   -5   1   1         4
                58.33          2.23        1.8367    3   3   1         4
                58.44          1.36        1.8338   -4   2   2         4
                59.13          1.17        1.8141    2   2   2         4
                59.21          3.54        1.8119    5   1   0         4
                59.64          1.97        1.8001    1   3   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
