      Vesuvianite
      Fitzgerald S, Rheingold A L, Leavens P B
      American Mineralogist 71 (1986) 1011-1014
      Crystal structure of Cu-bearing vesuvianite
      _database_code_amcsd 0001044
      CELL PARAMETERS:  15.5320 15.5320 11.7760   90.000   90.000   90.000
      SPACE GROUP: P4/nnc    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2840.878
      Density (g/cm3):      3.433
      MAX. ABS. INTENSITY / VOLUME**2:      5.914065254    
      RIR:      0.804
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.35         42.23       10.9828    1   1   0         4
                13.24          1.53        7.7660    2   0   0         4
                17.21          1.24        5.9829    2   1   1        16
                17.49         12.64        5.8880    0   0   2         2
                18.76          1.62        5.4914    2   2   0         4
                19.87         16.47        5.1893    1   1   2         8
                21.00          4.42        4.9116    3   1   0         8
                22.00          5.77        4.6919    2   0   2         8
                22.99          2.16        4.4915    2   1   2        16
                25.57          5.35        4.0456    3   2   1        16
                25.76         13.20        4.0159    2   2   2         8
                26.66          3.29        3.8830    4   0   0         4
                27.21          1.85        3.8057    1   0   3         8
                28.31          1.04        3.6609    3   3   0         4
                28.89          2.45        3.5880    4   1   1        16
                29.87         14.81        3.4731    4   2   0         8
                30.37          1.16        3.4174    2   1   3        16
                32.06          9.73        3.2416    4   0   2         8
                32.77          1.18        3.1732    4   1   2        16
                33.95          5.64        3.0664    3   1   3        16
                34.18          2.66        3.0461    5   1   0         8
                34.68          8.20        3.0037    4   3   1        16
                34.82          5.71        2.9914    4   2   2        16
                35.34          1.07        2.9490    5   1   1        16
                35.40         58.34        2.9440    0   0   4         2
                35.94          7.48        2.9014    3   2   3        16
                36.70          9.41        2.8436    1   1   4         8
                37.27          1.32        2.8014    5   2   1        16
                38.03        100.00        2.7475    4   3   2        16
                38.05         32.99        2.7457    4   4   0         4
                38.64          4.11        2.7055    5   1   2        16
                39.27          5.99        2.6637    5   3   0         8
                40.26          2.68        2.6011    4   2   3        16
                40.36         32.77        2.5946    2   2   4         8
                40.44         67.27        2.5902    5   2   2        16
                41.52          4.68        2.5251    3   1   4        16
                42.75         49.95        2.4558    6   2   0         8
                43.12          7.57        2.4359    5   0   3         8
                43.22          1.82        2.4306    3   2   4        16
                43.67          1.23        2.4065    5   1   3        16
                44.27          3.64        2.3758    5   4   1        16
                44.39          5.99        2.3698    6   0   2         8
                44.86          8.65        2.3460    4   0   4         8
                44.93          4.06        2.3426    6   1   2        16
                45.22          1.35        2.3286    1   0   5         8
                45.30          4.03        2.3243    5   2   3        16
                45.40          7.68        2.3197    4   1   4        16
                45.93          6.72        2.2942    3   3   4         8
                46.41          3.76        2.2719    6   3   1        16
                46.98          1.21        2.2457    4   2   4        16
                47.32          3.10        2.2305    2   1   5        16
                47.92          4.13        2.2041    5   3   3        16
                48.10          8.82        2.1966    7   1   0         8
                48.48          5.02        2.1805    7   0   1         8
                48.98          5.29        2.1593    7   1   1        16
                49.36          1.38        2.1438    3   0   5         8
                49.44          1.61        2.1404    6   1   3        16
                49.53          2.58        2.1368    4   3   4        16
                49.86         13.83        2.1237    3   1   5        16
                49.98         10.58        2.1188    6   4   1        16
                50.48          1.35        2.0993    7   2   1        16
                50.93          7.25        2.0819    6   2   3        16
                51.42          1.09        2.0635    5   4   3        16
                51.50          1.80        2.0603    5   2   4        16
                51.57          3.74        2.0580    7   1   2        16
                51.57          2.14        2.0580    5   5   2         8
                52.07         10.01        2.0395    7   3   0         8
                52.53          4.36        2.0228    6   4   2        16
                52.90          5.33        2.0095    7   3   1        16
                53.34          7.84        1.9943    6   3   3        16
                53.90          2.03        1.9752    5   3   4        16
                54.32          5.13        1.9609    6   5   1        16
                55.30          1.89        1.9290    6   1   4        16
                55.36          2.78        1.9271    7   3   2        16
                55.68          4.37        1.9168    7   1   3        16
                56.12          5.04        1.9028    2   0   6         8
                56.18          1.75        1.9012    7   4   1        16
                56.58          2.35        1.8887    2   1   6        16
                56.68          3.24        1.8858    6   2   4        16
                56.73          1.06        1.8841    6   5   2        16
                56.75          6.56        1.8835    8   2   0         8
                56.97          2.36        1.8768    4   3   5        16
                56.97          3.86        1.8768    5   0   5         8
                57.43          3.27        1.8632    5   1   5        16
                59.86          1.49        1.7940    8   2   2        16
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
