      Microcline
      Dal Negro A, De Pieri R, Quareni S
      Acta Crystallographica B34 (1978) 2699-2707
      The crystal structures of nine K feldspars from the Adamello
      Massif (Northern Italy)
      Note: Sample CA1B
      Locality: Adamello Massif, Northern Italy
      _database_code_amcsd 0020536
      CELL PARAMETERS:   8.5600 12.9840  7.2090   90.280  116.030   89.030
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    719.851
      Density (g/cm3):      2.559
      MAX. ABS. INTENSITY / VOLUME**2:      3.363154258    
      RIR:      0.614
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.44          4.76        6.6650    1   1   0         2
                15.66          2.30        6.5695   -1   1   0         2
                15.85          7.84        6.4910    0   2   0         2
                15.89          4.60        6.4777    0   0   1         2
                17.47          6.89        5.8933   -1  -1   1         2
                17.63          5.35        5.8403   -1   1   1         2
                22.48          2.19        4.5916    0   2   1         2
                24.51         81.63        4.2173   -2   0   1         2
                26.15         16.26        3.9562    1   1   1         2
                26.32         11.40        3.9318    1  -1   1         2
                26.92          6.47        3.8453    2   0   0         2
                27.26         47.04        3.7981    1   3   0         2
                27.66         47.66        3.7451   -1   3   0         2
                28.52         12.13        3.6337   -1  -3   1         2
                28.82          8.41        3.5965   -1   3   1         2
                29.10          9.24        3.5629   -2  -2   1         2
                29.55          4.19        3.5105   -2   2   1         2
                29.84         35.05        3.4765   -1  -1   2         2
                29.91         31.49        3.4684   -1   1   2         2
                31.16         63.71        3.3325    2   2   0         2
                31.59         73.68        3.2882   -2   0   2         2
                31.63         61.19        3.2848   -2   2   0         2
                32.02         40.18        3.2455    0   4   0         2
                32.09        100.00        3.2389    0   0   2         2
                34.63         35.12        3.0074    1   3   1         2
                35.02         38.74        2.9755    1  -3   1         2
                35.37          5.74        2.9466   -2  -2   2         2
                35.70          4.23        2.9202   -2   2   2         2
                35.89         16.81        2.9050    0   4   1         2
                35.94          7.19        2.9014    0   2   2         2
                35.98         14.59        2.8984    0  -4   1         2
                36.02          6.43        2.8948    0  -2   2         2
                37.63         11.82        2.7755   -1  -3   2         2
                37.81         13.93        2.7630   -1   3   2         2
                40.13         11.00        2.6094   -3  -1   2         2
                40.37         12.30        2.5943   -3   1   2         2
                40.40         22.16        2.5924   -2  -4   1         2
                40.42          1.57        2.5908    2   2   1         2
                40.83          2.37        2.5659    2  -2   1         2
                40.98          6.99        2.5571    1   1   2         2
                41.07         24.51        2.5521   -2   4   1         2
                41.11          4.87        2.5493    1  -1   2         2
                41.56          5.66        2.5229    3   1   0         2
                41.84          5.99        2.5072   -3   1   0         2
                41.95          2.32        2.5006    2   4   0         2
                42.67          2.69        2.4603   -2   4   0         2
                43.34          6.47        2.4243   -1  -5   1         2
                43.69          4.69        2.4058   -1   5   1         2
                43.82          8.35        2.3988   -3  -3   1         2
                44.55          6.24        2.3615   -3   3   1         2
                45.21          3.57        2.3291   -1  -1   3         2
                45.24          3.91        2.3275   -1   1   3         2
                46.27          1.72        2.2785   -3  -3   2         2
                46.91          1.52        2.2487   -3   3   2         2
                47.78          2.61        2.2102    1   5   1         2
                48.27          2.87        2.1891    1  -5   1         2
                48.88         29.62        2.1637    0   6   0         2
                49.50          8.42        2.1382    2   4   1         2
                50.12          4.26        2.1135   -4   0   1         2
                50.20          5.48        2.1104    2  -4   1         2
                50.24          6.10        2.1086   -4   0   2         2
                51.25          2.79        2.0698    2   0   2         2
                51.29          1.41        2.0685    3   1   1         2
                51.53          1.59        2.0592    3  -1   1         2
                51.67          2.78        2.0540    0   6   1         2
                51.77          3.46        2.0505    0  -6   1         2
                52.75          6.94        2.0151   -4  -2   2         2
                53.29          9.67        1.9960   -4   2   2         2
                53.81          7.64        1.9781    2   2   2         2
                54.17          6.78        1.9659    2  -2   2         2
                54.22          2.23        1.9644   -3  -3   3         2
                54.75          1.46        1.9468   -3   3   3         2
                55.09          2.26        1.9357   -3  -5   1         2
                55.49         13.84        1.9227    4   0   0         2
                55.84          8.12        1.9118   -4   0   3         2
                56.11          1.65        1.9032   -3   5   1         2
                56.25          1.21        1.8991    2   6   0         2
                57.11          1.92        1.8725   -2   6   0         2
                57.14          1.10        1.8718    3  -3   1         2
                57.60          4.72        1.8581    1   1   3         2
                57.72          4.13        1.8547    1  -1   3         2
                57.81          1.41        1.8518    4   2   0         2
                58.02          1.22        1.8459    1   5   2         2
                58.24          2.14        1.8394    3   5   0         2
                58.38          1.46        1.8353   -4   2   0         2
                59.04          2.08        1.8168   -2  -6   2         2
                59.30          1.86        1.8094   -3   5   0         2
                59.59          5.51        1.8015    0   6   2         2
                59.64          5.21        1.8001    0   4   3         2
                59.71          3.05        1.7983   -2   6   2         2
                59.76          6.53        1.7968    0  -6   2         2
                59.81          6.25        1.7954    0  -4   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
