      Kenotobermorite
      Merlino S, Bonaccorsi E, Armbruster T
      European Journal of Mineralogy 13 (2001) 577-590
      The real structure of tobermorite 11A: normal and anomalous forms,
      OD character and polytypic modifications
      Note: sample MDO2 - conventional X-ray source, polytype kenotobermorite-2M
      Locality: Bascenov, Urals, Russia
      _database_code_amcsd 0006886
      CELL PARAMETERS:   6.7320  7.3690 22.6800   90.000   90.000  123.180
      SPACE GROUP: Bm        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    941.668
      Density (g/cm3):      2.545
      MAX. ABS. INTENSITY / VOLUME**2:      8.103921589    
      RIR:      1.486
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.05        100.00       11.3400    0   0   2         2
                16.69          1.36        6.1675    0   1   0         1
                17.30          3.38        5.9512    1  -1   1         2
                18.17          2.62        5.6700    0   0   4         2
                18.84         20.36        5.4682    1   0   1         2
                19.02          5.72        5.4180    0   1   2         2
                21.59          4.82        4.7788    1  -1   3         2
                27.40          3.23        3.7800    0   0   6         2
                28.36          3.83        3.6541    1  -1   5         2
                28.50          4.14        3.6368   -1   2   1         2
                29.35         21.41        3.5333    1   0   5         2
                31.03          2.20        3.3465   -2   1   0         1
                31.36          5.51        3.3121   -1   2   3         2
                31.37          3.58        3.3108    1   1   1         2
                32.25          8.68        3.2229    0   1   6         2
                32.39          3.36        3.2097    2  -1   2         2
                33.75         27.92        3.0838    0   2   0         1
                33.75         27.24        3.0836   -2   2   0         1
                34.02          2.54        3.0602    1   1   3         2
                35.01         29.38        2.9757    0   2   2         2
                35.02         29.57        2.9756    2  -2   2         2
                36.19          1.08        2.8820    2  -1   4         2
                36.37          6.91        2.8683    1  -1   7         2
                36.48          2.08        2.8599   -1   2   5         2
                36.81          8.34        2.8350    0   0   8         2
                37.05         15.55        2.8172    2   0   0         1
                37.17         27.14        2.8087    1   0   7         2
                38.22          5.98        2.7341    2   0   2         2
                38.59          2.01        2.7090    0   2   4         2
                38.59          2.17        2.7089    2  -2   4         2
                40.67          1.98        2.5759    0   1   8         2
                41.56         11.77        2.5229    2   0   4         2
                41.86          2.35        2.5056    2  -1   6         2
                43.17          8.82        2.4331   -1   2   7         2
                45.23          1.90        2.3278    1   1   7         2
                45.80         10.18        2.3004    1   0   9         2
                46.49         10.30        2.2680    0   0  10         2
                49.31          5.44        2.1460    1   2   3         2
                49.31          5.78        2.1459    3  -2   3         2
                49.74          1.05        2.1286    0   1  10         2
                50.80          3.12        2.0871    0   2   8         2
                50.80          3.04        2.0870    2  -2   8         2
                50.98          4.91        2.0800   -1   2   9         2
                52.44          1.06        2.0261   -2   3   6         2
                52.98          8.39        2.0070    1   2   5         2
                52.98          8.03        2.0069    3  -2   5         2
                57.12          1.15        1.8724    3  -3   5         2
                58.17          8.24        1.8414    1   2   7         2
                58.17          8.58        1.8414    3  -2   7         2
                58.67          3.21        1.8271    0   2  10         2
                58.67          3.21        1.8270    2  -2  10         2
                59.42          1.77        1.8060    0   3   6         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
