      Bassanite
      Bushuev N N
      Doklady Akademii Nauk SSSR 255 (1980) 1104-1109
      On the structural features of CaSO4*0,5H2O and CaSO4*0,67H2O
      _database_code_amcsd 0019825
      CELL PARAMETERS:  12.0280 12.6740  6.9270   90.000   90.000   90.210
      SPACE GROUP: B2        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1055.965
      Density (g/cm3):      2.821
      MAX. ABS. INTENSITY / VOLUME**2:      6.752688311    
      RIR:      1.118
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 8.10          4.41       12.6739    0   1   0         2
                17.12         36.84        6.0140    2   0   0         2
                17.15         74.30        6.0027    1   0   1         2
                18.98          1.42        5.4288    1  -1   1         2
                19.01          4.42        5.4212    1   1   1         2
                23.64          1.38        4.3702   -2   2   0         2
                23.73          1.67        4.3540    1   2   1         2
                29.90         50.14        3.4700    3   0   1         2
                29.96         21.95        3.4635    0   0   2         1
                30.06          2.99        3.4518    1   3   1         2
                31.00          1.24        3.3495    3  -1   1         2
                31.05          1.28        3.3441    3   1   1         2
                31.08          2.20        3.3410    0   1   2         2
                34.16          5.93        3.0476    3  -2   1         2
                34.26          6.54        3.0395    3   2   1         2
                34.26          6.82        3.0392    0   2   2         2
                34.64         49.54        3.0070    4   0   0         2
                34.70        100.00        3.0013    2   0   2         2
                37.19         14.22        2.8075   -2   4   0         2
                37.23         71.30        2.8042   -1   4   1         2
                37.29         21.45        2.8000    1   4   1         2
                37.30         38.90        2.7990    2   4   0         2
                38.51          9.11        2.7144    2  -2   2         2
                38.53          3.79        2.7128    4   2   0         2
                39.05          1.55        2.6784    0   3   2         2
                44.91          3.07        2.3435   -3   4   1         2
                45.03          4.39        2.3378    0   4   2         2
                45.06          3.05        2.3361    3   4   1         2
                46.40          1.90        2.2725    5   0   1         2
                46.44          1.35        2.2706    4   0   2         2
                46.50          2.16        2.2676    1   0   3         2
                48.46          3.51        2.1810   -2   4   2         2
                48.56          1.76        2.1771    4   4   0         2
                49.47          8.01        2.1394    4  -2   2         2
                49.53          8.35        2.1367    5   2   1         2
                49.56          1.16        2.1357    4   2   2         2
                49.57          9.07        2.1355   -1   2   3         2
                50.15         14.37        2.1123    0   6   0         2
                53.15          1.50        2.0009    3   0   3         2
                55.79          3.09        1.9133   -6   2   0         2
                55.92          1.62        1.9093    6   2   0         2
                55.93          2.75        1.9090    3  -2   3         2
                55.99          5.82        1.9070    3   2   3         2
                57.89         27.29        1.8497    5  -4   1         2
                57.94          2.77        1.8481    4  -4   2         2
                58.06          1.93        1.8446   -1   4   3         2
                58.10          2.29        1.8436    5   4   1         2
                58.10         24.59        1.8434    1   4   3         2
                58.11         26.27        1.8432    4   4   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
