      Tremolite
      Oberti R, Ungaretti L, Cannillo E, Hawthorne F C, Memmi I
      European Journal of Mineralogy 7 (1995) 1049-1063
      Temperature-dependent Al order-disorder in the
      tetrahedral double chain of C2/m amphiboles
      Sample: S(1)
      _database_code_amcsd 0006601
      CELL PARAMETERS:   9.8100 18.0910  5.2940   90.000  104.580   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    909.285
      Density (g/cm3):      3.127
      MAX. ABS. INTENSITY / VOLUME**2:      6.037758145    
      RIR:      0.901
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.36         34.41        9.0455    0   2   0         2
                12.22        100.00        8.4068    1   1   0         4
                20.12          2.37        5.1235    0   0   1         2
                20.26          2.69        5.0903    1   3   0         4
                21.11         19.54        4.8857   -1   1   1         4
                22.83         14.57        4.5227    0   4   0         2
                24.59          5.72        4.2034    2   2   0         4
                25.71          1.38        4.0235   -2   0   1         2
                25.88          2.79        3.9970    1   1   1         4
                26.66         21.41        3.8826   -1   3   1         4
                30.63         33.47        3.3896    1   3   1         4
                31.73         30.77        3.2745    2   4   0         4
                33.37         59.05        3.1174    3   1   0         4
                33.42          1.23        3.1133    2   0   1         2
                34.53          1.55        3.0158   -3   1   1         4
                35.38          4.81        2.9460   -1   5   1         4
                35.41         29.61        2.9438    2   2   1         4
                37.26         11.16        2.8023    3   3   0         4
                38.31         14.21        2.7278   -3   3   1         4
                38.54         73.33        2.7124    1   5   1         4
                39.98          1.21        2.6187   -1   1   2         4
                40.30         39.66        2.5986    0   6   1         4
                40.90          3.74        2.5618    0   0   2         2
                41.32         49.26        2.5371   -2   0   2         2
                42.99          1.41        2.4428   -2   2   2         4
                44.15          2.82        2.3821    3   5   0         4
                45.07         25.50        2.3359   -3   5   1         4
                45.47         11.20        2.3161   -4   2   1         4
                45.75          6.31        2.3029   -1   7   1         4
                46.34         16.74        2.2752   -3   1   2         4
                47.73          5.33        2.2127   -2   4   2         4
                48.34          6.25        2.1861    1   7   1         4
                48.82         29.21        2.1659    2   6   1         4
                49.36          3.65        2.1436   -3   3   2         4
                51.28          1.02        2.0688    0   8   1         4
                51.81         14.64        2.0491    2   0   2         2
                52.64         10.41        2.0187    3   5   1         4
                52.84          8.72        2.0118   -4   0   2         2
                53.13          2.66        2.0017    3   7   0         4
                53.93          3.01        1.9741   -3   7   1         4
                54.15          1.60        1.9665    1   9   0         4
                55.05          1.25        1.9371   -3   5   2         4
                55.35          1.09        1.9273    4   2   1         4
                56.59          3.64        1.8884    5   1   0         4
                57.01          3.23        1.8758   -4   6   1         4
                57.24          5.42        1.8688   -1   9   1         4
                57.32          1.54        1.8665    2   4   2         4
                57.91          1.72        1.8490   -1   7   2         4
                58.29          2.85        1.8381   -4   4   2         4
                59.24          2.16        1.8112    5   3   0         4
                59.31          1.28        1.8091    0  10   0         2
                59.47          1.33        1.8047    1   9   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
