      Pargasite
      Jenkins D M, Hawthorne F C
      The Canadian Mineralogist 33 (1995) 13-24
      Synthesis and rietveld refinement of amphibole along
      the join Ca2Mg5Si8O22F2 - NaCa2Mg4Ga3Si6O22F2
      Sample: PARG 9-1
      Locality: Synthetic
      _database_code_amcsd 0005421
      CELL PARAMETERS:   9.8620 18.0250  5.2930   90.000  104.924   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    909.159
      Density (g/cm3):      3.202
      MAX. ABS. INTENSITY / VOLUME**2:      4.688261758    
      RIR:      0.683
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.40         27.73        9.0125    0   2   0         2
                12.20         37.45        8.4245    1   1   0         4
                20.16          2.50        5.1145    0   0   1         2
                20.29          5.62        5.0824    1   3   0         4
                21.08         38.03        4.8940   -1   1   1         4
                21.66          5.79        4.7647    2   0   0         2
                22.92         27.47        4.5062    0   4   0         2
                23.22          3.86        4.4481    0   2   1         4
                24.54          5.60        4.2122    2   2   0         4
                25.94          6.46        3.9876    1   1   1         4
                26.67         17.56        3.8815   -1   3   1         4
                30.71         65.44        3.3804    1   3   1         4
                31.74         45.44        3.2739    2   4   0         4
                33.26         76.06        3.1282    3   1   0         4
                34.33          5.44        3.0329   -3   1   1         4
                34.60          1.84        3.0098   -2   4   1         4
                35.44         11.73        2.9409   -1   5   1         4
                35.46         43.60        2.9396    2   2   1         4
                37.18         16.29        2.8082    3   3   0         4
                38.16         31.82        2.7386   -3   3   1         4
                38.66        100.00        2.7041    1   5   1         4
                40.43         47.54        2.5904    0   6   1         4
                40.98         10.20        2.5572    0   0   2         2
                41.23         66.87        2.5425   -2   0   2         2
                41.25          1.87        2.5412    2   6   0         4
                42.68          1.81        2.4601    0   2   2         4
                42.92          1.43        2.4470   -2   2   2         4
                43.58          2.87        2.4116   -2   6   1         4
                43.60          1.25        2.4104    3   1   1         4
                43.60          1.75        2.4102   -4   0   1         2
                44.12          7.47        2.3833    3   5   0         4
                44.98         38.68        2.3403   -3   5   1         4
                45.22         18.01        2.3283   -4   2   1         4
                45.69          1.21        2.3054    1   1   2         4
                45.87         26.17        2.2972   -1   7   1         4
                46.15         15.81        2.2840   -3   1   2         4
                46.79          2.74        2.2545    3   3   1         4
                47.69          4.03        2.2144   -2   4   2         4
                48.51          4.72        2.1789    1   7   1         4
                48.95         21.07        2.1606    2   6   1         4
                49.21          4.15        2.1501   -3   3   2         4
                49.62          1.82        2.1333   -1   5   2         4
                51.93         17.29        2.0445    2   0   2         2
                52.55          6.34        2.0221   -4   0   2         2
                52.71         12.22        2.0162    3   5   1         4
                53.17          3.24        2.0003    3   7   0         4
                53.35          1.71        1.9938    2   2   2         4
                53.91          3.10        1.9747   -3   7   1         4
                54.35          5.43        1.9600    1   9   0         4
                54.94          3.01        1.9405   -3   5   2         4
                55.33          3.28        1.9280    4   2   1         4
                56.37         10.74        1.8953    5   1   0         4
                57.42          9.31        1.8635   -1   9   1         4
                57.47          1.97        1.8618    2   4   2         4
                58.03          3.13        1.8455   -1   7   2         4
                58.05          6.48        1.8449   -4   4   2         4
                59.04          3.52        1.8167    5   3   0         4
                59.55          3.14        1.8025    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
