      Fluorcanasite
      Rastsvetaeva R K, Rozenberg K A, Khomyakov A P, Rozhdestvenskaya I V
      Doklady Chemistry 391 (2003) 177-180
      Crystal structure of F-canasite
      Locality: Khibiny alkaline massif, Kola Peninsula, Russia
      _database_code_amcsd 0012509
      CELL PARAMETERS:  18.8460  7.2420 12.6500   90.000  111.840   90.000
      SPACE GROUP: Cm        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1602.589
      Density (g/cm3):      2.698
      MAX. ABS. INTENSITY / VOLUME**2:      6.304145174    
      RIR:      1.091
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.75          1.11        8.7467    2   0   0         1
                11.75          1.18        8.7438   -2   0   1         1
                15.38          3.35        6.6913    1   1   0         2
                17.09          1.31        6.0227    2   0   1         1
                17.54         22.70        5.8710    0   0   2         1
                18.78          1.15        5.4874    1   1   1         2
                21.67          3.63        4.7618   -1   1   2         2
                21.86         11.96        4.7212   -3   1   1         2
                21.90         22.18        4.7115   -4   0   1         1
                22.73          1.39        4.5418    3   1   0         2
                24.40          1.45        4.2350   -3   1   2         2
                24.59         13.52        4.2044    2   0   2         1
                24.60         11.97        4.2028   -2   0   3         1
                25.03          1.42        4.1313    1   1   2         2
                28.19          1.10        3.6754    4   0   1         1
                29.55          3.74        3.5103   -3   1   3         2
                29.99         15.14        3.4602    0   2   1         2
                31.04          6.80        3.3456    2   2   0         2
                31.04          6.29        3.3455   -2   2   1         2
                31.14          6.96        3.3351   -5   1   1         2
                31.78          4.86        3.2695   -5   1   2         2
                32.63          4.61        3.1866    1   1   3         2
                32.76         10.19        3.1747    3   1   2         2
                32.90          5.28        3.1610    2   0   3         1
                32.91          4.96        3.1601   -2   0   4         1
                33.77        100.00        3.0820    0   2   2         2
                34.59          8.18        3.0114    4   0   2         1
                34.60          7.75        3.0100   -4   0   4         1
                34.82          1.99        2.9920   -5   1   3         2
                35.51          6.99        2.9355    0   0   4         1
                35.76         30.37        2.9156    6   0   0         1
                35.77         31.86        2.9146   -6   0   3         1
                36.29         10.86        2.8741   -3   1   4         2
                36.73          3.98        2.8410   -1   1   4         2
                37.07          2.40        2.8158    5   1   1         2
                37.44          1.73        2.7891    4   2   0         2
                37.45          2.06        2.7887   -4   2   2         2
                38.08         10.98        2.7437    2   2   2         2
                38.09         10.48        2.7433   -2   2   3         2
                39.36         28.49        2.6580    0   2   3         2
                40.05          6.26        2.6140    3   1   3         2
                40.09          3.86        2.6115    6   0   1         1
                40.11          3.51        2.6104   -6   0   4         1
                40.61          1.76        2.5795    4   2   1         2
                40.62          1.91        2.5789   -4   2   3         2
                40.97          2.93        2.5576    1   1   4         2
                41.62          1.12        2.5198   -7   1   2         2
                41.70          3.45        2.5150    2   0   4         1
                41.71          3.25        2.5144   -2   0   5         1
                44.04          3.14        2.3873   -3   1   5         2
                44.53          1.40        2.3624    7   1   0         2
                44.57         14.08        2.3608   -6   2   1         2
                44.57         14.15        2.3606   -6   2   2         2
                44.67         14.80        2.3557   -8   0   2         1
                45.36          2.52        2.3215   -1   1   5         2
                45.60          5.69        2.3099   -8   0   1         1
                45.61          5.32        2.3095   -8   0   3         1
                46.23         11.45        2.2803    0   2   4         2
                46.42          2.09        2.2715   -7   1   4         2
                48.19          1.62        2.1927    3   1   4         2
                48.33          1.59        2.1867    8   0   0         1
                48.35          1.42        2.1860   -8   0   4         1
                48.66          1.84        2.1729    7   1   1         2
                50.00          1.60        2.1181    6   2   1         2
                50.01          1.88        2.1175   -6   2   4         2
                50.92          1.56        2.0824    2   0   5         1
                50.93          1.30        2.0819   -2   0   6         1
                51.29          1.11        2.0684   -7   1   5         2
                51.36          5.98        2.0656    2   2   4         2
                51.37          5.48        2.0653   -2   2   5         2
                52.30          1.15        2.0309   -5   3   1         2
                52.73          1.72        2.0158   -5   3   2         2
                53.55          1.59        1.9869    5   3   0         2
                54.44          2.66        1.9570    0   0   6         1
                55.03          2.47        1.9375    6   2   2         2
                55.05          2.49        1.9369   -6   2   5         2
                57.14          2.86        1.8718    8   2   0         2
                57.15          2.97        1.8714   -8   2   4         2
                58.99          2.02        1.8180    4   2   4         2
                59.01          1.90        1.8175   -4   2   6         2
                59.26         24.04        1.8105    0   4   0         2
                59.46          4.22        1.8051    2   2   5         2
                59.47          3.61        1.8049   -2   2   6         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
