      Bultfonteinite
      McIver E J
      Acta Crystallographica 16 (1963) 551-558
      The structure of bultfonteinite, Ca4Si2O10F2H6
      Locality: Bultfontein mine, Kimberley, South Africa
      _database_code_amcsd 0009278
      CELL PARAMETERS:  10.9920  8.1850  5.6710   93.950   91.320   89.850
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    508.870
      Density (g/cm3):      2.759
      MAX. ABS. INTENSITY / VOLUME**2:      3.970008228    
      RIR:      0.672
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.59         45.40        8.1656    0   1   0         2
                15.69          8.95        6.5575    1   1   0         2
                15.71         10.01        6.5510   -1   1   0         2
                18.75          8.45        5.4945    2   0   0         2
                23.28          2.93        4.4369   -1  -1   1         2
                24.64          2.88        4.1957   -1   1   1         2
                25.33         14.26        4.0828    0   2   0         2
                25.95         11.50        3.9870   -2   0   1         2
                26.56          8.07        3.8967    2   0   1         2
                27.04          4.28        3.8285    1   2   0         2
                27.06          4.38        3.8259   -1   2   0         2
                28.36         12.88        3.6544   -2  -1   1         2
                28.94         17.44        3.5824    2  -1   1         2
                29.51         48.48        3.5151   -2   1   1         2
                30.03         48.65        3.4546    2   1   1         2
                31.06          3.10        3.3434    3   1   0         2
                31.08          3.79        3.3409   -3   1   0         2
                31.69          3.60        3.2787    2   2   0         2
                31.72          4.42        3.2755   -2   2   0         2
                33.49          4.70        3.1072   -3   0   1         2
                34.22          3.75        3.0429    3   0   1         2
                35.43         13.39        2.9422   -3  -1   1         2
                35.63         99.41        2.9255   -2  -2   1         2
                36.13        100.00        2.8870    2  -2   1         2
                36.14         23.93        2.8857    3  -1   1         2
                36.91         55.03        2.8280    0   0   2         2
                37.04          4.22        2.8182    3   1   1         2
                37.50         59.53        2.7847   -2   2   1         2
                37.92         49.97        2.7553    2   2   1         2
                37.93          2.52        2.7541   -1   0   2         2
                38.03          1.17        2.7473    4   0   0         2
                38.31          4.73        2.7279    3   2   0         2
                38.35          5.00        2.7251   -3   2   0         2
                38.37          3.48        2.7238    1   0   2         2
                39.26          2.02        2.6645   -1  -1   2         2
                39.60          2.98        2.6427    1   3   0         2
                39.62          2.57        2.6414   -1   3   0         2
                39.69          6.58        2.6366    1  -1   2         2
                40.00          7.07        2.6172    0   1   2         2
                41.61          2.46        2.5200   -3  -2   1         2
                42.07          4.27        2.4937   -4   0   1         2
                42.87          7.20        2.4492    4   0   1         2
                43.68          7.60        2.4061   -4  -1   1         2
                44.48          5.48        2.3648    4  -1   1         2
                44.49          4.32        2.3644   -4   1   1         2
                44.62          1.36        2.3579   -1  -2   2         2
                45.00          1.19        2.3389   -1   3   1         2
                45.02          2.19        2.3382    1  -2   2         2
                45.24          4.93        2.3275    4   1   1         2
                46.23          1.24        2.2804    4   2   0         2
                46.27          1.09        2.2782   -4   2   0         2
                47.67         13.94        2.2151   -1   2   2         2
                48.02         13.07        2.1997    1   2   2         2
                48.35          5.34        2.1858    3   3   0         2
                48.40          5.92        2.1837   -3   3   0         2
                48.81          1.11        2.1663    3  -1   2         2
                49.88          9.82        2.1228    5   1   0         2
                49.91          8.90        2.1217   -5   1   0         2
                50.52          3.19        2.0979   -2   2   2         2
                51.19          4.02        2.0720    2   2   2         2
                52.02         18.40        2.0414    0   4   0         2
                52.27          7.09        2.0322    0  -3   2         2
                53.05          4.87        2.0046   -1  -3   2         2
                53.36         28.83        1.9935   -4   0   2         2
                53.37          1.17        1.9932    3   3   1         2
                53.40          3.18        1.9922    1  -3   2         2
                53.48          2.78        1.9893   -5   1   1         2
                53.64          1.21        1.9838    5  -1   1         2
                54.30          3.90        1.9618    5   1   1         2
                54.38         14.12        1.9590   -4  -1   2         2
                54.70         22.82        1.9484    4   0   2         2
                55.07          6.81        1.9362   -1  -4   1         2
                55.08          4.53        1.9361    5   2   0         2
                55.12         27.64        1.9346    4   3   0         2
                55.13          4.15        1.9344   -5   2   0         2
                55.19         26.73        1.9326   -4   3   0         2
                55.26          5.35        1.9302    1  -4   1         2
                55.68          2.80        1.9168   -2  -3   2         2
                55.72         12.52        1.9155    4  -1   2         2
                55.74          2.48        1.9150   -4   1   2         2
                56.31         27.14        1.8969    0   3   2         2
                56.36          2.76        1.8955    2  -3   2         2
                57.02          2.16        1.8755    4   1   2         2
                57.26          1.72        1.8681   -4  -3   1         2
                57.72          5.16        1.8544   -1   4   1         2
                57.86          5.20        1.8503    1   4   1         2
                57.97          1.40        1.8474    4  -3   1         2
                59.79          1.16        1.7960   -2   0   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
