      Godlevskite
      Fleet M E
      Acta Crystallographica C43 (1987) 2255-2257
      Structure of godlevskite, Ni9S8
      _database_code_amcsd 0010055
      CELL PARAMETERS:   9.3359 11.2185  9.4300   90.000   90.000   90.000
      SPACE GROUP: C222      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    987.649
      Density (g/cm3):      5.265
      MAX. ABS. INTENSITY / VOLUME**2:      13.01541712    
      RIR:      1.154
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.33         11.23        7.1761    1   1   0         4
                18.04         37.10        5.7106    1   1   1         4
                18.37          3.12        5.6093    0   2   0         2
                21.40          3.41        4.8209    0   2   1         4
                21.89          9.79        4.7150    0   0   2         2
                22.11          7.65        4.6680    2   0   0         2
                24.71         30.57        4.1835    2   0   1         4
                26.26         21.99        3.9405    1   1   2         4
                28.72          7.64        3.6093    0   2   2         4
                28.89          9.20        3.5880    2   2   0         4
                29.89          2.46        3.4714    1   3   0         4
                30.96          1.03        3.3535    2   2   1         4
                31.31          9.13        3.3172    2   0   2         4
                31.90        100.00        3.2577    1   3   1         4
                34.74          8.63        2.9987    3   1   0         4
                36.23         97.33        2.8792    1   1   3         4
                36.51         99.92        2.8577    3   1   1         4
                36.54         75.61        2.8553    2   2   2         4
                37.35         36.26        2.7955    1   3   2         4
                38.11         31.13        2.7421    0   2   3         4
                38.90          4.10        2.6882    0   4   1         4
                40.16         29.77        2.6073    2   0   3         4
                41.44         11.77        2.5303    3   1   2         4
                43.60          3.66        2.4104    0   4   2         4
                43.72          2.99        2.4041    2   4   0         4
                43.95          7.15        2.3920    3   3   0         4
                44.63         14.56        2.3575    0   0   4         2
                45.10         12.77        2.3340    4   0   0         2
                45.20         31.26        2.3296    2   4   1         4
                47.11         11.80        2.2397    1   1   4         4
                48.45         44.56        2.1816    1   5   0         4
                48.65          3.33        2.1733    0   2   4         4
                48.73          8.35        2.1697    3   1   3         4
                49.09          2.93        2.1549    4   2   0         4
                49.41          4.10        2.1417    2   4   2         4
                49.62         15.72        2.1332    3   3   2         4
                49.82          4.72        2.1254    1   5   1         4
                50.35          1.45        2.1044    2   0   4         4
                50.44         54.96        2.1007    4   2   1         4
                50.65          1.54        2.0927    0   4   3         4
                50.67          1.27        2.0917    4   0   2         4
                53.76          1.35        1.9799    1   5   2         4
                54.04          1.20        1.9703    2   2   4         4
                54.35          2.32        1.9599    4   2   2         4
                54.64         12.28        1.9503    1   3   4         4
                55.91         30.92        1.9096    2   4   3         4
                56.10         22.64        1.9035    3   3   3         4
                57.76          2.06        1.8533    3   1   4         4
                58.16          7.49        1.8418    5   1   0         4
                58.43         32.86        1.8340    0   6   1         4
                58.78         19.37        1.8241    1   1   5         4
                58.92          5.64        1.8200    3   5   0         4
                59.36         20.90        1.8077    5   1   1         4
                59.47         88.18        1.8046    0   4   4         4
                59.86         92.11        1.7940    4   4   0         4
                59.93         13.96        1.7922    1   5   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
