      Mordenite
      Simoncic P, Armbruster T
      American Mineralogist 89 (2004) 421-431
      Peculiarity and defect structure of the natural and synthetic zeolite mordenite:
      A single-crystal X-ray study
      Sample: natural
      _database_code_amcsd 0003443
      CELL PARAMETERS:  18.0960 20.4730  7.5150   90.000   90.000   90.000
      SPACE GROUP: Cmc2_1    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2784.153
      Density (g/cm3):      2.163
      MAX. ABS. INTENSITY / VOLUME**2:      3.589694190    
      RIR:      0.775
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 7.57         40.79       13.5587    1   1   0         4
                10.03          4.02       10.2365    0   2   0         2
                11.36         61.64        9.0480    2   0   0         2
                15.17          2.61        6.7793    2   2   0         4
                15.65         57.40        6.5729    1   1   1         4
                16.12         13.11        6.3854    1   3   0         4
                17.00         12.73        6.0578    0   2   1         2
                17.80         15.92        5.7861    3   1   0         4
                20.49          1.51        5.0338    2   2   1         4
                21.20          3.54        4.8660    1   3   1         4
                22.52          3.85        4.5846    3   1   1         4
                22.85         37.40        4.5196    3   3   0         4
                23.18          1.38        4.4549    2   4   0         4
                24.43          1.85        4.2303    0   4   1         2
                24.99          4.86        4.1379    4   2   0         4
                25.90         67.40        3.9936    1   5   0         4
                26.73          1.75        3.8731    3   3   1         4
                27.02         20.29        3.8321    2   4   1         4
                27.56          9.61        3.7575    0   0   2         1
                28.59          6.32        3.6248    4   2   1         4
                28.62          2.04        3.6210    1   1   2         4
                29.09          3.69        3.5639    5   1   0         4
                29.40          6.96        3.5274    0   2   2         2
                29.90        100.00        3.4702    2   0   2         2
                30.42          8.27        3.4122    0   6   0         2
                30.64         63.42        3.3878    3   5   0         4
                31.61          7.99        3.2865    2   2   2         4
                32.09         13.78        3.2384    1   3   2         4
                32.28         61.91        3.2202    5   1   1         4
                32.52         36.96        3.1974    5   3   0         4
                33.00          7.79        3.1513    3   1   2         4
                33.49          4.56        3.1069    0   6   1         2
                33.68          3.59        3.0899    4   4   1         4
                33.70          1.02        3.0885    3   5   1         4
                35.47          8.51        2.9385    2   6   1         4
                36.05          2.61        2.8930    6   2   0         4
                36.08         17.05        2.8905    4   0   2         2
                36.10         14.33        2.8894    3   3   2         4
                38.19          3.62        2.7366    1   5   2         4
                38.73          3.28        2.6999    6   2   1         4
                38.80          7.68        2.6952    1   7   1         4
                39.77          2.87        2.6317    3   7   0         4
                40.51          1.10        2.5858    5   1   2         4
                40.95          9.11        2.5591    0   8   0         2
                41.68         18.84        2.5161    3   5   2         4
                42.62          1.66        2.4633    1   1   3         4
                42.75          5.38        2.4558    6   4   1         4
                43.14          1.54        2.4351    5   3   2         4
                43.17          1.66        2.4330    2   6   2         4
                45.15          1.36        2.3320    1   3   3         4
                45.97          1.04        2.2923    6   2   2         4
                46.35          1.75        2.2748    5   7   0         4
                47.39          2.15        2.2274    4   8   0         4
                48.40          1.61        2.1835    2   4   3         4
                48.87          2.25        2.1641    6   6   1         4
                49.07          2.68        2.1556    3   7   2         4
                50.07          1.31        2.1152    0   8   2         2
                51.84          1.06        2.0479    3   9   1         4
                51.85          6.27        2.0473    0  10   0         2
                52.25          3.61        2.0331    7   3   2         4
                52.76          7.13        2.0146    4   4   3         4
                53.33          4.23        1.9947    8   4   1         4
                54.61         10.24        1.9513    6   8   0         4
                55.15          2.00        1.9337    9   1   1         4
                55.70          5.06        1.9161    4   8   2         4
                56.47          1.34        1.8921    1   7   3         4
                56.91         11.59        1.8787    0   0   4         1
                57.35          2.68        1.8657    5   9   1         4
                57.50          1.09        1.8610    1   1   4         4
                59.30          6.16        1.8096   10   0   0         2
                59.73          1.04        1.7977    1  11   1         4
                59.93          8.88        1.7921    7   1   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
