      Allanpringite
      Kolitsch U, Bernhardt H J, Lengauer C L, Blass G, Tillmanns E
      European Journal of Mineralogy 18 (2006) 793-801
      Allanpringite, Fe3(PO4)2(OH)3*5H2O, a new ferric iron phosphate from Germany,
      and its close relation to wavellite
      Locality: Grube mark, Esserhausen, Weilburg/Lahn, Taunus, Hesse, Germany
      _database_code_amcsd 0007186
      CELL PARAMETERS:   9.7770  7.3580 17.8300   90.000   92.190   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1281.739
      Density (g/cm3):      2.586
      MAX. ABS. INTENSITY / VOLUME**2:      7.833966238    
      RIR:      1.414
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.53        100.00        8.9085    0   0   2         2
                11.80         49.89        8.7079   -1   0   1         2
                12.19         45.60        8.4317    1   0   1         2
                17.52         40.12        5.8776    1   1   0         4
                18.33          3.71        5.6203   -1   1   1         4
                18.58          6.21        5.5439    1   1   1         4
                19.97         14.79        5.1632   -1   0   3         2
                20.66         17.00        4.9909    1   0   3         2
                20.80          3.39        4.9587   -1   1   2         4
                21.12         45.70        4.8849    2   0   0         2
                21.25          2.22        4.8549    1   1   2         4
                23.19         15.46        4.4542    0   0   4         2
                24.46          3.10        4.2265   -1   1   3         4
                24.52          1.12        4.2159    2   0   2         2
                25.03          2.13        4.1304    1   1   3         4
                25.41          6.78        4.0697    2   1   0         4
                26.26          2.11        3.9404    2   1   1         4
                28.77         53.47        3.6030    0   2   1         4
                28.88          1.89        3.5899   -1   1   4         4
                29.54          3.66        3.5113    1   1   4         4
                30.14          4.16        3.4430    1   2   0         4
                30.45          2.85        3.4081   -2   1   3         4
                30.63          2.20        3.3890   -1   2   1         4
                30.79          2.77        3.3720    1   2   1         4
                30.94         43.26        3.3558   -2   0   4         2
                32.17         38.85        3.2305    2   0   4         2
                32.22         25.98        3.2261   -1   2   2         4
                32.52         32.27        3.1970    1   2   2         4
                32.68          1.46        3.1821    3   0   1         2
                33.26          1.61        3.1275    0   2   3         4
                33.81          4.64        3.0787   -1   1   5         4
                34.10          3.29        3.0533   -2   1   4         4
                34.52          3.51        3.0165    1   1   5         4
                35.23          3.59        2.9580    2   1   4         4
                35.47          1.43        2.9388    2   2   0         4
                35.70          1.55        2.9207    3   1   1         4
                35.92         10.52        2.9026   -3   0   3         2
                36.79          1.25        2.8366    0   2   4         4
                37.14          5.10        2.8106    3   0   3         2
                37.36          1.53        2.7951    3   1   2         4
                38.11          3.89        2.7420   -1   2   4         4
                38.37          1.99        2.7243   -2   1   5         4
                38.72          5.10        2.7001   -3   1   3         4
                39.10          9.04        2.6753   -1   1   6         4
                39.36          2.45        2.6584   -2   2   3         4
                39.65          2.51        2.6396    2   1   5         4
                39.86         11.58        2.6262    1   1   6         4
                39.87          2.19        2.6256    3   1   3         4
                40.11          6.55        2.6102    2   2   3         4
                42.04          1.19        2.4955    2   0   6         2
                43.04          1.36        2.4404    1   0   7         2
                43.07         11.02        2.4385    3   2   0         4
                43.12          1.43        2.4360   -2   1   6         4
                44.40          5.81        2.3693   -3   2   2         4
                45.08          6.01        2.3350    3   2   2         4
                45.28          3.08        2.3254   -3   1   5         4
                45.43          3.06        2.3181    4   1   0         4
                45.58          1.02        2.3107    0   2   6         4
                45.95          2.42        2.2932   -2   2   5         4
                45.96          1.51        2.2930    1   3   2         4
                46.58          1.46        2.2638   -1   2   6         4
                46.59          1.89        2.2635   -4   1   2         4
                47.06          5.61        2.2421    2   2   5         4
                47.25          1.47        2.2338    1   2   6         4
                47.40          3.05        2.2271    0   0   8         2
                47.99          2.01        2.2012    1   3   3         4
                48.21          6.02        2.1919    2   3   0         4
                48.49          1.77        2.1800   -2   3   1         4
                48.56         10.49        2.1770   -4   0   4         2
                48.70          1.48        2.1710    2   3   1         4
                49.44          1.05        2.1405   -3   1   6         4
                49.53          2.04        2.1369   -2   3   2         4
                49.95          1.76        2.1200    2   3   2         4
                50.26          8.57        2.1079    4   0   4         2
                51.33          2.11        2.0669    3   1   6         4
                51.61          6.53        2.0563   -2   0   8         2
                51.95          5.30        2.0437   -3   0   7         2
                53.24          5.41        1.9978    2   0   8         2
                53.58          1.06        1.9861    3   2   5         4
                54.07          5.30        1.9693    3   0   7         2
                54.51          1.35        1.9548   -1   0   9         2
                55.39          1.16        1.9260    1   0   9         2
                55.49          1.26        1.9228   -3   3   2         4
                55.85          5.49        1.9115   -3   2   6         4
                56.05          1.04        1.9052    0   2   8         4
                57.49          1.37        1.8615   -5   1   2         4
                57.58          6.67        1.8586    3   2   6         4
                58.24          5.97        1.8395    0   4   0         2
                58.44          1.03        1.8338    5   1   2         4
                59.33          1.10        1.8088   -3   3   4         4
                59.36          1.51        1.8077    1   4   0         4
                59.65          1.03        1.7998   -1   4   1         4
                59.74          1.99        1.7972    1   4   1         4
                59.95          5.12        1.7918   -4   2   5         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
