      Magnesiohogbomite-6N6S
      Hejny C, Armbruster T
      American Mineralogist 87 (2002) 277-292
      Polysomatism in hogbomite: The crystal structures of 10T, 12H, 14T, and 24R polysomes
      Sample: 24R
      _database_code_amcsd 0002753
      CELL PARAMETERS:   5.7145  5.7145 55.0560   90.000   90.000  120.000
      SPACE GROUP: R-3m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1557.011
      Density (g/cm3):      3.738
      MAX. ABS. INTENSITY / VOLUME**2:      7.650036740    
      RIR:      0.955
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                20.93          4.41        4.9290    1   0   1         6
                21.18          5.06        4.8708    0   1   2         6
                22.50         10.91        4.5880    0   0  12         2
                22.88         14.76        4.5140    0   1   5         6
                24.68         15.84        4.1887    1   0   7         6
                25.75          9.75        4.0179    0   1   8         6
                28.15          1.74        3.6805    1   0  10         6
                29.47          2.18        3.5191    0   1  11         6
                33.80          1.06        3.0789    0   1  14         6
                36.52         38.10        2.8572    1   1   0         6
                36.94         68.22        2.8252    1   0  16         6
                38.58          5.34        2.7099    0   1  17         6
                41.95          3.19        2.5006    1   0  19         6
                43.13         44.88        2.4354    0   2   4         6
                43.32        100.00        2.4254    1   1  12        12
                43.69         35.97        2.4057    0   1  20         6
                44.57          2.48        2.3604    0   2   7         6
                46.73          8.80        2.2570    0   2  10         6
                47.60         10.32        2.2182    2   0  11         6
                49.54         15.29        2.1365    0   2  13         6
                50.61         14.66        2.0943    2   0  14         6
                52.92         30.13        2.0090    0   2  16         6
                54.16         12.79        1.9662    2   0  17         6
                56.81          7.03        1.8817    0   2  19         6
                58.21          2.97        1.8403    2   0  20         6
                58.66          1.32        1.8273    1   0  28         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
