      Kupletskite
      Piilonen P C, McDonald A M, Lalonde A E
      The Canadian Mineralogist 41 (2003) 27-54
      Insights into astrophyllite-group minerals II: Crystal chemistry
      Sample: MSH38a
      Locality: altered nepheline syenite pegmatite at Mont Saint-Hilaire, Quebec, Canada
      _database_code_amcsd 0005820
      CELL PARAMETERS:   5.4028 11.9178 11.7000  113.036   94.671  103.163
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    662.729
      Density (g/cm3):      3.170
      MAX. ABS. INTENSITY / VOLUME**2:      18.54615708    
      RIR:      2.731
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.72        100.00       10.5702    0   0   1         2
                 9.76         20.18       10.5190    0   1   0         2
                10.47          6.67        9.8099    0  -1   1         2
                17.81          5.67        5.7824    0  -2   1         2
                23.40          4.51        4.4139   -1  -1   1         2
                23.74          2.15        4.3519   -1   2   0         2
                23.88          2.48        4.3269    1   0   1         2
                23.91          3.76        4.3221    1  -2   1         2
                25.39          3.50        4.0726    0   2   1         2
                26.90          1.25        3.8490    0  -3   1         2
                27.39          2.12        3.7804   -1   2   1         2
                27.53          2.30        3.7619    1  -1   2         2
                27.62          3.15        3.7497    0  -2   3         2
                27.83          4.07        3.7226    1  -2   2         2
                28.02          2.36        3.6972   -1   1   2         2
                29.42          7.23        3.5253    1   1   1         2
                29.44         25.67        3.5234    0   0   3         2
                29.57          1.09        3.5080   -1  -2   1         2
                29.58          1.62        3.5063    0   3   0         2
                31.77          1.32        3.2700    0  -3   3         2
                31.82          7.73        3.2653   -1  -1   3         2
                33.28          1.98        3.1260    0   2   2         2
                33.73          6.09        3.0854   -1   2   2         2
                34.33          4.76        3.0332    1  -2   3         2
                34.92          2.63        2.9830    0   1   3         2
                36.23          2.77        2.8787    1  -3   3         2
                36.42          1.42        2.8647    0  -1   4         2
                36.42          2.34        2.8643    1   1   2         2
                36.99          1.82        2.8217    1   2   1         2
                37.55         13.56        2.7813   -1  -3   1         2
                37.57         14.73        2.7801    1  -4   2         2
                39.25         12.30        2.6654   -2   1   1         2
                39.60          7.88        2.6426    0   0   4         2
                40.43          2.09        2.5905   -1  -2   4         2
                40.58         14.06        2.5813    1   3   0         2
                40.67         13.44        2.5758    1  -4   3         2
                41.27          1.31        2.5400   -1   3   2         2
                42.13         11.61        2.4902   -2   1   2         2
                43.69          3.45        2.4058   -1   4   1         2
                43.88          3.33        2.3957   -1  -3   4         2
                45.50          2.06        2.3146    2  -1   2         2
                45.78          4.87        2.3015    1   3   1         2
                45.93          4.44        2.2944    1  -4   4         2
                47.15          5.82        2.2380   -2   1   3         2
                50.02          2.43        2.1174   -1   4   2         2
                50.10          1.86        2.1140    0   0   5         2
                50.25          2.28        2.1080   -1  -3   5         2
                51.76          3.63        2.0509    2  -1   3         2
                52.65          1.76        2.0186    1   3   2         2
                52.84          1.81        2.0117    1  -4   5         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
