      Manaksite
      Brandao P, Rocha J, Reis M S, dos Santos A M, Jin R
      Journal of Solid State Chemistry 182 (2009) 253-258
      Magnetic properties of KNaMSi4O10 compounds (M=Mn,Fe,Cu)
      Locality: synthetic
      _database_code_amcsd 0019814
      CELL PARAMETERS:   6.9851  8.1825  9.9747  105.700   99.507  114.577
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    473.339
      Density (g/cm3):      2.731
      MAX. ABS. INTENSITY / VOLUME**2:      3.515064885    
      RIR:      0.601
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.93         71.45        6.8887    0  -1   1         2
                14.93         11.56        6.8882    0   1   0         2
                16.35          5.95        6.2933   -1   1   0         2
                17.09         38.65        6.0242    1   0   0         2
                19.78         12.48        5.2121    1  -1   1         2
                20.05         20.58        5.1431   -1   1   1         2
                21.94         27.57        4.7043    0  -1   2         2
                21.94          2.69        4.7038    0   1   1         2
                22.68         37.44        4.5533    0   0   2         2
                23.37         15.28        4.4204    1   0   1         2
                23.71          2.71        4.3578   -1   0   2         2
                25.43         47.84        4.0674   -1  -1   1         2
                26.30         29.05        3.9346    1  -2   1         2
                27.84          4.90        3.7206    0  -2   1         2
                27.89          5.20        3.7142    1  -1   2         2
                27.99          6.64        3.7013   -1  -1   2         2
                28.28          4.39        3.6643   -1   1   2         2
                30.13         66.09        3.4444    0  -2   2         2
                30.13         33.91        3.4441    0   2   0         2
                30.17         10.53        3.4394   -2   1   0         2
                30.35          2.57        3.4195   -2   1   1         2
                30.84         34.14        3.3669    1  -2   2         2
                31.76          4.59        3.2718    0  -1   3         2
                31.76         82.69        3.2715    0   1   2         2
                32.70          8.94        3.1795    1   0   2         2
                32.74         22.63        3.1758   -2   0   1         2
                33.06         14.18        3.1466   -2   2   0         2
                33.12          2.82        3.1406   -1   0   3         2
                34.16         65.84        3.0477    2  -1   1         2
                34.17         28.79        3.0472    1   1   1         2
                34.49         14.97        3.0198   -1  -1   3         2
                34.64         60.55        3.0065   -2   1   2         2
                34.87          8.20        2.9872    2  -2   1         2
                34.90         26.33        2.9855   -2   0   2         2
                35.19          3.11        2.9611   -2   2   1         2
                36.20          1.05        2.8812    0  -2   3         2
                36.20         44.84        2.8809    0   2   1         2
                38.33          3.50        2.7264    1  -3   1         2
                38.44         17.82        2.7190   -1   1   3         2
                38.47          3.67        2.7168   -1  -2   2         2
                38.54         26.38        2.7122    1  -2   3         2
                38.91          8.07        2.6876   -1   2   2         2
                40.01          1.19        2.6163    1  -3   2         2
                40.16          6.07        2.6074   -1   3   0         2
                40.18         24.30        2.6060    2  -2   2         2
                40.48         20.81        2.5875   -2   0   3         2
                40.74          4.45        2.5716   -2   2   2         2
                41.26          9.67        2.5408    2  -1   2         2
                41.26         16.57        2.5406   -2  -1   1         2
                41.40          2.23        2.5326   -2  -1   2         2
                41.77          2.99        2.5109    2  -3   1         2
                41.91         31.62        2.5030   -2   3   0         2
                41.94          7.52        2.5011   -2   1   3         2
                42.72         51.26        2.4577    0  -3   2         2
                42.72          3.49        2.4577    0  -3   1         2
                42.75          7.46        2.4562    0  -1   4         2
                43.38         16.38        2.4222   -1  -1   4         2
                43.42          3.96        2.4199    1   0   3         2
                43.88          8.33        2.3957   -1   0   4         2
                44.39          4.94        2.3698    2   1   0         2
                44.87          1.36        2.3457    2  -3   2         2
                44.87          2.49        2.3456    1  -3   3         2
                45.89          1.37        2.2962    0  -3   3         2
                45.89          4.87        2.2961    0   3   0         2
                46.31          3.39        2.2767    0   0   4         2
                47.99          1.07        2.2013    1   2   1         2
                48.01          2.71        2.2004    2  -2   3         2
                48.16          1.23        2.1937    1  -2   4         2
                48.51          8.14        2.1789   -2   0   4         2
                48.74          3.43        2.1693   -2   2   3         2
                49.54          4.49        2.1364   -3   2   2         2
                49.67          1.11        2.1312   -1   1   4         2
                50.29          1.25        2.1067    2   1   1         2
                50.40          9.64        2.1023    2  -1   3         2
                50.72          3.06        2.0898    2  -3   3         2
                50.87          3.79        2.0841   -2  -1   4         2
                51.22          4.67        2.0708   -2   1   4         2
                51.31          3.52        2.0674   -2   3   2         2
                51.97          3.66        2.0431   -3   1   3         2
                52.11          3.47        2.0379   -3   3   1         2
                52.23          4.89        2.0337   -2  -2   2         2
                53.37          2.15        1.9933   -1  -3   1         2
                53.50         18.30        1.9887   -2  -2   1         2
                54.47          2.02        1.9560    3  -2   2         2
                54.57          9.53        1.9528    0  -1   5         2
                54.57          3.29        1.9527    0   1   4         2
                56.35          1.42        1.8958    1   2   2         2
                56.38          2.11        1.8950   -3   3   2         2
                57.35          1.88        1.8654    1   3   0         2
                57.44         13.77        1.8630    2   0   3         2
                57.57          2.55        1.8591   -1  -3   4         2
                57.63          1.19        1.8571    2  -2   4         2
                57.85          5.82        1.8507   -2  -2   4         2
                58.07          2.64        1.8445   -3  -1   2         2
                58.15          9.16        1.8419    3   0   1         2
                58.29          2.86        1.8379   -2   0   5         2
                58.49         14.80        1.8322   -2   2   4         2
                58.88          6.52        1.8213    0   0   5         2
                58.95          1.59        1.8192   -3   0   4         2
                59.81          2.68        1.7954    0  -3   5         2
                59.82          1.74        1.7952    0   3   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
