      Forsterite
      Muller-Sommer M, Hock R, Kirfel A
      Physics and Chemistry of Minerals 24 (1997) 17-23
      Rietveld refinement study of the cation distribution in (Co, Mg)-olivine
      solid solution
      Sample: average
      _database_code_amcsd 0007985
      CELL PARAMETERS:   4.7715 10.2537  5.9912   90.000   90.000   90.000
      SPACE GROUP: Pbnm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    293.123
      Density (g/cm3):      3.972
      MAX. ABS. INTENSITY / VOLUME**2:      12.12562736    
      RIR:      1.425
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                20.11         29.74        5.1269    0   2   0         2
                23.88          8.39        4.3260    1   1   0         4
                26.57         24.52        3.8953    0   2   1         4
                27.75          9.34        3.7324    1   0   1         4
                29.57         24.20        3.5073    1   1   1         8
                29.70          6.85        3.4928    1   2   0         4
                34.51          3.05        3.0175    1   2   1         8
                34.77          3.18        2.9956    0   0   2         2
                37.59         75.66        2.7786    1   3   0         4
                40.50         16.44        2.5865    0   2   2         4
                40.88          5.31        2.5634    0   4   0         2
                41.60         53.56        2.5207    1   3   1         8
                42.63        100.00        2.4628    1   1   2         8
                44.07          7.66        2.3858    2   0   0         2
                44.65          8.72        2.3568    0   4   1         4
                45.32          5.19        2.3237    2   1   0         4
                46.37         17.58        2.2739    1   2   2         8
                46.71         12.82        2.2582    1   4   0         4
                48.81          8.51        2.1664    2   1   1         8
                48.89          1.42        2.1630    2   2   0         4
                52.13         10.45        2.0372    1   3   2         8
                54.46          1.04        1.9563    2   3   0         4
                54.72          3.60        1.9477    0   4   2         4
                56.73          6.45        1.8841    1   5   0         4
                59.17          4.73        1.8132    1   1   3         8
                59.74          3.79        1.7973    1   5   1         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
