      Panunzite
      Merlino S, Franco E, Mattia C A, Pasero M, De Gennaro M
      Neues Jahrbuch fur Mineralogie, Monatshefte 1985 (1985) 322-328
      The crystal structure of panunzite (natural tetrakalsilite)
      Locality: Somma-Vesuvius area, Italy
      Note: x(O7) and y(O11) adjusted to match reported bond lengths
      _database_code_amcsd 0014796
      CELL PARAMETERS:  20.4960 20.4960  8.5490   90.000   90.000  120.000
      SPACE GROUP: P6_3      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3110.170
      Density (g/cm3):      2.624
      MAX. ABS. INTENSITY / VOLUME**2:      9.008748347    
      RIR:      1.603
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                23.28          3.62        4.4375    4   0   0         6
                24.18         19.87        4.2745    0   0   2         1
                24.22          1.78        4.2662    1   3   1         6
                26.27         56.22        3.9385    4   0   1         6
                26.72          2.58        3.8734    1   4   0         6
                26.72          2.57        3.8734    4   1   0         6
                29.40          6.74        3.5281    1   4   1         6
                29.40          4.21        3.5281    4   1   1         6
                30.38          1.14        3.4160    3   3   0         6
                32.20          3.69        3.2276    1   3   2         6
                32.61          1.59        3.1880    1   5   0         6
                33.32          1.41        3.1227    2   4   1         6
                33.81        100.00        3.0785    4   0   2         6
                35.35          1.18        2.9484    2   3   2         6
                35.73         23.14        2.9181    4   3   0         6
                36.34          4.98        2.8703    1   4   2         6
                36.34          2.29        2.8703    4   1   2         6
                36.71          5.32        2.8423    5   2   0         6
                37.83          1.87        2.7616    3   4   1         6
                39.66          1.77        2.6389    4   2   2         6
                40.90         28.11        2.5620    4   4   0         6
                41.34          4.00        2.5357    3   5   0         6
                41.34          1.54        2.5357    7   0   0         6
                42.13          2.19        2.4904    2   2   3         6
                42.56          1.45        2.4663    3   1   3         6
                43.21          4.12        2.4310    7   0   1         6
                43.21          1.65        2.4310    3   5   1         6
                43.21          4.84        2.4310    5   3   1         6
                43.61          1.88        2.4100    4   3   2         6
                43.84         19.08        2.3978    4   0   3         6
                45.09          1.11        2.3348    2   3   3         6
                45.91          1.22        2.2954    1   4   3         6
                46.39          8.01        2.2727    5   4   0         6
                46.39          1.10        2.2727    4   5   0         6
                46.52          4.73        2.2669    1   7   1         6
                46.52          1.17        2.2669    7   1   1         6
                47.19          1.19        2.2363    6   3   0         6
                47.59          4.64        2.2188    8   0   0         6
                48.08          3.76        2.1975    4   4   2         6
                48.47          9.31        2.1809    5   3   2         6
                49.27          2.24        2.1476    8   0   1         6
                49.52         13.58        2.1372    0   0   4         1
                50.41          1.32        2.1019    2   7   1         6
                51.51          1.14        2.0600    1   7   2         6
                54.07          3.29        1.9693    8   0   2         6
                55.40          3.04        1.9256    4   0   4         6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
