      Willhendersonite
      Fischer R X, Kahlenberg V, Lengauer C L, Tillmanns E
      American Mineralogist 93 (2008) 1317-1325
      Thermal behavior and structural transformation in the chabazite-type zeolite
      willhendersonite, KCaAl3Si3O12*5H2O
      Locality: Mayen, Eifel district, Germany
      Note: Room temperature
      _database_code_amcsd 0004627
      CELL PARAMETERS:   9.2480  9.2590  9.5330   92.313   92.761   89.981
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    814.671
      Density (g/cm3):      2.218
      MAX. ABS. INTENSITY / VOLUME**2:      2.221117979    
      RIR:      0.467
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.80         28.13        9.5142    0   0   1         2
                11.10         87.71        9.2514    0   1   0         2
                11.12        100.00        9.2373    1   0   0         2
                15.73          3.08        6.5420   -1   1   0         2
                15.75          6.82        6.5315    1   1   0         2
                18.57         17.81        5.5492   -1  -1   1         2
                19.07         14.63        5.4047   -1   1   1         2
                19.17         12.65        5.3767    1  -1   1         2
                19.69         49.45        5.2340    1   1   1         2
                21.69         16.05        4.7571    0   0   2         2
                22.32          9.38        4.6257    0   2   0         2
                22.35          9.56        4.6186    2   0   0         2
                23.95          3.89        4.3147   -1   0   2         2
                24.02         13.17        4.3018    0  -1   2         2
                24.40         17.12        4.2359   -2   0   1         2
                24.45          5.00        4.2278    0  -2   1         2
                24.92          1.52        4.1486    1   0   2         2
                24.98         32.01        4.1388   -1   2   0         2
                25.00         25.07        4.1350   -2   1   0         2
                25.04          3.65        4.1296    2   1   0         2
                25.25          1.94        4.0956    0   2   1         2
                26.09         37.53        3.9652   -1  -1   2         2
                26.71         17.15        3.8757   -2  -1   1         2
                26.72          9.55        3.8736   -1  -2   1         2
                26.83          6.42        3.8577   -1   1   2         2
                26.98         18.23        3.8373    1  -1   2         2
                27.05          5.59        3.8276   -2   1   1         2
                27.14          2.20        3.8156    1  -2   1         2
                27.43         29.55        3.7752   -1   2   1         2
                27.56         19.17        3.7580    2  -1   1         2
                27.73          8.56        3.7356    1   1   2         2
                27.90         18.07        3.7137    1   2   1         2
                27.95         13.79        3.7063    2   1   1         2
                30.56          2.06        3.3966   -2   0   2         2
                30.66          1.88        3.3854    0  -2   2         2
                31.76         10.16        3.2710   -2   2   0         2
                31.96          2.24        3.2514    0   2   2         2
                32.11          3.14        3.2367    2   0   2         2
                32.31         10.11        3.2174   -2  -1   2         2
                32.35          3.24        3.2132   -1  -2   2         2
                32.79         20.37        3.1714    0   0   3         2
                33.07          1.84        3.1452    1  -2   2         2
                33.75         17.76        3.0838    0   3   0         2
                33.80         22.44        3.0791    3   0   0         2
                34.31         19.53        3.0347    1   2   2         2
                34.35          2.58        3.0311    2   2   1         2
                34.39         21.54        3.0282    2   1   2         2
                35.16         16.94        2.9635    0   1   3         2
                35.25         20.00        2.9561    1   0   3         2
                35.63         90.71        2.9257   -1  -1   3         2
                35.66         14.29        2.9237    1   3   0         2
                35.70         22.65        2.9201    3   1   0         2
                35.97         36.86        2.8994    0   3   1         2
                36.10         25.47        2.8890    3   0   1         2
                36.64          1.27        2.8475    1  -1   3         2
                36.76          1.54        2.8385   -3  -1   1         2
                37.01         40.44        2.8203   -3   1   1         2
                37.08         38.52        2.8155    1  -3   1         2
                37.64         13.66        2.7746   -2  -2   2         2
                37.73          1.93        2.7685    3  -1   1         2
