      Gearksutite
      Marchetti F, Perchiazzi N
      American Mineralogist 85 (2000) 231-235
      The crystal structure of gearksutite, CaAlF4(OH).H2O
      _database_code_amcsd 0002346
      CELL PARAMETERS:   4.9400  6.8100  6.9780  101.120   94.860  110.070
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    213.435
      Density (g/cm3):      2.723
      MAX. ABS. INTENSITY / VOLUME**2:      5.322502868    
      RIR:      0.912
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                15.23         18.38        6.7546    0   0   1         2
                16.56          9.08        6.2140    0   1   0         2
                19.70         19.90        5.2331    0  -1   1         2
                22.55          7.30        4.5774    1   0   0         2
                22.56        100.00        4.5754   -1   1   0         2
                27.20          9.37        3.8075    1  -1   1         2
                27.48          4.51        3.7690   -1   1   1         2
                29.38         33.19        3.5303    1   0   1         2
                30.74         46.06        3.3773    0   0   2         2
                31.33         33.13        3.3155    0  -1   2         2
                32.80          3.43        3.1705    1   1   0         2
                32.80         23.23        3.1701   -1  -1   1         2
                32.82         38.39        3.1685   -1   2   0         2
                33.38         14.31        3.1173    0  -2   1         2
                33.49          2.16        3.1070    0   2   0         2
                38.19          2.17        2.7366   -1   2   1         2
                38.26          1.63        2.7315    1  -1   2         2
                38.58          8.45        2.7099    0   1   2         2
                38.68          1.51        2.7031   -1   1   2         2
                39.61         12.38        2.6418    1   1   1         2
                42.41          3.46        2.4749    1  -2   2         2
                42.66          1.15        2.4611   -2   1   0         2
                44.26          3.00        2.3760   -2   1   1         2
                46.05         24.62        2.2887    2   0   0         2
                46.07          5.49        2.2877   -2   2   0         2
                46.14          5.51        2.2843   -2   0   1         2
                46.16          4.62        2.2836   -1  -2   1         2
                46.81         12.95        2.2536    2  -1   1         2
                46.85          3.25        2.2515    0   0   3         2
                47.43          4.32        2.2258    1  -3   1         2
                47.57          3.64        2.2193    1   2   0         2
                47.60          3.62        2.2182   -1   3   0         2
                48.59          3.43        2.1755   -1   2   2         2
                48.83         13.54        2.1657   -1   0   3         2
                48.97         20.45        2.1596   -2   2   1         2
                49.78          4.89        2.1267    0  -3   1         2
                50.17         24.06        2.1114   -1  -2   2         2
                50.96         17.20        2.0809    1   1   2         2
                50.97          8.31        2.0803   -1  -1   3         2
                51.20          4.61        2.0717   -2   1   2         2
                51.21          2.17        2.0714    0  -2   3         2
                51.21         15.35        2.0713    0   3   0         2
                51.32          1.74        2.0672    2   0   1         2
                52.36          2.04        2.0290    1  -1   3         2
                52.52          2.01        2.0232    1  -3   2         2
                52.85          1.95        2.0115   -1   1   3         2
                53.00          6.58        2.0062   -1   3   1         2
                53.98          7.44        1.9723    0   1   3         2
                54.08          2.15        1.9689   -2  -1   1         2
                54.10          1.05        1.9682    1   2   1         2
                55.27          5.45        1.9298    2   1   0         2
                55.31         32.65        1.9286   -2   3   0         2
                56.09          1.90        1.9038    2  -2   2         2
                56.19         33.01        1.9008    1   0   3         2
                56.33          1.11        1.8964    2  -3   1         2
                56.72          5.53        1.8845   -2   2   2         2
                57.52          1.75        1.8605    0   3   1         2
                58.80         13.97        1.8236   -1  -2   3         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
