      Vesuvianite
      Armbruster T, Gnos E
      American Mineralogist 85 (2000) 570-577
      Tetrahedral vacancies and cation ordering in low-temperature Mn-bearing
      vesuvianites: Indication of a hydrogarnet-like substitution
      Sample: NC14-2
      _database_code_amcsd 0002421
      CELL PARAMETERS:  15.5710 15.5710 11.7890   90.000   90.000   90.000
      SPACE GROUP: P4/n      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   2858.314
      Density (g/cm3):      3.435
      MAX. ABS. INTENSITY / VOLUME**2:      5.683709460    
      RIR:      0.772
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.33          5.87       11.0104    1   1   0         4
                10.93          2.62        9.3990    1   0   1         8
                17.47         11.64        5.8945    0   0   2         2
                18.72          1.28        5.5052    2   2   0         4
                19.84          2.13        5.1967    1   1   2         8
                20.95          1.42        4.9240    3   1   0         4
                21.96         10.84        4.6995    2   0   2         8
                22.95          2.67        4.4991    2   1   2         8
                22.95          2.46        4.4991    1   2   2         8
                25.51          1.39        4.0551    3   2   1         8
                25.71         14.01        4.0233    2   2   2         8
                26.59          4.71        3.8928    4   0   0         4
                27.40          1.03        3.7790    1   3   2         8
                28.23          1.24        3.6701    3   3   0         4
                29.80          6.04        3.4818    4   2   0         4
                29.80          6.20        3.4818    2   4   0         4
                31.99          9.93        3.2483    4   0   2         8
                33.89          4.49        3.0714    3   1   3         8
                34.09          4.73        3.0537    5   1   0         4
                34.09          4.59        3.0537    1   5   0         4
                34.59          4.99        3.0109    4   3   1         8
                34.59          3.73        3.0109    3   4   1         8
                34.75          4.89        2.9979    4   2   2         8
                34.75          3.47        2.9979    2   4   2         8
                35.36         56.86        2.9472    0   0   4         2
                35.88          3.25        2.9065    3   2   3         8
                35.88          2.83        2.9065    2   3   3         8
                36.65          2.70        2.8470    1   1   4         8
                37.94         52.24        2.7535    4   3   2         8
                37.94         47.60        2.7535    3   4   2         8
                37.96         35.74        2.7526    4   4   0         4
                39.17          1.66        2.6704    3   5   0         4
                39.17          1.63        2.6704    5   3   0         4
                40.18          2.61        2.6060    4   2   3         8
                40.30         38.14        2.5983    2   2   4         8
                40.34         38.74        2.5960    5   2   2         8
                40.34         34.33        2.5960    2   5   2         8
                41.46          3.50        2.5289    3   1   4         8
                41.46          2.26        2.5289    1   3   4         8
                41.93          1.40        2.5016    1   6   1         8
                42.64         23.54        2.4620    6   2   0         4
                42.64         26.01        2.4620    2   6   0         4
                43.03          9.37        2.4407    5   0   3         8
                43.15          1.81        2.4344    3   2   4         8
                43.58          1.20        2.4113    5   1   3         8
                44.15          1.37        2.3816    4   5   1         8
                44.28          5.27        2.3752    6   0   2         8
                44.79         12.12        2.3498    4   0   4         8
                44.82          2.51        2.3480    1   6   2         8
                44.82          1.94        2.3480    6   1   2         8
                45.16          2.73        2.3312    1   0   5         8
                45.21          2.06        2.3289    2   5   3         8
                45.21          1.61        2.3289    5   2   3         8
                45.32          3.03        2.3234    4   1   4         8
                45.32          4.16        2.3234    1   4   4         8
                45.85          3.75        2.2980    3   3   4         8
                46.29          2.86        2.2775    3   6   1         8
                46.29          1.44        2.2775    6   3   1         8
                47.26          1.27        2.2333    1   2   5         8
                47.26          2.63        2.2333    2   1   5         8
                47.82          2.19        2.2087    3   5   3         8
                47.82          1.69        2.2087    5   3   3         8
                47.97          2.62        2.2021    7   1   0         4
                47.97          4.69        2.2021    1   7   0         4
                48.35          4.21        2.1859    7   0   1         8
                48.85          2.49        2.1646    1   7   1         8
                48.85          2.37        2.1646    7   1   1         8
                49.29          2.28        2.1467    3   0   5         8
                49.33          1.00        2.1449    6   1   3         8
                49.44          1.72        2.1406    3   4   4         8
                49.79          7.91        2.1266    3   1   5         8
                49.79          6.23        2.1266    1   3   5         8
                49.85          5.79        2.1240    4   6   1         8
                49.85          4.77        2.1240    6   4   1         8
                50.81          5.07        2.0863    2   6   3         8
