      Wollastonite
      Ohashi Y, Finger L W
      American Mineralogist 63 (1978) 274-288
      The role of octahedral cations in pyroxenoid crystal chemistry. I. Bustamite,
      wollastonite, and the pectolite-schizolite-serandite series
      sample Fe-WO, from Scawt Hill, Antrim County, Ireland
      _database_code_amcsd 0000622
      CELL PARAMETERS:  10.1040 11.0540  7.3050   99.530  100.560   83.440
      SPACE GROUP: C-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    788.037
      Density (g/cm3):      2.954
      MAX. ABS. INTENSITY / VOLUME**2:      5.818437515    
      RIR:      0.919
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.44         15.11        7.6517    1   1   0         2
                14.65          1.28        7.0185   -1   1   0         2
                18.98          2.24        5.4303    0   2   0         2
                20.90          3.18        4.9350    1  -1   1         2
                22.02          2.23        4.6871    1   1   1         2
                22.15          4.92        4.6596    0  -2   1         2
                23.36          2.68        4.4226   -2   0   1         2
                25.63         13.15        4.0351    0   2   1         2
                27.06         30.43        3.8259    2   2   0         2
                27.58          7.28        3.7551   -2  -2   1         2
                29.56         38.85        3.5093   -2   2   0         2
                29.65          4.83        3.4989    1   3   0         2
                30.30         11.02        3.4256   -1  -3   1         2
                31.39         55.44        3.3087   -1   3   0         2
                32.13          3.57        3.2350    3   1   0         2
                32.50          1.64        3.1987   -1   1   2         2
                32.52          1.42        3.1967    0  -2   2         2
                32.74          7.80        3.1756   -2   2   1         2
                33.63         14.41        3.0945    1  -3   1         2
                33.76         42.38        3.0829   -3   1   0         2
                33.78          7.83        3.0806    2   2   1         2
                35.05        100.00        2.9726   -2  -2   2         2
                35.12         99.40        2.9668    1   1   2         2
                35.79          2.32        2.9136    1   3   1         2
                35.80          9.21        2.9121   -1   3   1         2
                37.42          3.67        2.7907   -1  -3   2         2
                37.44          4.12        2.7888    0   2   2         2
                38.19          1.22        2.7365    3   1   1         2
                38.48          1.06        2.7164    3  -1   1         2
                38.50         10.61        2.7151    0   4   0         2
                39.15          1.89        2.6715    0  -4   1         2
                40.24          2.50        2.6020   -3  -3   1         2
                41.09         11.57        2.5506    3   3   0         2
                41.52          3.48        2.5256   -2   2   2         2
                41.57          3.25        2.5225    1  -3   2         2
                42.43         11.58        2.4739    4   0   0         2
                42.45         12.45        2.4727   -3   1   2         2
                42.54         12.64        2.4675    2  -2   2         2
                44.31          2.07        2.3737   -4  -2   1         2
                44.81          8.94        2.3483   -3  -3   2         2
                44.91          8.71        2.3436    2   2   2         2
                44.99          6.07        2.3395   -3   3   0         2
                45.18          3.46        2.3304   -1   3   2         2
                45.19          3.31        2.3298    0  -4   2         2
                45.21          4.35        2.3286    4   2   0         2
                45.85         25.21        2.2979   -2   4   0         2
                46.33          1.27        2.2757   -2  -4   2         2
                46.39          1.15        2.2729    1   3   2         2
                47.16          1.15        2.2376   -3   3   1         2
                47.76          3.54        2.2113   -4   0   2         2
                47.88          3.27        2.2060    3  -1   2         2
                48.46         17.49        2.1813   -4  -2   2         2
                48.58         17.59        2.1761    3   1   2         2
                48.94          5.22        2.1611    1   5   0         2
                50.87          1.87        2.0842   -1   5   0         2
                50.97          1.35        2.0805    4   2   1         2
                52.65          5.23        2.0184   -1  -5   2         2
                52.68          4.99        2.0175    0   4   2         2
                53.83          6.94        1.9775    5   1   0         2
                55.06          1.56        1.9365   -4   2   2         2
                55.14          1.87        1.9341   -2  -4   3         2
                55.17          1.52        1.9331    3  -3   2         2
                55.62          1.84        1.9187   -5   1   1         2
                55.80          4.46        1.9129    4   4   0         2
                56.50          1.74        1.8911   -5  -1   2         2
                56.64          1.61        1.8868    4   0   2         2
                56.95          4.43        1.8776   -4  -4   2         2
                57.04          1.33        1.8747   -4   0   3         2
                57.06          4.54        1.8742    3   3   2         2
                57.64          2.39        1.8569   -1   3   3         2
                57.85          4.17        1.8507   -3  -5   2         2
                57.94          3.84        1.8483    2   4   2         2
                59.52          2.98        1.8035    5   3   0         2
                59.68          2.65        1.7990    1   3   3         2
                59.90          4.30        1.7929   -5   1   2         2
                59.97          1.12        1.7912    5  -1   1         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
