      Kupletskite
      Piilonen P C, McDonald A M, Lalonde A E
      The Canadian Mineralogist 41 (2003) 27-54
      Insights into astrophyllite-group minerals II: Crystal chemistry
      Sample: MSH3
      Locality: nepheline syenite pegmatite at Mont Saint-Hilaire, Quebec, Canada
      _database_code_amcsd 0005811
      CELL PARAMETERS:   5.3887 11.9130 11.7510  112.961   94.746  103.117
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    664.019
      Density (g/cm3):      3.187
      MAX. ABS. INTENSITY / VOLUME**2:      17.18138169    
      RIR:      2.516
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                 9.67        100.00       10.6208    0   0   1         2
                 9.76         24.78       10.5224    0   1   0         2
                10.45         10.64        9.8258    0  -1   1         2
                17.81          5.51        5.7818    0  -2   1         2
                20.51          1.48        5.0274   -1   0   1         2
                23.44          7.09        4.4073   -1  -1   1         2
                23.78          3.90        4.3452   -1   2   0         2
                23.91          3.25        4.3222    1   0   1         2
                23.95          4.27        4.3141    1  -2   1         2
                25.35          5.05        4.0801    0   2   1         2
                26.90          1.51        3.8481    0  -3   1         2
                27.38          2.67        3.7817   -1   2   1         2
                27.53          2.57        3.7626    1  -1   2         2
                27.53          4.80        3.7615    0  -2   3         2
                27.84          3.88        3.7208    1  -2   2         2
                27.97          2.47        3.7045   -1   1   2         2
                29.29         28.47        3.5403    0   0   3         2
                29.43          7.26        3.5240    1   1   1         2
                29.57          1.69        3.5075    0   3   0         2
                29.60          1.25        3.5037   -1  -2   1         2
                31.72          1.06        3.2753    0  -3   3         2
                31.75          8.22        3.2728   -1  -1   3         2
                33.18          2.37        3.1350    0   2   2         2
                33.66          6.62        3.0917   -1   2   2         2
                34.29          6.14        3.0365    1  -2   3         2
                34.77          3.03        2.9956    0   1   3         2
                34.90          1.10        2.9854   -1   3   1         2
                35.76          1.17        2.9154    0  -2   4         2
                36.22          3.37        2.8798    1  -3   3         2
                36.24          1.88        2.8782    0  -1   4         2
                36.38          3.10        2.8672    1   1   2         2
                36.63          1.01        2.8488    0  -4   1         2
                36.99          2.39        2.8219    1   2   1         2
                37.58         14.76        2.7788   -1  -3   1         2
                37.60         15.92        2.7777    1  -4   2         2
                39.27          1.32        2.6641   -1  -1   4         2
                39.33         13.99        2.6598   -2   1   1         2
                39.40          8.44        2.6552    0   0   4         2
                40.32          2.68        2.5971   -1  -2   4         2
                40.60         15.68        2.5800    1   3   0         2
                40.68         14.89        2.5755    1  -4   3         2
                41.19          1.84        2.5447   -1   3   2         2
                42.17         12.42        2.4882   -2   1   2         2
                43.66          4.06        2.4074   -1   4   1         2
                43.81          4.01        2.3995   -1  -3   4         2
                45.58          2.29        2.3111    2  -1   2         2
                45.77          4.84        2.3020    1   3   1         2
                45.89          4.45        2.2963    1  -4   4         2
                47.12          6.03        2.2393   -2   1   3         2
                47.76          1.20        2.2112    2  -4   1         2
                48.24          1.11        2.1907   -2  -2   1         2
                49.85          2.34        2.1242    0   0   5         2
                49.93          2.53        2.1209   -1   4   2         2
                50.12          2.24        2.1135   -1  -3   5         2
                51.78          3.83        2.0499    2  -1   3         2
                52.59          2.03        2.0207    1   3   2         2
                52.74          2.01        2.0152    1  -4   5         2
                53.96          1.06        1.9732   -2  -3   2         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
