      Epistilbite
      Perrotta A J
      Mineralogical Magazine 36 (1967) 480-490
      The crystal structure of epistilbite
      Locality: Teigarhorn, Iceland
      _database_code_amcsd 0014448
      CELL PARAMETERS:   9.0800 17.7400 10.2500   90.000  124.540   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1360.030
      Density (g/cm3):      2.301
      MAX. ABS. INTENSITY / VOLUME**2:      3.350931314    
      RIR:      0.680
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.58         39.37        8.8700    0   2   0         2
                12.17         13.26        8.4432    0   0   1         2
                13.45          9.38        7.6418   -1   1   1         4
                14.93         64.39        6.8920    1   1   0         4
                20.95         66.43        4.9236   -1   1   2         4
                21.28         15.22        4.8482   -1   3   1         4
                22.25          8.53        4.6387    1   3   0         4
                23.00         18.38        4.4894   -2   0   1         2
                23.29          5.21        4.4350    0   4   0         2
                23.79         39.46        4.3422    1   1   1         4
                24.41          1.94        4.2338   -2   0   2         2
                25.83         15.78        4.0055   -2   2   1         4
                26.36         13.56        3.9263    0   4   1         4
                26.73        100.00        3.8729   -1   3   2         4
                27.10         12.14        3.8209   -2   2   2         4
                27.16         31.76        3.8119    0   2   2         4
                27.70         12.95        3.7397    2   0   0         2
                29.04          1.31        3.5701    1   3   1         4
                30.11         87.43        3.4460    2   2   0         4
                31.16         10.74        3.3331   -2   0   3         2
                31.75         16.58        3.2724   -1   5   1         4
                31.76         13.79        3.2715   -1   1   3         4
                32.43         44.91        3.2056    1   5   0         4
                33.99          7.24        3.0624   -2   4   2         4
                34.04          1.43        3.0578    0   4   2         4
                34.93         12.66        2.9824   -3   1   2         4
                35.04          4.12        2.9738    1   1   2         4
                35.25          2.70        2.9567    0   6   0         2
                35.74         60.74        2.9172   -1   5   2         4
                35.95          2.07        2.9007   -1   3   3         4
                36.49         48.42        2.8590    2   4   0         4
                36.78          1.72        2.8373   -3   1   1         4
                37.09          1.23        2.8144    0   0   3         2
                37.46         17.51        2.7875   -3   1   3         4
                38.82         12.49        2.6934   -3   3   2         4
                38.92         16.13        2.6871    1   3   2         4
                38.99          6.79        2.6826    0   2   3         4
                39.26          5.70        2.6645   -2   4   3         4
                40.89         14.84        2.5625   -2   0   4         2
                41.15          6.67        2.5473   -3   3   3         4
                42.52          1.85        2.4689    3   1   0         4
                42.64          6.93        2.4618   -2   2   4         4
                43.28         13.14        2.4275   -1   5   3         4
                43.34          8.88        2.4241   -2   6   2         4
                43.38          1.10        2.4218    0   6   2         4
                43.62          4.46        2.4092    2   4   1         4
                43.72          1.85        2.4041   -3   1   4         4
                43.81          2.19        2.3996   -1   1   4         4
                45.40          6.68        2.3194    2   6   0         4
                46.79          5.13        2.2543   -4   0   3         2
                47.00          1.57        2.2448   -3   3   4         4
                47.08          1.02        2.2412   -1   3   4         4
                47.26          1.09        2.2334   -3   5   1         4
                47.34          9.12        2.2296    1   1   3         4
                47.59         11.58        2.2188   -2   4   4         4
                47.75          6.38        2.2119   -2   6   3         4
                47.81          1.43        2.2089   -3   5   3         4
                48.37          3.70        2.1848   -4   2   3         4
                48.70          2.57        2.1711    2   2   2         4
                50.44          4.47        2.1008    1   3   3         4
                50.63          3.49        2.0933   -4   0   1         2
                51.54          4.40        2.0591   -4   2   4         4
                51.69          5.12        2.0535    0   2   4         4
                52.71          1.32        2.0164   -1   7   3         4
                53.09          1.13        2.0029   -3   5   4         4
                53.10          3.57        2.0028   -4  -4   2         4
                53.21          3.82        1.9989    2   4   2         4
                54.02          1.61        1.9711    3   3   1         4
                54.22          1.31        1.9644   -2   8   2         4
                54.26          2.79        1.9631    0   8   2         4
                54.87          2.20        1.9427   -3  -7   2         4
                54.95          6.85        1.9404    1   7   2         4
                55.88          1.94        1.9104   -4  -4   4         4
                55.98          4.22        1.9074    2   8   0         4
                56.02          1.79        1.9060    1   9   0         4
                56.02          4.07        1.9059    0   4   4         4
                57.20         18.24        1.8699    4   0   0         2
                58.23          3.75        1.8397   -1   9   2         4
                59.49          2.07        1.8041    1   9   1         4
                59.60          3.69        1.8012    3   5   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
