      Pumpellyite-(Mg)
      Nagashima M, Akasaka M, Ikeda K, Kyono A, Makino K
      Journal of Mineralogical and Petrological Sciences 105 (2010) 187-193
      X-ray single-crystal and optical spectroscopic study of chromian pumpellyite
      from Sarany, Urals, Russia
      Locality: Sarany, Ural Mountains, Russia
      _database_code_amcsd 0018298
      CELL PARAMETERS:   8.8070  5.9430 19.1800   90.000   97.440   90.000
      SPACE GROUP: A2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    995.430
      Density (g/cm3):      3.287
      MAX. ABS. INTENSITY / VOLUME**2:      4.274409161    
      RIR:      0.607
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.80          6.35        9.5093    0   0   2         2
                11.77          4.43        8.7329    1   0   0         2
                14.93          3.27        6.8920   -1   0   2         2
                17.01          7.24        6.0534    1   0   2         2
                18.16         21.39        5.6725    0   1   1         4
                21.30         22.29        4.8432   -1   1   1         4
                21.70         22.94        4.7546    0   0   4         2
                22.08        100.00        4.6753    1   1   1         4
                23.35          5.44        4.4233   -1   0   4         2
                23.66         14.27        4.3664    2   0   0         2
                23.83          6.22        4.3357    0   1   3         4
                25.68          6.98        4.0281   -1   1   3         4
                26.09          3.46        3.9657    1   0   4         2
                27.35         49.84        3.7865    2   0   2         2
                27.60         24.17        3.7533    1   1   3         4
                30.11         10.74        3.4460   -2   0   4         2
                30.55          2.64        3.3972    2   1   1         4
                32.25          9.90        3.2226   -2   1   3         4
                32.45          1.41        3.2037    0   1   5         4
                33.35          1.07        3.1197   -1   1   5         4
                33.44          1.36        3.1116   -1   0   6         2
                34.40         15.53        3.0267    2   0   4         2
                35.06         23.13        2.9715    0   2   0         2
                35.34         16.55        2.9488    2   1   3         4
                35.82         20.26        2.9110    3   0   0         2
                35.87         80.69        2.9069    1   1   5         4
                36.08         18.63        2.8902   -3   0   2         2
                36.44          1.27        2.8630    1   0   6         2
                36.80         11.79        2.8362    0   2   2         4
                37.11         14.28        2.8131    1   2   0         4
                38.15         50.75        2.7393   -2   0   6         2
                38.30          8.66        2.7287   -1   2   2         4
                38.91          3.51        2.6877    3   0   2         2
                39.22          9.20        2.6674    1   2   2         4
                39.77         29.94        2.6315   -3   1   1         4
                41.10          8.68        2.5502    3   1   1         4
                41.57          2.58        2.5224   -3   1   3         4
                41.62         59.53        2.5199    0   2   4         4
                42.48          1.47        2.4710    0   1   7         4
                42.56          5.34        2.4666   -1   2   4         4
                42.74         17.39        2.4566    2   2   0         4
                42.78         51.82        2.4545   -1   1   7         4
                43.39          6.83        2.4216   -2   2   2         4
                43.41          1.09        2.4204    2   0   6         2
                44.23          1.06        2.3780    1   2   4         4
                44.32          3.08        2.3730   -1   0   8         2
                45.03         33.74        2.3376    2   2   2         4
                45.32         18.49        2.3234    3   1   3         4
                45.65          3.33        2.3075    1   1   7         4
                45.86          1.18        2.2973   -3   0   6         2
                46.19         17.32        2.2819   -3   1   5         4
                46.49          3.44        2.2680   -2   1   7         4
                46.88          4.41        2.2504   -2   2   4         4
                47.51          1.01        2.2221    1   0   8         2
                47.75         30.48        2.2116   -2   0   8         2
                48.24          9.04        2.1906   -4   0   2         2
                48.41          7.21        2.1832    4   0   0         2
                48.78         13.97        2.1679    0   2   6         4
                49.23          4.57        2.1490   -1   2   6         4
                49.94         28.36        2.1204    2   2   4         4
                50.74          9.80        2.0893   -4   0   4         2
                51.00          4.80        2.0794    3   2   0         4
                51.20          3.18        2.0718   -3   2   2         4
                51.24          4.11        2.0702    4   0   2         2
                51.39          1.27        2.0644   -4   1   1         4
                51.46          2.03        2.0617    1   2   6         4
                51.79          1.58        2.0495    2   1   7         4
                51.88          3.13        2.0462    3   1   5         4
                52.52          1.76        2.0233   -4   1   3         4
                52.78          7.28        2.0141   -2   2   6         4
                52.84          3.32        2.0116    4   1   1         4
                53.07          3.50        2.0038   -3   1   7         4
                53.43          1.46        1.9910    0   1   9         4
                54.04          1.15        1.9703    0   3   1         4
                55.65          6.76        1.9177   -4   0   6         2
                55.69          7.92        1.9165    1   3   1         4
                56.11          1.82        1.9033   -4   1   5         4
                56.16          2.08        1.9019    0   0  10         2
                56.48          1.94        1.8919    1   1   9         4
                56.73          8.97        1.8841    4   1   3         4
                56.98         10.38        1.8767    2   2   6         4
                57.44          1.64        1.8630   -1   3   3         4
                57.66         19.47        1.8563    0   2   8         4
                57.73          2.91        1.8543   -1   2   8         4
                58.10          3.37        1.8436    3   2   4         4
                58.45          3.25        1.8334    1   3   3         4
                59.01          1.82        1.8175   -3   2   6         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
