      Kumtyubeite
      Galuskina I O, Lazic B, Armbruster T, Galuskin E V, Gazeev V M, Zadov A E,
      Pertsev N N, Jezak L, Wrzalik R, Gurbanov A G
      American Mineralogist 94 (2009) 1361-1370
      Kumtyubeite Ca5(SiO4)2F2 - A new calcium mineral of the humite group from
      Northern Caucasus, Kabardino-Balkaria, Russia
      Locality: Northern Caucasus, Kabardino-Balkaria, Russia
      _database_code_amcsd 0004983
      CELL PARAMETERS:  11.4464  5.0514  8.8523   90.000  108.863   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    484.352
      Density (g/cm3):      2.889
      MAX. ABS. INTENSITY / VOLUME**2:      4.594307959    
      RIR:      0.742
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.27          5.23        8.3769    0   0   1         2
                19.03         32.03        5.4160   -2   0   1         2
                22.55          2.45        4.5780    1   1   0         4
                23.89         12.45        4.3257    0   1   1         4
                24.68          8.63        4.1885    0   0   2         2
                25.88         10.18        3.9971   -2   0   2         2
                25.88         15.34        3.9969    2   0   1         2
                27.22         54.61        3.8044    1   1   1         4
                28.05          4.06        3.6940   -2   1   1         4
                28.05         14.72        3.6940    2   1   0         4
                31.24         69.88        3.3248   -1   1   2         4
                32.24          5.50        3.2243    0   1   2         4
                33.19          6.21        3.1345   -2   1   2         4
                34.34         90.85        3.0321   -3   1   1         4
                35.49         50.73        2.9374    3   1   0         4
                35.97         76.89        2.8992    1   1   2         4
                36.07         13.45        2.8917   -2   0   3         2
                36.07         17.83        2.8916    2   0   2         2
                36.46          6.13        2.8616   -4   0   1         2
                37.40          9.19        2.7923    0   0   3         2
                37.68         68.16        2.7719   -3   1   2         4
                38.61          8.90        2.7080   -4   0   2         2
                38.61         12.48        2.7079    4   0   0         2
                40.79         37.79        2.5689    3   1   1         4
                41.21         46.16        2.5434   -1   1   3         4
                41.52          9.09        2.5257    0   2   0         2
                41.79         20.42        2.5096   -2   1   3         4
                41.80         19.27        2.5095    2   1   2         4
                42.14         24.18        2.4898   -4   1   1         4
                42.68         12.88        2.4597    1   2   0         4
                43.64          2.22        2.4083   -1   2   1         4
                44.52          6.68        2.3628   -4   0   3         2
                44.64          1.93        2.3569   -3   1   3         4
                45.50          5.32        2.3146    1   2   1         4
                46.86          5.45        2.2510    1   1   3         4
                48.19          2.67        2.1925   -1   2   2         4
                49.57          3.72        2.1351   -2   2   2         4
                49.57          3.81        2.1351    2   2   1         4
                50.41          1.49        2.1019   -3   2   1         4
                50.95          1.48        2.0811   -5   1   1         4
                51.79          4.67        2.0497   -5   1   2         4
                52.52          1.38        2.0233   -2   1   4         4
                52.52          3.15        2.0232    2   1   3         4
                52.86         10.29        2.0112   -1   1   4         4
                53.44          6.75        1.9910    5   1   0         4
                54.13          2.67        1.9672   -3   1   4         4
                55.12          2.05        1.9346    0   1   4         4
                55.84          1.84        1.9117   -5   1   3         4
                56.14         50.65        1.9022   -2   2   3         4
                56.14         49.35        1.9022    2   2   2         4
                56.36          1.84        1.8955   -6   0   1         2
                56.42         37.49        1.8936   -4   2   1         4
                57.10          4.30        1.8731    0   2   3         4
                57.98          4.46        1.8470   -4   2   2         4
                57.98         11.94        1.8470    4   2   0         4
                58.95         10.83        1.8192    5   1   1         4
                59.17          6.01        1.8130    1   1   4         4
                59.45         12.05        1.8053   -6   0   3         2
                59.45         11.16        1.8053    6   0   0         2
                59.61         13.32        1.8010    3   1   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
