      Pumpellyite-(Mg)
      Hamada M, Akasaka M, Seto S, Makino K
      American Mineralogist 95 (2010) 1294-1304
      Crystal chemistry of chromian pumpellyite from Osayama, Okayama Prefecture, Japan
      Locality: Osayama ultramafic body, Okayama, Japan
      Sample: ocp0604
      _database_code_amcsd 0017598
      CELL PARAMETERS:  19.0935  5.9000  8.8100   90.000   97.540   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    983.880
      Density (g/cm3):      3.231
      MAX. ABS. INTENSITY / VOLUME**2:      4.923565788    
      RIR:      0.711
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.85          2.36        9.4642    2   0   0         2
                11.77          2.49        8.7338    0   0   1         2
                14.94          1.45        6.8844   -2   0   1         2
                17.06          4.53        6.0358    2   0   1         2
                21.40          8.90        4.8202   -1   1   1         4
                21.81         15.05        4.7321    4   0   0         2
                22.19         44.21        4.6516    1   1   1         4
                23.42          4.10        4.4101   -4   0   1         2
                23.66         11.54        4.3669    0   0   2         2
                24.74          2.74        4.1793   -2   0   2         2
                25.80          5.67        4.0098   -3   1   1         4
                26.20          2.56        3.9492    4   0   1         2
                27.39         36.18        3.7809    2   0   2         2
                27.74          3.01        3.7341    3   1   1         4
                29.48          2.79        3.5184   -1   1   2         4
                30.15          8.28        3.4422   -4   0   2         2
                30.64          3.74        3.3877    1   1   2         4
                32.34          1.17        3.2148   -3   1   2         4
                32.97          1.20        3.1547    6   0   0         2
                33.50          5.24        3.1057   -5   1   1         4
                33.57          1.08        3.0999   -6   0   1         2
                34.51         11.24        3.0179    4   0   2         2
                35.33         23.58        2.9500    0   2   0         2
                35.47          6.47        2.9385    3   1   2         4
                35.81         17.19        2.9113    0   0   3         2
                36.06        100.00        2.8922    5   1   1         4
                36.07         13.90        2.8913   -2   0   3         2
                37.06          8.16        2.8164    2   2   0         4
                37.36         10.64        2.7949    0   2   1         4
                38.24         37.61        2.7331   -6   0   2         2
                38.41          4.92        2.7210   -5   1   2         4
                38.55          6.87        2.7115   -2   2   1         4
                38.94          2.82        2.6853    2   0   3         2
                39.48          6.80        2.6504    2   2   1         4
                39.82         42.69        2.6285   -1   1   3         4
                41.17          2.96        2.5460    1   1   3         4
                41.90         42.06        2.5034    4   2   0         4
                42.82          3.41        2.4520   -4   2   1         4
                42.89          3.91        2.4484    5   1   2         4
                42.96         11.62        2.4445    0   2   2         4
                42.98         28.22        2.4435   -7   1   1         4
                43.61          3.76        2.4101   -2   2   2         4
                44.51          1.93        2.3633   -8   0   1         2
                45.27         22.21        2.3258    2   2   2         4
                45.43         13.88        2.3179    3   1   3         4
                45.90          1.33        2.2959    7   1   1         4
                46.27          8.32        2.2782   -5   1   3         4
                47.11          4.95        2.2400   -4   2   2         4
                47.90         22.92        2.2050   -8   0   2         2
                48.22          8.26        2.1915   -2   0   4         2
                48.41          4.75        2.1835    0   0   4         2
                49.09         11.93        2.1547    6   2   0         4
                49.53          3.70        2.1370   -6   2   1         4
                50.22         22.26        2.1096    4   2   2         4
                50.73          6.24        2.0896   -4   0   4         2
                51.19          4.49        2.0721    0   2   3         4
                51.27          4.60        2.0689    2   0   4         2
                51.38          2.96        2.0649   -2   2   3         4
                51.43          3.76        2.0632   -1   1   4         4
                51.79          1.43        2.0497    6   2   1         4
                52.06          1.37        2.0400    5   1   3         4
                53.04          8.53        2.0049   -6   2   2         4
                53.19          4.27        1.9994   -7   1   3         4
                55.67          5.17        1.9169   -6   0   4         2
                56.11          3.68        1.9033    1   3   1         4
                56.16          1.44        1.9017   -5   1   4         4
                56.45          2.02        1.8928   10   0   0         2
                56.79          1.37        1.8824    9   1   1         4
                56.84          4.10        1.8809    3   1   4         4
                57.30          6.76        1.8670    6   2   2         4
                57.86          1.35        1.8505   -3   3   1         4
                58.02         13.30        1.8457    8   2   0         4
                58.07          1.90        1.8444   -8   2   1         4
                58.35          2.38        1.8362    4   2   3         4
                59.23          1.06        1.8113   -6   2   3         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
