      Arfvedsonite
      Hawthorne F C, Ungaretti L, Oberti R, Bottazzi P, Czamanske G K
      American Mineralogist 78 (1993) 733-745
      Li: an important component in igneous alkali amphiboles
      Sample: A(13)
      _database_code_amcsd 0001598
      CELL PARAMETERS:   9.9860 18.0420  5.3140   90.000  103.920   90.000
      SPACE GROUP: C2/m      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    929.293
      Density (g/cm3):      3.157
      MAX. ABS. INTENSITY / VOLUME**2:      9.148051939    
      RIR:      1.353
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                11.39          4.51        9.0210    0   2   0         2
                12.04        100.00        8.5386    1   1   0         4
                22.89         17.47        4.5105    0   4   0         2
                23.06          1.37        4.4777    0   2   1         4
                24.21          2.73        4.2693    2   2   0         4
                25.53         12.36        4.0513    1   1   1         4
                26.64         18.19        3.8849   -1   3   1         4
                30.35         18.91        3.4198    1   3   1         4
                30.57          7.03        3.3954    0   4   1         4
                30.70          1.20        3.3817    1   5   0         4
                31.46         16.04        3.3018    2   4   0         4
                32.70         44.71        3.1803    3   1   0         4
                34.15          7.00        3.0488   -3   1   1         4
                34.55          3.53        3.0142   -2   4   1         4
                34.82         15.82        2.9921    2   2   1         4
                35.41          1.25        2.9436   -1   5   1         4
                36.66          5.91        2.8462    3   3   0         4
                37.98          7.35        2.7507   -3   3   1         4
                38.35         61.95        2.7251    1   5   1         4
                39.83          1.36        2.6278   -1   1   2         4
                40.31         22.40        2.5978    0   6   1         4
                40.37          3.93        2.5944    2   4   1         4
                41.19         37.36        2.5447   -2   0   2         2
                42.12          1.05        2.4909    1   7   0         4
                43.36          2.05        2.4232    4   0   0         2
                43.66          6.69        2.4070    3   5   0         4
                44.81         17.53        2.3485   -3   5   1         4
                44.86          6.11        2.3461   -4   2   1         4
                44.98          1.34        2.3402    4   2   0         4
                45.82          3.51        2.2994   -1   7   1         4
                46.12         15.06        2.2853   -3   1   2         4
                47.64          2.28        2.2163   -2   4   2         4
                48.24          4.86        2.1906    1   7   1         4
                48.44         20.93        2.1821    2   6   1         4
                49.17          2.09        2.1514   -3   3   2         4
                49.48          3.00        2.1391   -1   5   2         4
                49.48          2.09        2.1391   -4   4   1         4
                51.01         10.62        2.0787    2   0   2         2
                51.91          8.00        2.0453    3   5   1         4
                52.45          5.48        2.0258   -4   0   2         2
                53.75          1.82        1.9801   -3   7   1         4
                54.16          1.06        1.9662    4   2   1         4
                54.90          3.54        1.9418   -3   5   2         4
                55.35          1.92        1.9275    5   1   0         4
                56.54          3.71        1.8898   -4   6   1         4
                56.61          1.77        1.8879    2   4   2         4
                57.36          3.67        1.8652   -1   9   1         4
                57.94          1.03        1.8480   -4   4   2         4
                58.05          1.72        1.8451    5   3   0         4
                58.24          1.48        1.8395    4   4   1         4
                59.44          1.99        1.8057    1   9   1         4
                59.49          4.35        1.8042    0  10   0         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
