      Muscovite
      Brigatti M F, Galli E, Medici L, Poppi L, Cibin G, Marcelli A, Mottana A
      European Journal of Mineralogy 13 (2001) 377-389
      Chromium-containing muscovite: crystal chemistry and XANES spectroscopy
      Locality: Northwest Nelson - Campbell Creek
      _database_code_amcsd 0006859
      CELL PARAMETERS:   5.1750  8.9790 19.9150   90.000   95.660   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    920.865
      Density (g/cm3):      2.631
      MAX. ABS. INTENSITY / VOLUME**2:      3.286767041    
      RIR:      0.583
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.37          5.97        9.9090    0   0   2         2
                20.82         34.45        4.9545    0   0   4         2
                23.12         93.87        4.4672    1   1   0         4
                23.26        100.00        4.4401   -1   1   1         4
                23.59         19.12        4.3786    0   2   1         4
                24.14         17.59        4.2800    1   1   1         4
                24.55          2.84        4.2096   -1   1   2         4
                25.29          4.61        4.0894    0   2   2         4
                26.21         32.88        3.9479    1   1   2         4
                26.84         64.21        3.8568   -1   1   3         4
                27.90         71.44        3.7132    0   2   3         4
                29.11          4.23        3.5618    1   1   3         4
                29.91         57.65        3.4686   -1   1   4         4
                31.22         38.42        3.3268    0   2   4         4
                31.45         73.22        3.3030    0   0   6         2
                32.65         38.79        3.1850    1   1   4         4
                33.57          1.22        3.0994   -1   1   5         4
                35.07         35.76        2.9713    0   2   5         4
                36.66         31.04        2.8464    1   1   5         4
                37.68         19.83        2.7716   -1   1   6         4
                40.48          6.50        2.5877    1   3   0         4
                40.56         17.32        2.5824   -1   3   1         4
                40.69          5.86        2.5749    2   0   0         2
                41.03         50.31        2.5542   -2   0   2         2
                41.04          8.56        2.5535    1   1   6         4
                41.11         73.87        2.5497    1   3   1         4
                42.15          7.99        2.4896   -1   1   7         4
                42.37         10.55        2.4772    0   0   8         2
                42.84         10.27        2.4510   -1   3   3         4
                43.15          4.82        2.4344    2   0   2         2
                43.90          6.76        2.3947    0   2   7         4
                44.13          9.94        2.3829   -2   0   4         2
                44.38         20.18        2.3699    1   3   3         4
                46.90          3.79        2.2496   -1   1   8         4
                47.09          3.02        2.2410   -2   2   1         4
                47.32          1.55        2.2305    0   4   1         4
                47.61         18.21        2.2177   -1   3   5         4
                48.05          7.69        2.1987    2   2   1         4
                48.07          6.77        2.1978    2   0   4         2
                48.27          4.52        2.1893    0   4   2         4
                48.65         13.42        2.1731   -2   2   3         4
                48.75          1.28        2.1690    0   2   8         4
                49.45          6.44        2.1400    2   2   2         4
                49.57         10.61        2.1354   -2   0   6         2
                49.82          8.15        2.1254    0   4   3         4
                49.97         21.32        2.1193    1   3   5         4
                51.43          6.05        2.0630    2   2   3         4
                51.93          8.15        2.0447    0   4   4         4
                52.57          1.04        2.0213   -2   2   5         4
                53.70         18.06        1.9818    0   0  10         2
                53.84          1.16        1.9770    0   2   9         4
                53.93          2.58        1.9739    2   2   4         4
                54.38         22.13        1.9590   -1   3   7         4
                54.95          9.76        1.9401    2   0   6         2
                57.14          2.54        1.8719   -1   1  10         4
                57.65          2.64        1.8566    0   4   6         4
                59.17          3.10        1.8130    0   2  10         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
