      Cordierite
      Wallace J H, Wenk H R
      American Mineralogist 65 (1980) 96-111
      Structure variation in low cordierites
      Note: sample sci 624
      Locality: Debris SW Cap Brasca, Bergell Alps, Switzerland
      _database_code_amcsd 0000766
      CELL PARAMETERS:  17.0880  9.7260  9.3350   90.000   90.000   90.000
      SPACE GROUP: Cccm      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1551.457
      Density (g/cm3):      2.577
      MAX. ABS. INTENSITY / VOLUME**2:      5.681480423    
      RIR:      1.029
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.03         62.05        8.5440    2   0   0         2
                12.16        100.00        8.4527    1   1   0         4
                20.99         17.19        4.9151    3   1   0         4
                21.21          7.99        4.8630    0   2   0         2
                22.11         13.37        4.6675    0   0   2         2
                24.19          1.47        4.2720    4   0   0         2
                25.25         11.47        4.0961    2   0   2         4
                25.31         62.41        4.0860    1   1   2         8
                30.67         50.06        3.3846    3   1   2         8
                30.83         31.10        3.3674    0   2   2         4
                33.00         20.19        3.1513    4   0   2         4
                33.20         58.83        3.1329    2   2   2         8
                34.16         40.74        3.0477    5   1   1         8
                34.31         33.51        3.0351    4   2   1         8
                34.55         39.52        3.0145    1   3   1         8
                36.64          1.21        2.8480    6   0   0         2
                39.44         14.66        2.6529    5   1   2         8
                39.57         14.77        2.6446    4   2   2         8
                39.78          7.52        2.6310    1   3   2         8
                42.72          4.55        2.4576    6   2   0         4
                43.20          3.68        2.4315    0   4   0         2
                43.21          1.33        2.4312    6   0   2         4
                43.57          1.40        2.4122    3   3   2         8
                45.11         14.35        2.3338    0   0   4         2
                45.91          1.52        2.2950    7   1   1         8
                46.22          1.54        2.2808    5   3   1         8
                47.13          1.85        2.2391    5   1   3         8
                47.24          1.46        2.2341    4   2   3         8
                47.43          1.37        2.2258    1   3   3         8
                48.62          6.00        2.1746    6   2   2         8
                49.05          1.52        2.1564    0   4   2         4
                50.17          3.18        2.1116    7   1   2         8
                50.25          3.02        2.1082    3   1   4         8
                50.36          1.52        2.1040    0   2   4         4
                50.45          4.59        2.1004    5   3   2         8
                50.70          7.05        2.0909    2   4   2         8
                51.83          1.02        2.0481    4   0   4         4
                51.97          1.91        2.0430    2   2   4         8
                54.48          1.75        1.9557    8   2   0         4
                54.65          3.55        1.9501    7   3   0         4
                54.89          2.52        1.9423    8   0   2         4
                55.18          1.70        1.9327    1   5   0         4
                55.42          2.30        1.9251    4   4   2         8
                55.76          1.45        1.9141    8   2   1         8
                56.62          1.04        1.8875    4   2   4         8
                56.73          4.09        1.8842    7   1   3         8
                56.78          1.90        1.8825    1   3   4         8
                56.99          6.39        1.8763    5   3   3         8
                57.22          6.00        1.8695    2   4   3         8
                57.42          2.72        1.8635    9   1   0         4
                57.90          2.48        1.8492    6   4   0         4
                58.19          2.78        1.8408    3   5   0         4
                59.14          3.01        1.8140    6   4   1         8
                59.42          2.28        1.8060    3   5   1         8
                59.46          3.54        1.8051    6   0   4         4
                59.74          7.16        1.7973    3   3   4         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
