      Phlogopite
      Hendricks S B, Jefferson M E
      American Mineralogist 24 (1939) 729-771
      Polymorphism of the micas with optical measurements
      Note: data is reproduced from Jackson and West (1930)
      _database_code_amcsd 0000025
      CELL PARAMETERS:   5.3200  9.2100 20.0800   90.000   95.000   90.000
      SPACE GROUP: C2/c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    980.120
      Density (g/cm3):      2.834
      MAX. ABS. INTENSITY / VOLUME**2:      4.774826919    
      RIR:      0.787
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.27        100.00       10.0018    0   0   2         2
                20.62          9.43        5.0009    0   0   4         2
                22.47          7.53        4.5935    1   1   0         4
                22.68          3.10        4.5527   -1   1   1         4
                23.01         14.77        4.4876    0   2   1         4
                23.45          1.20        4.4050    1   1   1         4
                26.37          4.13        3.9238   -1   1   3         4
                27.33         50.89        3.7892    0   2   3         4
                28.35          9.48        3.6560    1   1   3         4
                29.48         40.81        3.5180   -1   1   4         4
                30.64         17.47        3.3876    0   2   4         4
                31.15         37.29        3.3339    0   0   6         2
                31.85         55.66        3.2624    1   1   4         4
                33.16         17.16        3.1365   -1   1   5         4
                34.48         21.28        3.0201    0   2   5         4
                35.83         12.91        2.9100    1   1   5         4
                37.28         32.65        2.8006   -1   1   6         4
                38.72          8.27        2.7005    0   2   6         4
                39.38          2.30        2.6565    1   3   0         4
                39.49         13.78        2.6499    2   0   0         2
                39.51         14.49        2.6485   -1   3   1         4
                39.98         22.97        2.6186   -2   0   2         2
                39.98         55.12        2.6185    1   3   1         4
                40.18         13.00        2.6062    1   1   6         4
                41.27          2.07        2.5401    1   3   2         4
                41.73          1.82        2.5131   -1   1   7         4
                41.95          6.65        2.5004    0   0   8         2
                43.20         44.28        2.4316    1   3   3         4
                43.22         27.91        2.4308   -2   0   4         2
                43.27          6.37        2.4281    0   2   7         4
                45.76          5.59        2.3025    0   4   0         2
                45.78          2.97        2.3016   -2   2   1         4
                45.88          4.15        2.2968    2   2   0         4
                46.08          9.20        2.2874    0   4   1         4
                46.31          2.00        2.2763   -2   2   2         4
                46.61          9.23        2.2625    2   2   1         4
                46.64          1.52        2.2614    2   0   4         2
                46.69          6.18        2.2590   -1   3   5         4
                47.47          9.50        2.2239   -2   2   3         4
                48.57          1.14        2.1764    0   4   3         4
                48.73         18.41        2.1698    1   3   5         4
                48.76         15.74        2.1685   -2   0   6         2
                49.88          3.33        2.1227    2   2   3         4
                53.17         13.92        2.0004    0   0  10         2
                53.30          1.05        1.9956    0   4   5         4
                53.42          7.25        1.9916    2   0   6         2
                53.48         18.15        1.9895   -1   3   7         4
                59.90          2.38        1.7929    0   4   7         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
