      Variscite
      Kniep R, Mootz D, Vegas A
      Acta Crystallographica B33 (1977) 263-265
      Variscite
      Locality: Montgomery County, Arkansas, USA
      _database_code_amcsd 0009582
      CELL PARAMETERS:   9.8220  8.5610  9.6300   90.000   90.000   90.000
      SPACE GROUP: Pbca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    809.750
      Density (g/cm3):      2.591
      MAX. ABS. INTENSITY / VOLUME**2:      4.678732026    
      RIR:      0.843
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                19.22         97.13        5.3611    1   1   1         8
                21.00          7.79        4.9110    2   0   0         2
                21.43         32.14        4.8150    0   0   2         2
                24.14          8.13        4.2805    0   2   0         2
                24.26         91.70        4.2599    2   1   0         4
                26.46         13.10        3.9115    0   2   1         4
                26.57         23.29        3.8957    2   1   1         8
                26.82          3.43        3.8592    1   1   2         8
                28.52         17.78        3.6339    1   2   1         8
                30.18          1.69        3.4382    2   0   2         4
                32.21          7.21        3.2268    2   2   0         4
                32.50          2.36        3.1991    0   2   2         4
                32.59          6.30        3.1905    2   1   2         8
                34.23        100.00        3.0418    1   2   2         8
                35.77         55.71        2.9146    3   1   1         8
                36.29         39.79        2.8741    1   1   3         8
                39.71         13.79        2.6357    1   3   1         8
                40.58         10.16        2.5814    3   1   2         8
                40.80          6.97        2.5681    0   2   3         4
                40.87          2.91        2.5636    2   1   3         8
                42.23         21.79        2.4846    1   2   3         8
                42.54          5.16        2.4674    2   3   0         4
                42.76         19.71        2.4555    4   0   0         2
                43.66          2.37        2.4075    0   0   4         2
                43.99          6.17        2.3902    2   3   1         8
                44.15          3.34        2.3816    1   3   2         8
                44.57          4.03        2.3603    4   1   0         4
                45.02         12.16        2.3383    1   0   4         4
                45.97          5.35        2.2925    4   1   1         8
                46.33          3.83        2.2757    2   2   3         8
                47.69          1.35        2.2141    3   1   3         8
                48.12          1.30        2.1958    2   3   2         8
                48.92          2.08        2.1617    2   0   4         4
                49.45          4.83        2.1402    0   4   0         2
                49.97          4.93        2.1194    4   1   2         8
                50.50          3.00        2.0984    0   2   4         4
                50.87         11.63        2.0842    1   3   3         8
                51.73          6.08        2.0521    1   2   4         8
                52.59          7.34        2.0206    3   2   3         8
                54.29          9.00        1.9620    2   4   0         4
                54.72         10.16        1.9479    4   2   2         8
                54.97          1.19        1.9396    3   0   4         4
                55.28          2.20        1.9296    2   2   4         8
                55.50          4.63        1.9225    2   4   1         8
                55.64          5.66        1.9181    1   4   2         8
                56.16          2.30        1.9016    4   1   3         8
                57.49         10.67        1.8613    4   3   0         4
                58.03          5.60        1.8456    1   1   5         8
                59.33          2.15        1.8087    1   3   4         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
