      Orschallite
      Weidenthaler C, Tillmanns E, Hentschel G
      Mineralogy and Petrology 48 (1993) 167-177
      Orschallite, Ca3(SO3)2SO4*12H2O, a new
      calcium-sulfite-sulfate-hydrate mineral
      Locality: Hannebacher Ley, Hannebach, Eifel, Germany
      _database_code_amcsd 0014633
      CELL PARAMETERS:  11.3500 11.3500 28.3210   90.000   90.000  120.000
      SPACE GROUP: R-3c      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   3159.592
      Density (g/cm3):      1.950
      MAX. ABS. INTENSITY / VOLUME**2:      4.649792269    
      RIR:      1.113
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.73         84.67        8.0747    0   1   2         6
                17.93        100.00        5.7450    1   0   4         6
                18.15         47.53        5.6750    1   1   0         6
                21.21         20.58        4.8638    1   1   3        12
                22.23         22.86        4.6430    2   0   2         6
                25.62          1.71        4.0374    0   2   4         6
                28.13         16.53        3.6836    2   1   1        12
                28.56         66.29        3.6290    1   1   6        12
                31.71         43.79        3.2765    3   0   0         6
                33.49         21.57        3.1065    1   2   5        12
                36.31         26.52        2.8725    2   0   8         6
                37.96          7.05        2.7520    1   1   9        12
                38.19         28.63        2.7365    2   1   7        12
                38.41          2.20        2.7214    1   0  10         6
                38.52          6.42        2.7136    1   3   1        12
                38.85         34.14        2.6916    3   0   6         6
                38.85         56.44        2.6916    0   3   6         6
                39.07          2.22        2.6770    3   1   2        12
                42.74         16.66        2.4565    3   1   5        12
                42.79          5.57        2.4538    0   2  10         6
                44.58         13.56        2.3601    0   0  12         2
                46.65         11.01        2.2608    1   3   7        12
                46.93         13.38        2.2479    3   2   1        12
                47.40          7.44        2.2270    2   3   2        12
                49.24          7.75        2.1487    3   2   4        12
                49.33          3.78        2.1449    4   1   0        12
                50.05          7.21        2.1162    1   2  11        12
                50.27         35.87        2.1073    2   2   9        12
                50.59          1.23        2.0951    2   3   5        12
                50.68          2.95        2.0916    1   4   3        12
                50.68          1.59        2.0916    4   1   3        12
                52.65          1.29        2.0187    0   4   8         6
                53.72          4.06        1.9814    0   1  14         6
                54.57          1.02        1.9528    1   4   6        12
                54.57          2.02        1.9528    4   1   6        12
                54.74         10.77        1.9472    5   0   2         6
                56.15          1.29        1.9019    2   3   8        12
                56.40          8.44        1.8942    0   5   4         6
                56.49          1.21        1.8917    3   3   0         6
                56.89          6.46        1.8793    2   1  13        12
                57.14          7.27        1.8718    3   1  11        12
                57.67          2.66        1.8561    4   0  10         6
                57.71          4.15        1.8548    3   3   3        12
                57.75          1.56        1.8536    2   4   1        12
                59.12          2.41        1.8145    2   2  12        12
                59.95          4.89        1.7915    1   1  15        12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
