      Bassanite
      Bezou C, Nonat A, Mutin J C, Christensen A N, Lehmann M S
      Journal of Solid State Chemistry 117 (1995) 165-176
      Of the crystal structure of gamma-CaSO4, CaSO4*0.5(H2O), and CaSO4*0.6(H2O)
      by powder diffraction methods
      Locality: Maurienne, France
      Sample: SH1, X-ray diffraction
      _database_code_amcsd 0013867
      CELL PARAMETERS:  12.0317  6.9272 12.6711   90.000   90.270   90.000
      SPACE GROUP: I2        
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1056.074
      Density (g/cm3):      2.759
      MAX. ABS. INTENSITY / VOLUME**2:      6.666357608    
      RIR:      1.128
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                16.94          1.19        6.0782    0   1   1         2
                17.11         46.01        6.0158    2   0   0         2
                17.15         93.31        6.0033    1   1   0         2
                23.63          1.73        4.3727   -2   0   2         2
                23.74          3.55        4.3526    1   1   2         2
                24.14          1.88        4.2805   -2   1   1         2
                25.92          1.48        3.9911   -1   0   3         2
                26.00          5.02        3.9794    1   0   3         2
                28.74          4.20        3.6062    0   1   3         2
                29.89         53.57        3.4708    3   1   0         2
                29.96         22.48        3.4636    0   2   0         1
                32.28          2.63        3.2202   -1   2   1         2
                33.71          2.25        3.0876    2   1   3         2
                34.14          5.75        3.0492   -3   1   2         2
                34.26          4.66        3.0391    0   2   2         2
                34.26          5.79        3.0387    3   1   2         2
                34.63         51.50        3.0079    4   0   0         2
                34.70        100.00        3.0016    2   2   0         2
                37.17         14.73        2.8084   -2   0   4         2
                37.23         69.53        2.8044   -1   1   4         2
                37.30         23.83        2.7989    1   1   4         2
                37.32         32.75        2.7975    2   0   4         2
                38.50          9.33        2.7151   -2   2   2         2
                38.54          3.84        2.7123    4   0   2         2
                40.07          2.04        2.6126    1   2   3         2
                40.79          2.14        2.5686   -3   2   1         2
                44.19          1.18        2.3799    0   1   5         2
                44.89          2.68        2.3445   -3   1   4         2
                45.03          4.38        2.3375    0   2   4         2
                45.08          3.59        2.3350    3   1   4         2
                46.38          2.11        2.2731    5   1   0         2
                46.41          2.28        2.2717    0   3   1         2
                46.43          2.33        2.2710    4   2   0         2
                46.50          2.73        2.2677    1   3   0         2
                47.33          1.09        2.2303   -3   2   3         2
                47.46          3.15        2.2242    3   2   3         2
                47.64          1.18        2.2164   -2   1   5         2
                47.79          1.99        2.2097    2   1   5         2
                48.45          3.58        2.1814   -2   2   4         2
                48.58          2.00        2.1761    4   0   4         2
                49.28          1.22        2.1469   -3   0   5         2
                49.45          8.63        2.1403   -4   2   2         2
                49.54          9.62        2.1365    5   1   2         2
                49.56          8.50        2.1356   -1   3   2         2
                49.57          1.58        2.1354    4   2   2         2
                49.81          1.28        2.1258   -2   3   1         2
                50.16         14.97        2.1118    0   0   6         2
                52.44          1.65        2.0261    0   3   3         2
                53.14          1.56        2.0011    3   3   0         2
                54.54          1.07        1.9537   -5   2   1         2
                54.61          1.01        1.9514    5   2   1         2
                55.53          1.21        1.9214   -2   3   3         2
                55.62          1.09        1.9188    2   3   3         2
                55.76          2.92        1.9144   -6   0   2         2
                55.91          3.64        1.9095   -3   3   2         2
                55.92          1.43        1.9092    6   0   2         2
                55.99          4.53        1.9069    3   3   2         2
                57.85         28.41        1.8507   -5   1   4         2
                57.92          3.55        1.8488   -4   2   4         2
                58.06          1.20        1.8447   -1   3   4         2
                58.11         25.42        1.8431    1   3   4         2
                58.12          3.69        1.8429    5   1   4         2
                58.13         25.72        1.8426    4   2   4         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
