      Bobfergusonite
      Ercit T S, Hawthorne F C, Cerny P
      The Canadian Mineralogist 24 (1986) 605-614
      The crystal structure of bobfergusonite.
      _database_code_amcsd 0005212
      CELL PARAMETERS:  12.7760 12.4880 11.0350   90.000   97.200   90.000
      SPACE GROUP: P2_1/n    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1746.715
      Density (g/cm3):      3.597
      MAX. ABS. INTENSITY / VOLUME**2:      8.475644050    
      RIR:      1.100
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.48         22.69        8.2323    0   1   1         4
                16.24          8.10        6.3376    2   0   0         2
                16.48         43.63        6.2440    0   2   0         2
                18.82         15.97        5.4740    0   0   2         2
                19.00          1.48        5.4239    0   2   1         4
                19.57          3.28        5.2676   -2   1   1         4
                21.46          2.46        4.8076    2   1   1         4
                23.22          3.25        4.4479    2   2   0         4
                24.30          1.51        4.2533   -2   2   1         4
                24.78          5.86        4.1719   -2   1   2         4
                25.12          7.86        4.1162    0   2   2         4
                28.71          1.01        3.6109   -2   2   2         4
                29.61         32.66        3.5028    0   1   3         4
                29.82          3.65        3.4793    2   3   0         4
                30.68          3.70        3.3837   -2   3   1         4
                31.36          1.68        3.3123    2   2   2         4
                32.13          1.54        3.2349   -2   1   3         4
                33.32          1.67        3.1220    0   4   0         2
                34.07         30.44        3.0554   -4   1   1         4
                34.34          7.46        3.0323   -2   3   2         4
                34.69          1.16        3.0023    0   4   1         4
                35.31          1.91        2.9515   -2   2   3         4
                35.90         13.36        2.9048   -4   0   2         2
                36.37         36.54        2.8681    4   1   1         4
                36.63          3.78        2.8489    2   3   2         4
                36.94         17.97        2.8257    4   2   0         4
                37.11          1.66        2.8132   -4   2   1         4
                37.99         15.09        2.7501   -2   4   1         4
                38.08          3.24        2.7441    0   3   3         4
                38.18         47.07        2.7370    0   0   4         2
                38.55        100.00        2.7119    0   4   2         4
                39.06          2.39        2.6779    2   4   1         4
                39.74         11.41        2.6338   -4   2   2         4
                40.20         10.24        2.6046    4   0   2         2
                40.62          1.36        2.5790   -2   1   4         4
                41.08          2.57        2.5512   -2   4   2         4
                41.74         28.81        2.5125   -4   3   1         4
                41.84          7.62        2.5067    0   2   4         4
                41.88         17.66        2.5046   -4   1   3         4
                43.73          8.27        2.4038    4   2   2         4
                45.32          5.25        2.3237    2   5   0         4
                47.40          2.65        2.2269   -2   3   4         4
                48.52          6.64        2.1785   -4   3   3         4
                49.05          8.32        2.1567    0   1   5         4
                50.83          1.43        2.0859   -4   2   4         4
                50.90         18.72        2.0829    6   1   0         4
                50.95          3.22        2.0813    0   6   0         2
                51.48          8.90        2.0611    0   5   3         4
                51.56          1.73        2.0581    0   4   4         4
                51.93          1.38        2.0447    0   6   1         4
                53.18          1.58        2.0000    4   4   2         4
                53.64          8.97        1.9839    4   3   3         4
                54.43          2.31        1.9574   -4   5   1         4
                54.54          2.37        1.9537    4   0   4         2
                54.79          6.23        1.9455    0   6   2         4
                55.02          6.35        1.9379    0   3   5         4
                55.78          1.06        1.9135   -2   3   5         4
                56.04          2.30        1.9053    4   5   1         4
                56.74          1.90        1.8838    6   3   0         4
                57.38          6.48        1.8646    4   2   4         4
                59.17          5.69        1.8130   -2   5   4         4
                59.44          1.17        1.8055   -4   4   4         4
                59.79          6.31        1.7961   -2   1   6         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
