      Cavansite
      Evans H T
      American Mineralogist 58 (1973) 412-424
      The crystal structures of cavansite and pentagonite
      _database_code_amcsd 0000316
      CELL PARAMETERS:   9.7920 13.6440  9.6290   90.000   90.000   90.000
      SPACE GROUP: Pcmn      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1286.454
      Density (g/cm3):      2.375
      MAX. ABS. INTENSITY / VOLUME**2:      9.750663870    
      RIR:      1.916
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                12.92        100.00        7.9553    1   1   0         4
                14.98         28.38        6.8656    1   0   1         4
                15.08          4.84        6.8220    0   2   0         2
                16.79         28.41        6.1329    1   1   1         8
                21.07          1.24        4.8960    2   0   0         2
                21.32          4.51        4.8392    1   2   1         8
                21.43          1.39        4.8145    0   0   2         2
                22.74          5.84        4.5401    0   1   2         4
                23.67          7.09        4.3642    2   0   1         4
                23.91          3.99        4.3205    1   0   2         4
                24.87         13.60        4.1568    2   1   1         8
                25.10          4.18        4.1189    1   1   2         8
                26.01          6.42        3.9776    2   2   0         4
                26.31         14.86        3.9336    0   2   2         4
                28.19          1.79        3.6763    2   2   1         8
                28.39          6.17        3.6501    1   2   2         8
                30.43         33.63        3.4110    0   4   0         2
                32.76          9.97        3.1744    3   1   0         4
                33.03          8.58        3.1489    2   3   1         8
                33.21          7.94        3.1324    1   3   2         8
                33.67          9.86        3.0912    3   0   1         4
                33.95         10.85        3.0665    2   2   2         8
                34.08         13.32        3.0548    1   4   1         8
                34.13          1.17        3.0500    1   0   3         4
                37.07          5.33        2.8157    3   2   1         8
                37.51         24.43        2.7844    1   2   3         8
                38.14          3.11        2.7399    2   3   2         8
                38.70          7.21        2.7017    3   0   2         4
                38.91          1.14        2.6875    2   4   1         8
                39.46          4.91        2.6518    3   3   0         4
                39.48          1.29        2.6502    3   1   2         8
                39.74          1.80        2.6338    2   1   3         8
                39.82          3.28        2.6286    1   5   0         4
                41.39          1.02        2.5331    1   3   3         8
                41.75          1.68        2.5119    3   2   2         8
                42.00          5.53        2.4979    2   2   3         8
                42.90          3.83        2.4480    4   0   0         2
                44.33          3.54        2.3725    4   0   1         4
                44.37          2.05        2.3706    0   1   4         4
                45.33          7.53        2.3227    3   3   2         8
                45.56         10.97        2.3117    2   3   3         8
                45.72          3.32        2.3041    1   1   4         8
                46.05          1.94        2.2885    3   0   3         4
                46.37          8.36        2.2736    1   4   3         8
                46.73          2.05        2.2570    3   1   3         8
                47.09          3.34        2.2409    4   2   1         8
                48.96          1.27        2.1603    2   0   4         4
                49.09          1.12        2.1547    4   1   2         8
                49.76          3.09        2.1276    0   3   4         4
                50.22          3.54        2.1094    2   4   3         8
                50.63          6.59        2.0935    3   5   0         4
                51.45          1.16        2.0624    2   6   0         4
                51.61          1.84        2.0562    0   6   2         4
                51.94          1.43        2.0443    3   3   3         8
                53.50          3.22        1.9888    4   4   0         4
                54.76          1.92        1.9465    4   0   3         4
                55.32          1.01        1.9283    1   4   4         8
                56.20          1.67        1.9004    5   1   1         8
                56.35          2.47        1.8958    2   6   2         8
                56.55          1.68        1.8896    1   0   5         4
                57.41          1.42        1.8637    3   2   4         8
                58.81          3.60        1.8231    1   6   3         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
