      Caoxite
      Basso R, Lucchetti G, Zefiro L, Palenzona A
      Neues Jahrbuch fur Mineralogie, Monatshefte 1997 (1997) 84-96
      Caoxite, Ca(H2O)3(C2O4), a new mineral from the Cerchiara mine,
      northern Apennines, Italy
      Locality: Cerchiara mine, Val di Vara, northern Apennines, Italy
      _database_code_amcsd 0014895
      CELL PARAMETERS:   6.0970  7.1450  8.4340   76.540   70.300   70.750
      SPACE GROUP: P-1       
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    323.495
      Density (g/cm3):      1.870
      MAX. ABS. INTENSITY / VOLUME**2:      2.803120625    
      RIR:      0.700
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                13.07         38.82        7.8657    0   0   1         2
                15.40         14.52        6.6821    0   1   0         2
                18.67         78.07        5.5198    1   0   0         2
                18.82        100.00        5.4756    0   1   1         2
                19.54         33.14        5.2762    1   0   1         2
                20.71         46.36        4.9789    1   1   0         2
                21.59         16.08        4.7800    0  -1   1         2
                25.77          9.69        4.0146   -1   0   1         2
                27.67          3.71        3.7437    1   0   2         2
                28.34         15.72        3.6571   -1  -1   1         2
                28.70         28.09        3.6123    0   1   2         2
                29.03         10.94        3.5714    1  -1   1         2
                30.32         13.82        3.4232    1   2   1         2
                31.08          9.15        3.3410    0   2   0         2
                31.88          6.37        3.2597   -1   1   1         2
                32.09          6.31        3.2387    0   2   1         2
                32.46          1.84        3.2032    0  -1   2         2
                35.98          4.24        2.8984    1  -1   2         2
                36.74         90.30        2.8407    2   1   0         2
                37.81         36.57        2.7629    1   1   3         2
                38.00         11.82        2.7494   -1  -2   1         2
                38.17         44.24        2.7378    0   2   2         2
                39.01          9.33        2.6812    1   0   3         2
                39.36          3.89        2.6581   -1  -1   2         2
                39.67         14.55        2.6381    2   0   2         2
                39.93          2.59        2.6219    0   0   3         2
                40.63          2.42        2.5781   -1   1   2         2
                40.87          9.47        2.5636   -1   2   0         2
                42.15          1.74        2.4895    2   2   0         2
                42.74         18.35        2.4568    1  -2   1         2
                43.01          4.99        2.4420    1   2   3         2
                43.51          1.92        2.4153   -2  -1   1         2
                43.99          5.08        2.3900    0  -2   2         2
                44.04          7.16        2.3877    2   1   3         2
                44.47          7.77        2.3657    2  -1   1         2
                45.09          4.37        2.3349   -2   1   0         2
                45.90         10.14        2.2956    1   3   0         2
                46.19          7.35        2.2822    1  -1   3         2
                46.82          4.07        2.2528    1   3   2         2
                46.99          3.34        2.2452    2   0   3         2
                47.46         10.92        2.2244    0   3   1         2
                47.67         12.84        2.2151    0   2   3         2
                47.73         11.14        2.2126   -1  -2   2         2
                47.97         11.07        2.2019    2  -1   2         2
                48.62          6.37        2.1743    1  -2   2         2
                48.93         14.23        2.1614   -2  -2   1         2
                49.35         15.40        2.1443   -1   0   3         2
                49.91          3.85        2.1219   -1   2   2         2
                51.24          9.77        2.0701    0  -3   1         2
                51.93         13.33        2.0447    1   0   4         2
                52.44          6.46        2.0262    2   3   0         2
                52.59          2.70        2.0206    3   1   1         2
                53.06          3.15        2.0040    3   1   2         2
                53.08          4.42        2.0033    1   3   3         2
                53.32          5.28        1.9951   -2  -1   2         2
                54.02          4.24        1.9712    1   2   4         2
                54.34          4.18        1.9605    0   1   4         2
                54.57          2.62        1.9527    3   2   1         2
                54.74          2.17        1.9469    2   3   3         2
                55.01          4.38        1.9384    2  -1   3         2
                55.02          8.65        1.9378    0  -2   3         2
                55.70          3.71        1.9161    3   0   1         2
                55.79          6.74        1.9134    3   1   0         2
                55.86          6.57        1.9111    2   2   4         2
                56.44          1.74        1.8931   -1   3   0         2
                56.59          3.65        1.8885   -2   2   0         2
                56.64          1.02        1.8870    2  -2   1         2
                56.73          4.84        1.8842    3   0   2         2
                57.14          2.90        1.8719    2   0   4         2
                57.60          3.29        1.8580    1  -2   3         2
                57.63          4.84        1.8572   -2   1   2         2
                57.90         10.55        1.8494    3   2   3         2
                57.92          3.57        1.8486   -1   3   1         2
                58.22          1.42        1.8399    3   0   0         2
                58.26          3.31        1.8390    3   2   0         2
                58.43          3.27        1.8341    1  -1   4         2
                58.45          3.17        1.8335    0  -3   2         2
                58.48          4.47        1.8326    1  -3   1         2
                58.74          6.88        1.8252    0   3   3         2
                58.92          4.78        1.8202    0  -1   4         2
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
