      Whitmoreite
      Moore P B, Kampf A R, Irving A J
      American Mineralogist 59 (1974) 900-905
      Whitmoreite, FeFe2(OH)2(H2O)4[PO4]2, a new species: Its description and atomic
      arrangement
      _database_code_amcsd 0000411
      CELL PARAMETERS:  10.0000  9.7300  5.4710   90.000   93.800   90.000
      SPACE GROUP: P2_1/c    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:    531.158
      Density (g/cm3):      2.889
      MAX. ABS. INTENSITY / VOLUME**2:      10.21311396    
      RIR:      1.650
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                10.29        100.00        9.9780    1   0   0         2
                14.77         61.40        6.9662    1   1   0         4
                20.67         36.57        4.9890    2   0   0         2
                21.21         18.35        4.8650    0   2   0         2
                21.67         10.19        4.7609    0   1   1         4
                23.27         18.18        4.4394    2   1   0         4
                23.49          7.03        4.3967   -1   1   1         4
                23.62          8.77        4.3729    1   2   0         4
                24.59         45.33        4.2034    1   1   1         4
                28.54          1.61        3.6320    0   2   1         4
                29.78          2.49        3.4831    2   2   0         4
                29.97         19.87        3.4623   -1   2   1         4
                30.85          5.60        3.3656    1   2   1         4
                31.01          2.34        3.3489    2   1   1         4
                31.23          1.02        3.3260    3   0   0         2
                33.74          3.17        3.0845    1   3   0         4
                34.72         18.05        2.9999   -2   2   1         4
                36.26         42.64        2.8766    2   2   1         4
                37.24         44.83        2.8037   -3   1   1         4
                37.45          9.24        2.7883    0   3   1         4
                38.05          4.20        2.7457    3   2   0         4
                38.29          6.63        2.7295    0   0   2         2
                38.44         16.65        2.7192    2   3   0         4
                38.59          5.26        2.7093   -1   3   1         4
                39.05          2.12        2.6783   -1   0   2         2
                39.30          4.01        2.6622    1   3   1         4
                39.40          1.42        2.6554    3   1   1         4
                39.83          2.01        2.6280    0   1   2         4
                40.45          3.74        2.5894    1   0   2         2
                40.57         15.98        2.5823   -1   1   2         4
                41.92          1.92        2.5023    1   1   2         4
                42.50          1.33        2.4698   -2   3   1         4
                42.60          3.02        2.4643   -2   0   2         2
                43.49          2.09        2.4164    4   1   0         4
                43.78          6.28        2.4007    3   2   1         4
                43.81          4.05        2.3996    2   3   1         4
                44.01          1.15        2.3889   -2   1   2         4
                44.52          2.84        2.3633    1   4   0         4
                44.86          3.07        2.3463   -1   2   2         4
                46.53          1.97        2.2663    2   1   2         4
                47.52         12.27        2.2219    0   4   1         4
                47.57          1.77        2.2197    4   2   0         4
                48.44          1.29        2.1821   -3   0   2         2
                48.65          3.48        2.1733   -3   3   1         4
                48.99          3.98        2.1589    4   1   1         4
                50.41          5.22        2.1020    3   3   1         4
                50.42         11.20        2.1017    2   2   2         4
                50.76          2.18        2.0884    0   3   2         4
                51.37          1.66        2.0652   -1   3   2         4
                51.93          1.23        2.0445    3   0   2         2
                52.51          2.12        2.0236    1   3   2         4
                52.74         11.51        2.0152    4   2   1         4
                53.44          9.09        1.9910   -3   2   2         4
                54.25          7.22        1.9634    3   4   0         4
                54.28          2.03        1.9622   -2   3   2         4
                54.50          2.64        1.9549    5   1   0         4
                55.89          1.29        1.9100    1   5   0         4
                56.04          1.67        1.9053   -4   0   2         2
                56.50          3.95        1.8912   -4   3   1         4
                56.88          2.31        1.8796   -5   1   1         4
                58.00          1.28        1.8463    5   2   0         4
                58.46          2.41        1.8330    0   5   1         4
                59.07          3.42        1.8160    0   4   2         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
