      Triploidite
      Waldrop L
      Zeitschrift fur Kristallographie 131 (1970) 1-20
      The crystal structure of triploidite and its relation to the structures
      of other minerals of the triplite-triploidite group
      Refinement with reflections for which I > 1.2Imin, this is the poorer refinement
      Locality: Branchville, Connecticut, USA
      _database_code_amcsd 0010706
      CELL PARAMETERS:  12.3660 13.2760  9.9430   90.000  108.230   90.000
      SPACE GROUP: P2_1/a    
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1550.422
      Density (g/cm3):      3.792
      MAX. ABS. INTENSITY / VOLUME**2:      9.064132095    
      RIR:      1.116
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                17.54          1.74        5.8727    2   0   0         2
                21.86          2.17        4.7220    0   0   2         2
                23.39          4.24        4.4159   -2   0   2         2
                23.47         10.56        4.4013   -2   2   1         4
                26.08          3.92        3.9680   -1   2   2         4
                27.58          2.32        3.7552    3   1   0         4
                28.22         39.86        3.6715    2   2   1         4
                29.34          1.59        3.5342    2   3   0         4
                30.45         29.90        3.4085    1   2   2         4
                30.79          1.60        3.3723    3   2   0         4
                31.29          4.85        3.3190    0   4   0         2
                32.19          1.47        3.2290    0   3   2         4
                32.27         70.96        3.2207    2   0   2         2
                32.71          5.36        3.1792   -3   2   2         4
                33.49         90.32        3.1069   -1   4   1         4
                35.45        100.00        2.9398   -4   0   2         2
                35.50          9.24        2.9363    4   0   0         2
                35.55          2.36        2.9323    3   3   0         4
                36.09         22.40        2.8895    2   4   0         4
                36.39          1.67        2.8670    4   1   0         4
                36.69         61.42        2.8443    0   2   3         4
                37.25         20.26        2.8025   -4   2   1         4
                38.50         14.11        2.7153    0   4   2         4
                39.44         15.82        2.6532   -2   4   2         4
                39.78          1.10        2.6312    3   3   1         4
                40.61         37.92        2.5793   -3   4   1         4
                42.41         23.29        2.4749   -2   0   4         2
                42.86          2.47        2.4498    3   2   2         4
                43.57          4.25        2.4119   -4   2   3         4
                43.64          6.44        2.4081    4   2   1         4
                44.56          7.54        2.3610    0   0   4         2
                44.90          1.31        2.3439   -1   4   3         4
                45.18          2.71        2.3303    3   4   1         4
                45.48          4.80        2.3159    2   2   3         4
                45.52         16.09        2.3139   -1   2   4         4
                45.57          7.57        2.3113    2   4   2         4
                46.23          5.89        2.2800   -5   2   2         4
                47.15          2.24        2.2381   -3   2   4         4
                47.94          2.37        2.2035    4   0   2         2
                48.00          4.99        2.2007   -4   4   2         4
                48.04          1.05        2.1992    4   4   0         4
                49.03          1.33        2.1573    1   1   4         4
                49.10         18.97        2.1543    0   6   1         4
                49.15         10.30        2.1524    1   4   3         4
                51.22         10.54        2.0709   -2   6   1         4
                51.80          9.43        2.0493   -6   0   2         2
                52.46          1.38        2.0253   -6   1   2         4
                52.48          1.43        2.0244   -6   1   1         4
                52.61          5.05        2.0200   -1   6   2         4
                53.58         15.18        1.9861    2   0   4         2
                53.64          5.47        1.9840   -2   4   4         4
                53.83          2.52        1.9774    2   6   1         4
                54.22          2.48        1.9642    2   1   4         4
                54.42          2.64        1.9576    6   0   0         2
                54.43         18.41        1.9573   -6   2   1         4
                55.38          2.72        1.9263    3   6   0         4
                55.46          1.71        1.9239    0   4   4         4
                56.88          3.34        1.8797   -6   2   3         4
                57.44          1.08        1.8629    5   1   2         4
                57.45          4.54        1.8624   -5   4   3         4
                57.73          1.36        1.8543   -1   7   1         4
                58.28          9.58        1.8383   -4   4   4         4
                59.04          4.66        1.8167    0   2   5         4
                59.25          1.06        1.8108   -6   0   4         2
                59.27          3.88        1.8102    0   6   3         4
                59.32          1.49        1.8090    2   5   3         4
                59.38          6.45        1.8072   -4   2   5         4
                59.50          1.39        1.8040    4   2   3         4
                59.54          2.60        1.8028    3   4   3         4
                59.67          8.89        1.7993   -4  -6   1         4
                59.94          6.57        1.7920    5   4   1         4
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
